,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s,5s,5s,5s
8217.42,0.0036679,0.003585,0.0036094,0.0029372,0.0030138,0.0029813,6.4322e-05,0.00010516,0.00012042,0.0010015,0.00081782,0.00092146,0.0010577,0.00073633,0.00075981,0.00012958,0.00010683,0.00011947,0.00016643,0.00011706,0.00012055,1.639e-05,1.0218e-05,1.0499e-05
8231.02,0.0036757,0.0035904,0.0036151,0.002934,0.0030097,0.0029771,6.3849e-05,0.00010493,0.00011994,0.00099955,0.00081815,0.00092237,0.0010553,0.00073445,0.00075825,0.00012933,0.00010687,0.00011957,0.00016603,0.00011675,0.00012029,1.9222e-05,1.0186e-05,1.0476e-05
8244.63,0.0036533,0.0035666,0.0035913,0.0029247,0.0029994,0.0029667,6.3241e-05,0.00010436,0.00011908,0.00099057,0.00081196,0.00091586,0.0010506,0.00073103,0.00075511,0.00012817,0.00010605,0.00011872,0.00016528,0.00011619,0.00011978,2.1108e-05,1.0129e-05,1.0431e-05
8258.23,0.0036371,0.0035488,0.0035736,0.0029164,0.00299,0.0029572,6.2658e-05,0.00010388,0.00011831,0.00098307,0.00080713,0.00091089,0.0010463,0.00072786,0.00075222,0.00012719,0.00010541,0.00011806,0.00016459,0.00011567,0.00011931,2.1526e-05,1.0075e-05,1.039e-05
8271.84,0.003622,0.0035321,0.003557,0.0029081,0.0029806,0.0029478,6.208e-05,0.00010342,0.00011756,0.00097583,0.00080255,0.00090619,0.0010421,0.00072471,0.00074935,0.00012625,0.00010481,0.00011744,0.00016389,0.00011516,0.00011884,2.0332e-05,1.0022e-05,1.0348e-05
8285.44,0.0036075,0.0035159,0.003541,0.0028998,0.0029713,0.0029384,6.1503e-05,0.00010296,0.00011682,0.00096874,0.00079811,0.00090164,0.0010378,0.00072155,0.00074647,0.00012532,0.00010422,0.00011684,0.0001632,0.00011464,0.00011837,1.788e-05,9.9706e-06,1.0307e-05
8299.05,0.0035934,0.0035002,0.0035254,0.0028915,0.0029619,0.0029289,6.0929e-05,0.0001025,0.00011608,0.00096177,0.00079377,0.0008972,0.0010335,0.00071841,0.0007436,0.00012442,0.00010364,0.00011626,0.0001625,0.00011413,0.0001179,1.485e-05,9.9228e-06,1.0266e-05
8312.65,0.0035797,0.0034848,0.0035101,0.0028833,0.0029526,0.0029196,6.036e-05,0.00010204,0.00011534,0.0009549,0.00078952,0.00089286,0.0010292,0.0007153,0.00074075,0.00012352,0.00010308,0.00011569,0.00016182,0.00011362,0.00011743,1.1966e-05,9.8794e-06,1.0226e-05
8326.26,0.0035662,0.0034696,0.0034951,0.0028752,0.0029435,0.0029104,5.9797e-05,0.00010158,0.00011459,0.00094811,0.00078534,0.00088859,0.001025,0.00071223,0.00073795,0.00012264,0.00010253,0.00011512,0.00016114,0.00011312,0.00011698,9.7581e-06,9.8404e-06,1.0186e-05
8339.86,0.0035529,0.0034547,0.0034802,0.0028674,0.0029346,0.0029014,5.924e-05,0.00010111,0.00011384,0.00094138,0.00078121,0.00088436,0.0010209,0.00070923,0.00073522,0.00012176,0.00010198,0.00011457,0.00016047,0.00011263,0.00011653,8.4874e-06,9.805e-06,1.0147e-05
8353.47,0.0035395,0.0034397,0.0034654,0.0028599,0.0029259,0.0028927,5.869e-05,0.00010064,0.00011309,0.00093467,0.00077708,0.00088014,0.0010168,0.00070629,0.00073255,0.00012088,0.00010143,0.00011401,0.00015982,0.00011215,0.00011609,8.2276e-06,9.7718e-06,1.0109e-05
8367.07,0.0035259,0.0034244,0.0034503,0.0028526,0.0029175,0.0028842,5.8148e-05,0.00010017,0.00011234,0.00092793,0.00077292,0.00087587,0.0010129,0.00070343,0.00072995,0.00012001,0.00010088,0.00011345,0.00015918,0.00011168,0.00011567,8.9766e-06,9.739e-06,1.0071e-05
8380.68,0.0035115,0.0034085,0.0034345,0.0028455,0.0029093,0.002876,5.7611e-05,9.9674e-05,0.00011156,0.00092105,0.00076861,0.00087141,0.001009,0.00070061,0.00072741,0.00011912,0.00010031,0.00011286,0.00015855,0.00011122,0.00011525,1.0685e-05,9.7047e-06,1.0035e-05
8394.28,0.0034917,0.0033873,0.0034133,0.0028384,0.0029012,0.0028678,5.7075e-05,9.903e-05,0.00011063,0.00091304,0.00076315,0.00086564,0.0010051,0.00069783,0.00072489,0.00011808,9.9595e-05,0.0001121,0.00015792,0.00011077,0.00011484,1.3177e-05,9.6675e-06,9.9988e-06
8407.89,0.0034948,0.0033881,0.0034145,0.0028316,0.0028933,0.0028598,5.656e-05,9.9124e-05,0.00011049,0.00091017,0.0007626,0.00086546,0.0010013,0.0006951,0.00072243,0.00011771,9.9514e-05,0.00011207,0.00015731,0.00011032,0.00011444,1.6046e-05,9.6273e-06,9.9635e-06
8421.49,0.0034765,0.0033685,0.0033949,0.0028246,0.0028852,0.0028516,5.6029e-05,9.8539e-05,0.00010962,0.00090251,0.0007575,0.00086009,0.00099745,0.00069233,0.00071991,0.00011672,9.8842e-05,0.00011137,0.00015669,0.00010987,0.00011403,1.8655e-05,9.5829e-06,9.9276e-06
8435.1,0.0034618,0.0033522,0.0033788,0.0028175,0.002877,0.0028434,5.5501e-05,9.8091e-05,0.0001089,0.00089568,0.00075317,0.00085559,0.00099354,0.00068954,0.00071738,0.00011584,9.8271e-05,0.00011077,0.00015606,0.00010941,0.00011361,2.0308e-05,9.5357e-06,9.8914e-06
8448.7,0.0034478,0.0033366,0.0033633,0.0028103,0.0028686,0.0028349,5.4973e-05,9.7672e-05,0.00010821,0.00088903,0.00074899,0.00085125,0.00098957,0.00068672,0.00071481,0.00011498,9.7718e-05,0.0001102,0.00015542,0.00010895,0.00011319,2.0515e-05,9.487e-06,9.8547e-06
8462.31,0.003434,0.0033213,0.0033481,0.0028028,0.00286,0.0028263,5.4443e-05,9.7267e-05,0.00010754,0.00088246,0.0007449,0.000847,0.00098553,0.00068386,0.0007122,0.00011414,9.7177e-05,0.00010964,0.00015477,0.00010849,0.00011277,1.9205e-05,9.4384e-06,9.8174e-06
8475.91,0.0034205,0.0033063,0.0033332,0.0027953,0.0028513,0.0028175,5.3913e-05,9.6869e-05,0.00010687,0.00087598,0.00074088,0.00084283,0.00098143,0.00068097,0.00070955,0.0001133,9.6646e-05,0.00010909,0.00015411,0.00010801,0.00011233,1.6758e-05,9.3915e-06,9.7797e-06
8489.52,0.0034074,0.0032916,0.0033187,0.0027876,0.0028424,0.0028086,5.3383e-05,9.6475e-05,0.00010621,0.00086959,0.00073694,0.00083874,0.0009773,0.00067806,0.00070689,0.00011248,9.6125e-05,0.00010856,0.00015345,0.00010754,0.0001119,1.3838e-05,9.3476e-06,9.7417e-06
8503.12,0.0033946,0.0032772,0.0033044,0.0027799,0.0028336,0.0027997,5.2854e-05,9.608e-05,0.00010555,0.00086328,0.00073308,0.00083474,0.00097317,0.00067516,0.00070422,0.00011167,9.5615e-05,0.00010803,0.00015278,0.00010707,0.00011147,1.1114e-05,9.3075e-06,9.7037e-06
8516.73,0.0033821,0.0032631,0.0032905,0.0027723,0.0028248,0.0027909,5.2329e-05,9.5681e-05,0.00010489,0.00085705,0.0007293,0.00083082,0.00096905,0.00067228,0.00070158,0.00011087,9.5115e-05,0.00010751,0.00015212,0.0001066,0.00011103,9.0626e-06,9.2711e-06,9.666e-06
8530.33,0.0033698,0.0032493,0.0032768,0.0027648,0.0028162,0.0027822,5.1808e-05,9.5275e-05,0.00010421,0.00085088,0.00072556,0.00082695,0.00096498,0.00066944,0.00069897,0.00011007,9.4621e-05,0.000107,0.00015147,0.00010614,0.00011061,7.9071e-06,9.2378e-06,9.6289e-06
8543.94,0.0033575,0.0032354,0.0032631,0.0027575,0.0028077,0.0027737,5.1292e-05,9.4857e-05,0.00010353,0.00084474,0.00072186,0.0008231,0.00096098,0.00066666,0.00069642,0.00010928,9.4131e-05,0.0001065,0.00015083,0.00010568,0.00011019,7.7043e-06,9.2063e-06,9.5925e-06
8557.54,0.0033451,0.0032214,0.0032492,0.0027504,0.0027994,0.0027654,5.0781e-05,9.4412e-05,0.00010282,0.00083855,0.00071811,0.00081921,0.00095702,0.00066391,0.00069391,0.00010848,9.3636e-05,0.00010599,0.0001502,0.00010524,0.00010979,8.4488e-06,9.1748e-06,9.5568e-06
8571.15,0.0033305,0.0032054,0.0032333,0.002743,0.0027907,0.0027567,5.0262e-05,9.3795e-05,0.00010193,0.00083181,0.00071393,0.00081481,0.00095294,0.00066109,0.00069131,0.00010761,9.3084e-05,0.00010541,0.00014955,0.00010478,0.00010936,1.0093e-05,9.1402e-06,9.5198e-06
8584.75,0.003326,0.0031991,0.0032272,0.0027386,0.0027852,0.0027511,4.9813e-05,9.4109e-05,0.00010203,0.00082796,0.00071196,0.00081291,0.00094994,0.00065902,0.0006895,0.00010711,9.282e-05,0.00010515,0.00014906,0.00010444,0.00010906,1.2486e-05,9.1128e-06,9.4937e-06
8598.36,0.0033112,0.0031828,0.0032111,0.0027315,0.0027769,0.0027428,4.9304e-05,9.3467e-05,0.00010111,0.00082126,0.00070775,0.00080846,0.00094598,0.0006563,0.00068701,0.00010625,9.2265e-05,0.00010457,0.00014843,0.00010399,0.00010866,1.5223e-05,9.0729e-06,9.4581e-06
8611.96,0.0032982,0.0031684,0.0031968,0.002725,0.0027692,0.002735,4.881e-05,9.304e-05,0.00010043,0.00081511,0.00070396,0.00080449,0.00094222,0.00065373,0.00068466,0.00010545,9.1765e-05,0.00010405,0.00014783,0.00010357,0.00010828,1.7721e-05,9.0317e-06,9.4247e-06
8625.57,0.0032855,0.0031541,0.0031827,0.0027185,0.0027616,0.0027273,4.8318e-05,9.2651e-05,9.9783e-05,0.00080906,0.00070022,0.00080056,0.00093847,0.00065117,0.00068233,0.00010467,9.1271e-05,0.00010353,0.00014723,0.00010316,0.00010789,1.9323e-05,8.9883e-06,9.3914e-06
8639.17,0.0032727,0.0031399,0.0031686,0.0027119,0.0027538,0.0027195,4.7827e-05,9.2282e-05,9.9159e-05,0.00080304,0.00069651,0.00079666,0.00093469,0.00064859,0.00067997,0.00010389,9.0781e-05,0.00010302,0.00014662,0.00010274,0.00010751,1.9557e-05,8.9436e-06,9.3579e-06
8652.78,0.00326,0.0031258,0.0031546,0.0027052,0.0027458,0.0027115,4.7334e-05,9.1926e-05,9.8551e-05,0.00079707,0.00069282,0.00079278,0.00093084,0.00064598,0.00067758,0.00010311,9.0294e-05,0.00010251,0.00014601,0.00010231,0.00010712,1.8346e-05,8.8989e-06,9.3238e-06
8666.38,0.0032475,0.0031118,0.0031408,0.0026983,0.0027377,0.0027033,4.684e-05,9.158e-05,9.7953e-05,0.00079114,0.00068917,0.00078893,0.00092693,0.00064333,0.00067515,0.00010235,8.9812e-05,0.000102,0.00014539,0.00010188,0.00010672,1.6036e-05,8.8557e-06,9.2891e-06
8679.99,0.0032352,0.003098,0.0031271,0.0026912,0.0027294,0.002695,4.6345e-05,9.1238e-05,9.7361e-05,0.00078528,0.00068558,0.00078515,0.00092296,0.00064064,0.00067267,0.00010159,8.9338e-05,0.00010151,0.00014475,0.00010144,0.00010632,1.3244e-05,8.815e-06,9.254e-06
8693.59,0.0032231,0.0030845,0.0031138,0.002684,0.0027209,0.0026865,4.5849e-05,9.0898e-05,9.6771e-05,0.00077948,0.00068206,0.00078144,0.00091895,0.00063793,0.00067017,0.00010084,8.8872e-05,0.00010102,0.00014411,0.000101,0.00010592,1.0607e-05,8.7775e-06,9.2184e-06
8707.2,0.0032114,0.0030713,0.0031007,0.0026767,0.0027124,0.002678,4.5353e-05,9.0553e-05,9.6178e-05,0.00077375,0.0006786,0.00077781,0.0009149,0.00063521,0.00066765,0.0001001,8.8416e-05,0.00010054,0.00014347,0.00010056,0.00010551,8.5854e-06,8.743e-06,9.1826e-06
8720.8,0.0031999,0.0030583,0.0030879,0.0026694,0.0027038,0.0026694,4.4858e-05,9.0199e-05,9.5576e-05,0.00076808,0.00067521,0.00077424,0.00091084,0.00063248,0.00066512,9.9375e-05,8.7968e-05,0.00010007,0.00014282,0.00010012,0.0001051,7.3999e-06,8.711e-06,9.1468e-06
8734.41,0.0031886,0.0030455,0.0030753,0.0026619,0.0026951,0.0026606,4.4362e-05,8.9823e-05,9.4951e-05,0.00076243,0.00067187,0.00077072,0.00090673,0.00062973,0.00066256,9.8652e-05,8.7526e-05,9.9609e-05,0.00014217,9.9672e-05,0.00010468,7.1068e-06,8.6796e-06,9.1105e-06
8748.01,0.0031771,0.0030325,0.0030625,0.002653,0.002685,0.0026505,4.3845e-05,8.9346e-05,9.4224e-05,0.00075663,0.00066849,0.00076716,0.00090215,0.00062666,0.00065966,9.7909e-05,8.708e-05,9.9141e-05,0.00014144,9.9175e-05,0.00010421,7.6979e-06,8.6435e-06,9.0696e-06
8761.62,0.0031656,0.0030196,0.0030497,0.0026485,0.0026792,0.0026447,4.34e-05,8.8999e-05,9.3636e-05,0.00075114,0.00066515,0.00076362,0.00089903,0.0006246,0.00065783,9.7207e-05,8.6639e-05,9.8677e-05,0.00014095,9.8839e-05,0.00010391,9.1568e-06,8.6197e-06,9.0433e-06
8775.22,0.0031561,0.0030087,0.0030389,0.0026457,0.0026752,0.0026407,4.2988e-05,8.9015e-05,9.3421e-05,0.00074643,0.00066226,0.0007606,0.00089652,0.00062298,0.00065646,9.6605e-05,8.6257e-05,9.8278e-05,0.00014054,9.8572e-05,0.00010368,1.1353e-05,8.5991e-06,9.0234e-06
8788.83,0.0031448,0.0029959,0.0030263,0.0026389,0.0026671,0.0026325,4.2508e-05,8.8612e-05,9.2775e-05,0.00074088,0.00065897,0.00075711,0.00089261,0.00062039,0.00065406,9.5896e-05,8.5822e-05,9.782e-05,0.00013992,9.8152e-05,0.00010329,1.3941e-05,8.5618e-06,8.9894e-06
8802.43,0.0031334,0.0029832,0.0030137,0.0026326,0.0026596,0.002625,4.204e-05,8.8251e-05,9.2173e-05,0.0007354,0.00065568,0.00075362,0.00088891,0.00061795,0.00065182,9.5197e-05,8.5388e-05,9.7362e-05,0.00013933,9.7756e-05,0.00010293,1.6406e-05,8.5234e-06,8.9576e-06
8816.04,0.0031219,0.0029703,0.003001,0.0026266,0.0026522,0.0026176,4.1576e-05,8.7908e-05,9.1592e-05,0.00072994,0.00065237,0.00075011,0.00088528,0.00061557,0.00064963,9.45e-05,8.4951e-05,9.69e-05,0.00013876,9.7368e-05,0.00010257,1.8123e-05,8.4833e-06,8.9265e-06
8829.64,0.0031103,0.0029572,0.0029881,0.0026206,0.002645,0.0026103,4.1114e-05,8.758e-05,9.1026e-05,0.00072449,0.00064905,0.00074657,0.00088165,0.0006132,0.00064745,9.3803e-05,8.4513e-05,9.6436e-05,0.00013818,9.6982e-05,0.00010222,1.8604e-05,8.4422e-06,8.8955e-06
8843.25,0.0030986,0.0029442,0.0029752,0.0026145,0.0026376,0.0026029,4.0652e-05,8.7263e-05,9.0474e-05,0.00071905,0.00064572,0.00074302,0.00087799,0.00061081,0.00064526,9.3108e-05,8.4074e-05,9.597e-05,0.0001376,9.6594e-05,0.00010186,1.7699e-05,8.4011e-06,8.8643e-06
8856.85,0.0030869,0.0029311,0.0029623,0.0026082,0.00263,0.0025954,4.0189e-05,8.6957e-05,8.9933e-05,0.00071364,0.00064241,0.00073948,0.00087428,0.00060838,0.00064302,9.2416e-05,8.3637e-05,9.5506e-05,0.00013701,9.62e-05,0.0001015,1.5662e-05,8.361e-06,8.8326e-06
8870.46,0.0030752,0.0029181,0.0029495,0.0026017,0.0026222,0.0025876,3.9724e-05,8.6658e-05,8.94e-05,0.00070827,0.00063912,0.00073596,0.00087049,0.00060592,0.00064073,9.1726e-05,8.3204e-05,9.5044e-05,0.00013641,9.5799e-05,0.00010113,1.3042e-05,8.3231e-06,8.8002e-06
8884.06,0.0030638,0.0029053,0.0029369,0.002595,0.0026142,0.0025796,3.9258e-05,8.6363e-05,8.8872e-05,0.00070294,0.00063588,0.00073249,0.00086662,0.0006034,0.00063839,9.1042e-05,8.2776e-05,9.4589e-05,0.00013579,9.5391e-05,0.00010075,1.0452e-05,8.2876e-06,8.767e-06
8897.67,0.0030525,0.0028927,0.0029244,0.002588,0.0026059,0.0025713,3.8788e-05,8.6067e-05,8.8343e-05,0.00069765,0.00063269,0.00072908,0.00086266,0.00060082,0.00063599,9.0363e-05,8.2355e-05,9.4141e-05,0.00013517,9.4974e-05,0.00010036,8.3675e-06,8.2545e-06,8.733e-06
8911.27,0.0030415,0.0028804,0.0029122,0.0025805,0.0025972,0.0025625,3.8314e-05,8.5762e-05,8.7807e-05,0.0006924,0.00062955,0.00072572,0.00085856,0.00059815,0.00063348,8.9687e-05,8.1941e-05,9.37e-05,0.00013452,9.4542e-05,9.9953e-05,7.0402e-06,8.2226e-06,8.6976e-06
8924.88,0.0030305,0.002868,0.0029,0.0025717,0.002587,0.0025524,3.7821e-05,8.5421e-05,8.7235e-05,0.00068708,0.00062643,0.00072237,0.00085399,0.00059516,0.00063062,8.9003e-05,8.1528e-05,9.3261e-05,0.00013379,9.4059e-05,9.9493e-05,6.5425e-06,8.1876e-06,8.6574e-06
8938.48,0.0030208,0.0028569,0.0028891,0.0025664,0.0025804,0.0025458,3.7383e-05,8.5102e-05,8.6689e-05,0.00068216,0.00062358,0.00071933,0.00085062,0.00059301,0.00062866,8.8369e-05,8.1152e-05,9.2861e-05,0.00013326,9.3709e-05,9.9173e-05,6.8879e-06,8.1642e-06,8.6295e-06
8952.09,0.0030114,0.0028461,0.0028785,0.0025682,0.0025809,0.0025462,3.7046e-05,8.5052e-05,8.6417e-05,0.00067784,0.00062085,0.00071642,0.00084956,0.00059247,0.0006284,8.7809e-05,8.0792e-05,9.2479e-05,0.00013308,9.3614e-05,9.9123e-05,8.0715e-06,8.1617e-06,8.625e-06
8965.69,0.0030008,0.0028342,0.0028668,0.0025596,0.002571,0.0025363,3.6562e-05,8.4687e-05,8.5825e-05,0.00067266,0.00061785,0.00071319,0.00084508,0.00058956,0.00062562,8.7141e-05,8.0395e-05,9.2056e-05,0.00013237,9.3144e-05,9.8675e-05,9.9636e-06,8.1242e-06,8.5859e-06
8979.3,0.0029905,0.0028226,0.0028553,0.0025529,0.002563,0.0025283,3.6106e-05,8.4364e-05,8.5277e-05,0.00066764,0.00061491,0.00071004,0.00084123,0.00058709,0.00062331,8.6495e-05,8.0007e-05,9.1642e-05,0.00013176,9.2744e-05,9.8301e-05,1.2363e-05,8.0897e-06,8.5533e-06
8992.9,0.0029802,0.0028109,0.0028438,0.0025468,0.0025556,0.002521,3.5661e-05,8.4052e-05,8.4742e-05,0.00066268,0.00061198,0.00070689,0.00083759,0.00058476,0.00062116,8.5855e-05,7.9621e-05,9.1229e-05,0.00013118,9.2367e-05,9.7951e-05,1.4825e-05,8.0541e-06,8.5228e-06
9006.51,0.0029698,0.0027992,0.0028323,0.0025411,0.0025485,0.0025139,3.5222e-05,8.3748e-05,8.4217e-05,0.00065774,0.00060904,0.00070372,0.00083405,0.00058252,0.00061908,8.5219e-05,7.9233e-05,9.0813e-05,0.00013062,9.2003e-05,9.7614e-05,1.677e-05,8.0171e-06,8.4933e-06
9020.11,0.0029592,0.0027873,0.0028205,0.0025355,0.0025416,0.002507,3.4786e-05,8.3453e-05,8.3702e-05,0.0006528,0.00060607,0.00070052,0.00083056,0.00058032,0.00061704,8.4583e-05,7.8842e-05,9.0393e-05,0.00013007,9.1646e-05,9.7284e-05,1.7669e-05,7.9791e-06,8.4645e-06
9033.72,0.0029484,0.0027753,0.0028087,0.0025299,0.0025347,0.0025001,3.4353e-05,8.3167e-05,8.3198e-05,0.00064787,0.00060309,0.00069728,0.00082708,0.00057812,0.00061501,8.395e-05,7.8448e-05,8.9969e-05,0.00012951,9.129e-05,9.6954e-05,1.7259e-05,7.9409e-06,8.4357e-06
9047.32,0.0029375,0.0027631,0.0027967,0.0025242,0.0025277,0.0024931,3.3919e-05,8.2891e-05,8.2704e-05,0.00064295,0.00060008,0.00069402,0.00082357,0.00057591,0.00061297,8.3317e-05,7.8052e-05,8.9542e-05,0.00012896,9.0931e-05,9.6622e-05,1.5649e-05,7.9036e-06,8.4067e-06
9060.93,0.0029265,0.0027509,0.0027846,0.0025184,0.0025205,0.0024859,3.3485e-05,8.2624e-05,8.222e-05,0.00063803,0.00059708,0.00069076,0.00081999,0.00057366,0.00061087,8.2687e-05,7.7656e-05,8.9114e-05,0.00012839,9.0567e-05,9.6283e-05,1.3281e-05,7.8679e-06,8.3771e-06
9074.53,0.0029155,0.0027387,0.0027726,0.0025122,0.002513,0.0024784,3.3048e-05,8.2365e-05,8.1744e-05,0.00063314,0.00059408,0.00068749,0.00081632,0.00057135,0.00060871,8.2059e-05,7.726e-05,8.8686e-05,0.00012781,9.0192e-05,9.5933e-05,1.0734e-05,7.8342e-06,8.3466e-06
9088.14,0.0029045,0.0027265,0.0027606,0.0025056,0.0025051,0.0024705,3.2607e-05,8.2109e-05,8.1272e-05,0.00062825,0.00059109,0.00068423,0.00081251,0.00056894,0.00060644,8.1433e-05,7.6866e-05,8.8259e-05,0.0001272,8.9802e-05,9.5566e-05,8.522e-06,7.8022e-06,8.3145e-06
9101.74,0.0028933,0.0027141,0.0027484,0.002498,0.0024961,0.0024615,3.2155e-05,8.185e-05,8.0798e-05,0.00062331,0.00058806,0.00068093,0.00080837,0.0005663,0.00060393,8.0802e-05,7.6468e-05,8.7828e-05,0.00012655,8.9377e-05,9.5161e-05,6.957e-06,7.7697e-06,8.2792e-06
9115.35,0.0028798,0.0026996,0.002734,0.0024844,0.0024811,0.0024467,3.163e-05,8.1554e-05,8.0285e-05,0.00061775,0.00058457,0.00067708,0.0008023,0.00056232,0.00059998,8.0092e-05,7.6008e-05,8.7325e-05,0.00012559,8.874e-05,9.4529e-05,6.1475e-06,7.7205e-06,8.2241e-06
9128.95,0.0028804,0.0026983,0.002733,0.0025012,0.0024966,0.0024619,3.149e-05,8.147e-05,8.0001e-05,0.00061578,0.00058399,0.00067659,0.00080607,0.00056524,0.00060338,7.9842e-05,7.5928e-05,8.7255e-05,0.00012617,8.9191e-05,9.5057e-05,6.1978e-06,7.7665e-06,8.2699e-06
9142.56,0.0028669,0.0026838,0.0027186,0.0024871,0.0024811,0.0024466,3.0961e-05,8.1151e-05,7.9468e-05,0.00061024,0.00058051,0.00067275,0.00079983,0.00056114,0.0005993,7.9133e-05,7.547e-05,8.6754e-05,0.00012519,8.8535e-05,9.4405e-05,6.9483e-06,7.7156e-06,8.2132e-06
9156.16,0.0028566,0.0026723,0.0027073,0.0024795,0.0024722,0.0024377,3.0517e-05,8.0879e-05,7.8986e-05,0.00060552,0.0005777,0.00066969,0.00079571,0.00055854,0.00059682,7.8529e-05,7.5101e-05,8.6352e-05,0.00012453,8.8116e-05,9.4005e-05,8.4552e-06,7.6833e-06,8.1782e-06
9169.77,0.0028469,0.0026614,0.0026965,0.002473,0.0024644,0.0024299,3.0089e-05,8.061e-05,7.851e-05,0.00060093,0.00057502,0.00066676,0.00079196,0.00055619,0.0005946,7.7943e-05,7.4746e-05,8.5968e-05,0.00012394,8.7737e-05,9.3647e-05,1.0565e-05,7.6519e-06,8.147e-06
9183.37,0.0028373,0.0026506,0.0026859,0.0024671,0.0024571,0.0024226,2.9669e-05,8.0341e-05,7.8035e-05,0.00059642,0.00057238,0.00066387,0.00078837,0.00055397,0.00059251,7.7363e-05,7.4398e-05,8.559e-05,0.00012337,8.7377e-05,9.3309e-05,1.2953e-05,7.6193e-06,8.1175e-06
9196.98,0.0028277,0.0026398,0.0026753,0.0024615,0.0024501,0.0024157,2.9255e-05,8.0071e-05,7.7562e-05,0.00059193,0.00056974,0.00066099,0.00078491,0.00055183,0.00059051,7.6787e-05,7.4051e-05,8.5212e-05,0.00012282,8.7032e-05,9.2986e-05,1.5118e-05,7.5852e-06,8.0892e-06
9210.58,0.002818,0.0026289,0.0026646,0.0024562,0.0024434,0.002409,2.8846e-05,7.9805e-05,7.7093e-05,0.00058746,0.0005671,0.00065808,0.00078152,0.00054976,0.00058858,7.6212e-05,7.3702e-05,8.4832e-05,0.00012228,8.6696e-05,9.2672e-05,1.6515e-05,7.5499e-06,8.0619e-06
9224.19,0.0028082,0.0026179,0.0026538,0.002451,0.0024368,0.0024025,2.844e-05,7.9544e-05,7.663e-05,0.000583,0.00056443,0.00065515,0.00077819,0.00054772,0.00058668,7.5637e-05,7.335e-05,8.4448e-05,0.00012175,8.6366e-05,9.2365e-05,1.675e-05,7.5144e-06,8.035e-06
9237.79,0.0027981,0.0026067,0.0026427,0.0024459,0.0024303,0.002396,2.8037e-05,7.929e-05,7.6176e-05,0.00057854,0.00056173,0.00065218,0.00077486,0.0005457,0.00058479,7.506e-05,7.2994e-05,8.4059e-05,0.00012122,8.6038e-05,9.206e-05,1.5749e-05,7.4794e-06,8.0084e-06
9251.4,0.0027878,0.0025953,0.0026315,0.0024406,0.0024237,0.0023894,2.7635e-05,7.9045e-05,7.5731e-05,0.00057407,0.000559,0.00064916,0.00077152,0.00054366,0.00058289,7.4482e-05,7.2634e-05,8.3664e-05,0.00012069,8.5708e-05,9.1752e-05,1.3786e-05,7.4458e-06,7.9815e-06
9265.0,0.0027773,0.0025837,0.0026201,0.0024352,0.0024169,0.0023826,2.7232e-05,7.8809e-05,7.5296e-05,0.00056959,0.00055623,0.0006461,0.00076809,0.00054157,0.00058093,7.3901e-05,7.227e-05,8.3264e-05,0.00012014,8.5371e-05,9.1435e-05,1.1368e-05,7.4138e-06,7.9538e-06
9278.61,0.0027664,0.0025718,0.0026083,0.0024292,0.0024095,0.0023753,2.6825e-05,7.8581e-05,7.4869e-05,0.00056507,0.00055339,0.00064296,0.00076451,0.00053937,0.00057885,7.3315e-05,7.1897e-05,8.2853e-05,0.00011957,8.5016e-05,9.1099e-05,9.0312e-06,7.3832e-06,7.9245e-06
9292.21,0.0027543,0.0025588,0.0025954,0.0024217,0.0024006,0.0023665,2.6404e-05,7.8359e-05,7.4448e-05,0.00056034,0.00055033,0.00063954,0.00076046,0.00053685,0.00057642,7.2701e-05,7.1494e-05,8.2407e-05,0.00011893,8.4609e-05,9.0708e-05,7.1748e-06,7.3508e-06,7.8904e-06
9305.82,0.0027458,0.0025491,0.002586,0.0024159,0.0023935,0.0023594,2.6003e-05,7.8137e-05,7.4029e-05,0.00055622,0.00054799,0.00063696,0.00075694,0.0005347,0.00057439,7.2167e-05,7.1185e-05,8.2069e-05,0.00011837,8.4263e-05,9.038e-05,6.0078e-06,7.3257e-06,7.8618e-06
9319.42,0.0027449,0.0025464,0.0025836,0.0024205,0.0023967,0.0023625,2.5716e-05,7.7927e-05,7.3632e-05,0.00055358,0.00054716,0.00063614,0.00075671,0.00053488,0.00057485,7.1827e-05,7.1072e-05,8.1957e-05,0.00011833,8.4283e-05,9.0445e-05,5.5993e-06,7.3337e-06,7.8673e-06
9333.03,0.0027323,0.002533,0.0025703,0.0024117,0.0023864,0.0023523,2.5286e-05,7.7709e-05,7.3217e-05,0.0005488,0.00054402,0.00063262,0.00075222,0.00053206,0.0005721,7.1206e-05,7.0659e-05,8.1498e-05,0.00011762,8.383e-05,9.0003e-05,5.8898e-06,7.3007e-06,7.8288e-06
9346.63,0.0027222,0.0025218,0.0025593,0.0024049,0.0023783,0.0023443,2.4882e-05,7.7487e-05,7.2801e-05,0.00054446,0.00054137,0.00062967,0.00074842,0.00052972,0.00056985,7.0644e-05,7.0311e-05,8.1113e-05,0.00011701,8.3454e-05,8.9643e-05,6.9041e-06,7.2731e-06,7.7973e-06
