,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s,4s,4s,4s
8516.73,0.0026019,0.0026275,0.0026799,5.6586e-05,0.00015375,0.00013736,0.00023608,0.00041569,0.00044539,1.0542e-05,1.6595e-05,1.5898e-05,3.9625e-05,5.7182e-05,6.0024e-05,2.5649e-10,1.42e-06,1.4704e-06
8530.33,0.002593,0.0026188,0.002671,5.6492e-05,0.00015309,0.00013657,0.00023417,0.00041422,0.00044354,1.0499e-05,1.6509e-05,1.5804e-05,3.9283e-05,5.6961e-05,5.9766e-05,8.1979e-07,1.4166e-06,1.464e-06
8543.94,0.0025837,0.0026096,0.0026616,5.6408e-05,0.00015244,0.00013579,0.00023223,0.00041268,0.00044163,1.0456e-05,1.6425e-05,1.5711e-05,3.8937e-05,5.6731e-05,5.9499e-05,3.3958e-06,1.4094e-06,1.4574e-06
8557.54,0.0025734,0.0025994,0.0026513,5.6332e-05,0.0001518,0.00013502,0.00023023,0.00041099,0.00043956,1.0415e-05,1.6341e-05,1.5619e-05,3.8579e-05,5.6481e-05,5.9212e-05,6.811e-06,1.3985e-06,1.4504e-06
8571.15,0.0025574,0.0025835,0.0026352,5.6247e-05,0.00015112,0.00013421,0.00022774,0.0004084,0.00043652,1.0371e-05,1.6252e-05,1.5523e-05,3.8142e-05,5.6108e-05,5.8794e-05,9.3145e-06,1.3822e-06,1.4401e-06
8584.75,0.0025684,0.0025949,0.0026468,5.628e-05,0.00015072,0.00013367,0.00022767,0.00041013,0.0004381,1.0348e-05,1.6196e-05,1.5458e-05,3.8113e-05,5.6327e-05,5.8998e-05,9.6208e-06,1.3796e-06,1.4451e-06
8598.36,0.002553,0.0025796,0.0026312,5.6217e-05,0.00015006,0.00013289,0.00022525,0.00040762,0.00043515,1.0307e-05,1.611e-05,1.5365e-05,3.7699e-05,5.5966e-05,5.8593e-05,7.397e-06,1.3634e-06,1.4351e-06
8611.96,0.0025428,0.0025695,0.002621,5.6183e-05,0.00014946,0.00013216,0.00022332,0.00040597,0.00043311,1.027e-05,1.6031e-05,1.5279e-05,3.7373e-05,5.5721e-05,5.831e-05,4.0006e-06,1.3521e-06,1.4281e-06
8625.57,0.0025335,0.0025604,0.0026118,5.6158e-05,0.00014887,0.00013144,0.00022148,0.00040446,0.00043124,1.0235e-05,1.5953e-05,1.5193e-05,3.7072e-05,5.5497e-05,5.8049e-05,1.1696e-06,1.3445e-06,1.4217e-06
8639.17,0.0025248,0.0025518,0.002603,5.6141e-05,0.00014827,0.00013072,0.00021971,0.00040304,0.00042945,1.02e-05,1.5875e-05,1.5108e-05,3.6791e-05,5.5284e-05,5.7799e-05,2.0436e-08,1.3405e-06,1.4156e-06
8652.78,0.0025163,0.0025435,0.0025946,5.6128e-05,0.00014767,0.00013,0.00021797,0.00040167,0.00042772,1.0165e-05,1.5796e-05,1.5022e-05,3.6526e-05,5.5079e-05,5.7558e-05,4.0069e-07,1.3399e-06,1.4096e-06
8666.38,0.0025081,0.0025355,0.0025865,5.6118e-05,0.00014706,0.00012927,0.00021628,0.00040034,0.00042603,1.0129e-05,1.5717e-05,1.4936e-05,3.6278e-05,5.4881e-05,5.7324e-05,1.202e-06,1.3417e-06,1.4039e-06
8679.99,0.0025001,0.0025276,0.0025785,5.6113e-05,0.00014645,0.00012854,0.00021461,0.00039905,0.00042438,1.0094e-05,1.5637e-05,1.4849e-05,3.6046e-05,5.4686e-05,5.7093e-05,1.3423e-06,1.3445e-06,1.3982e-06
8693.59,0.0024921,0.0025198,0.0025706,5.6112e-05,0.00014582,0.00012781,0.00021296,0.00039776,0.00042274,1.0059e-05,1.5557e-05,1.4762e-05,3.5826e-05,5.4493e-05,5.6864e-05,6.5506e-07,1.3469e-06,1.3925e-06
8707.2,0.0024841,0.0025119,0.0025626,5.6115e-05,0.00014519,0.00012708,0.00021131,0.00039646,0.00042108,1.0024e-05,1.5477e-05,1.4675e-05,3.5618e-05,5.4298e-05,5.6633e-05,1.4027e-08,1.3472e-06,1.3869e-06
8720.8,0.0024757,0.0025038,0.0025543,5.6124e-05,0.00014456,0.00012635,0.00020966,0.00039513,0.00041939,9.9895e-06,1.5396e-05,1.4588e-05,3.5417e-05,5.4098e-05,5.6397e-05,6.0607e-07,1.3445e-06,1.3811e-06
8734.41,0.0024668,0.002495,0.0025454,5.6135e-05,0.00014392,0.00012561,0.00020797,0.00039369,0.00041759,9.9544e-06,1.5314e-05,1.4501e-05,3.5217e-05,5.3885e-05,5.6148e-05,2.9114e-06,1.338e-06,1.3749e-06
8748.01,0.0024551,0.0024834,0.0025336,5.6121e-05,0.0001432,0.0001248,0.00020606,0.00039183,0.00041533,9.9143e-06,1.5225e-05,1.4406e-05,3.4987e-05,5.3612e-05,5.5836e-05,6.1673e-06,1.327e-06,1.3673e-06
8761.62,0.0024462,0.0024747,0.0025248,5.6206e-05,0.00014271,0.0001242,0.0002044,0.00039041,0.00041356,9.8906e-06,1.516e-05,1.4334e-05,3.4804e-05,5.3401e-05,5.559e-05,8.7737e-06,1.3153e-06,1.3612e-06
8775.22,0.0024472,0.002476,0.0025261,5.6355e-05,0.00014238,0.00012372,0.00020358,0.00039057,0.00041345,9.8774e-06,1.511e-05,1.4276e-05,3.4767e-05,5.3406e-05,5.5567e-05,9.3362e-06,1.3079e-06,1.3606e-06
8788.83,0.0024374,0.0024662,0.0025162,5.6404e-05,0.00014176,0.00012302,0.00020187,0.000389,0.00041151,9.846e-06,1.5032e-05,1.4193e-05,3.4579e-05,5.3174e-05,5.5299e-05,7.4756e-06,1.2951e-06,1.354e-06
8802.43,0.0024283,0.0024574,0.0025072,5.6475e-05,0.00014119,0.00012235,0.00020023,0.00038757,0.00040971,9.8178e-06,1.4959e-05,1.4114e-05,3.4406e-05,5.2961e-05,5.505e-05,4.2744e-06,1.2846e-06,1.3479e-06
8816.04,0.0024196,0.0024488,0.0024986,5.6559e-05,0.00014064,0.00012169,0.00019865,0.0003862,0.00040798,9.7909e-06,1.4887e-05,1.4036e-05,3.4237e-05,5.2756e-05,5.481e-05,1.4004e-06,1.2771e-06,1.3419e-06
8829.64,0.0024113,0.0024406,0.0024902,5.6651e-05,0.00014009,0.00012104,0.0001971,0.00038487,0.0004063,9.7647e-06,1.4816e-05,1.3959e-05,3.4072e-05,5.2557e-05,5.4576e-05,6.3089e-08,1.2729e-06,1.3362e-06
8843.25,0.0024031,0.0024327,0.0024822,5.6748e-05,0.00013953,0.00012039,0.00019558,0.00038359,0.00040467,9.7387e-06,1.4745e-05,1.3882e-05,3.3907e-05,5.2365e-05,5.435e-05,3.0421e-07,1.2719e-06,1.3306e-06
8856.85,0.0023953,0.002425,0.0024743,5.6849e-05,0.00013897,0.00011974,0.0001941,0.00038236,0.00040308,9.7127e-06,1.4673e-05,1.3804e-05,3.3741e-05,5.2178e-05,5.4129e-05,1.1505e-06,1.2734e-06,1.3252e-06
8870.46,0.0023876,0.0024175,0.0024668,5.6953e-05,0.0001384,0.00011908,0.00019265,0.00038116,0.00040154,9.6865e-06,1.46e-05,1.3726e-05,3.3572e-05,5.1997e-05,5.3914e-05,1.474e-06,1.2762e-06,1.3199e-06
8884.06,0.0023801,0.0024102,0.0024593,5.7057e-05,0.00013782,0.00011841,0.00019122,0.00037999,0.00040002,9.6598e-06,1.4526e-05,1.3647e-05,3.3398e-05,5.1818e-05,5.3703e-05,9.038e-07,1.2788e-06,1.3147e-06
8897.67,0.0023726,0.0024029,0.0024519,5.7162e-05,0.00013722,0.00011774,0.00018981,0.00037882,0.00039851,9.6326e-06,1.4451e-05,1.3567e-05,3.3217e-05,5.1641e-05,5.3492e-05,1.1162e-07,1.2798e-06,1.3095e-06
8911.27,0.002365,0.0023954,0.0024443,5.7263e-05,0.00013661,0.00011704,0.00018839,0.00037763,0.00039697,9.6041e-06,1.4374e-05,1.3486e-05,3.3024e-05,5.1461e-05,5.3278e-05,2.6747e-07,1.2782e-06,1.3042e-06
8924.88,0.0023566,0.0023872,0.002436,5.7337e-05,0.00013591,0.00011629,0.00018693,0.00037632,0.00039531,9.5708e-06,1.429e-05,1.3397e-05,3.2813e-05,5.1265e-05,5.3049e-05,2.0747e-06,1.273e-06,1.2986e-06
8938.48,0.0023483,0.0023791,0.0024277,5.7496e-05,0.0001354,0.0001157,0.00018549,0.00037503,0.00039367,9.5507e-06,1.4224e-05,1.3327e-05,3.2594e-05,5.1071e-05,5.2821e-05,5.1081e-06,1.2649e-06,1.293e-06
8952.09,0.0023457,0.0023767,0.0024253,5.7835e-05,0.00013529,0.00011543,0.00018451,0.00037465,0.00039299,9.5587e-06,1.4199e-05,1.3293e-05,3.2445e-05,5.1001e-05,5.2722e-05,7.9796e-06,1.2575e-06,1.2905e-06
8965.69,0.0023368,0.0023679,0.0024164,5.793e-05,0.0001346,0.00011469,0.00018305,0.00037326,0.00039124,9.527e-06,1.4116e-05,1.3207e-05,3.22e-05,5.0794e-05,5.2481e-05,9.1322e-06,1.2454e-06,1.2846e-06
8979.3,0.0023285,0.0023598,0.0024081,5.8078e-05,0.00013402,0.00011404,0.00018164,0.00037197,0.00038961,9.503e-06,1.4044e-05,1.313e-05,3.1956e-05,5.0601e-05,5.2255e-05,7.9446e-06,1.2337e-06,1.279e-06
8992.9,0.0023203,0.0023517,0.0024,5.8246e-05,0.00013348,0.00011342,0.00018025,0.0003707,0.00038799,9.4818e-06,1.3975e-05,1.3057e-05,3.1708e-05,5.0411e-05,5.2031e-05,5.0786e-06,1.2234e-06,1.2735e-06
9006.51,0.0023121,0.0023438,0.0023919,5.8429e-05,0.00013295,0.00011282,0.00017889,0.00036945,0.0003864,9.4623e-06,1.3908e-05,1.2986e-05,3.1455e-05,5.0223e-05,5.181e-05,2.0552e-06,1.2155e-06,1.2681e-06
9020.11,0.0023041,0.0023359,0.0023839,5.8623e-05,0.00013243,0.00011223,0.00017754,0.00036821,0.00038482,9.4438e-06,1.3843e-05,1.2916e-05,3.1201e-05,5.0038e-05,5.1591e-05,2.6288e-07,1.2107e-06,1.2627e-06
9033.72,0.0022963,0.0023282,0.0023761,5.8824e-05,0.00013191,0.00011164,0.00017622,0.00036701,0.00038327,9.4259e-06,1.3777e-05,1.2846e-05,3.0946e-05,4.9857e-05,5.1377e-05,1.1343e-07,1.2089e-06,1.2575e-06
9047.32,0.0022886,0.0023208,0.0023685,5.903e-05,0.0001314,0.00011105,0.00017493,0.00036584,0.00038177,9.4082e-06,1.3712e-05,1.2776e-05,3.0694e-05,4.9681e-05,5.1168e-05,9.1571e-07,1.2097e-06,1.2523e-06
9060.93,0.0022812,0.0023136,0.0023612,5.9238e-05,0.00013087,0.00011046,0.00017366,0.00036472,0.0003803,9.3903e-06,1.3646e-05,1.2706e-05,3.0445e-05,4.9511e-05,5.0965e-05,1.5206e-06,1.2121e-06,1.2473e-06
9074.53,0.0022741,0.0023066,0.0023541,5.9446e-05,0.00013033,0.00010985,0.00017243,0.00036362,0.00037888,9.3718e-06,1.3578e-05,1.2635e-05,3.0202e-05,4.9346e-05,5.0767e-05,1.2442e-06,1.2148e-06,1.2425e-06
9088.14,0.0022671,0.0022998,0.0023472,5.9649e-05,0.00012977,0.00010923,0.00017121,0.00036256,0.00037748,9.3521e-06,1.3509e-05,1.2562e-05,2.9965e-05,4.9185e-05,5.0573e-05,3.9353e-07,1.2167e-06,1.2377e-06
9101.74,0.0022601,0.002293,0.0023403,5.9833e-05,0.00012916,0.00010858,0.00017002,0.00036151,0.0003761,9.3292e-06,1.3435e-05,1.2485e-05,2.9733e-05,4.9026e-05,5.0381e-05,1.9333e-08,1.2164e-06,1.233e-06
9115.35,0.0022528,0.0022858,0.002333,5.9885e-05,0.00012825,0.00010769,0.0001688,0.00036039,0.00037465,9.2857e-06,1.3331e-05,1.2381e-05,2.9504e-05,4.8859e-05,5.0181e-05,1.0818e-06,1.2132e-06,1.2281e-06
9128.95,0.0022476,0.0022808,0.0023279,6.068e-05,0.00012889,0.00010805,0.00016776,0.00035963,0.00037357,9.3543e-06,1.3384e-05,1.242e-05,2.931e-05,4.8738e-05,5.0029e-05,3.6433e-06,1.2081e-06,1.2243e-06
9142.56,0.00224,0.0022735,0.0023205,6.0711e-05,0.00012793,0.00010711,0.00016655,0.00035849,0.00037209,9.307e-06,1.3274e-05,1.2311e-05,2.9095e-05,4.8568e-05,4.9825e-05,6.669e-06,1.1993e-06,1.2193e-06
9156.16,0.0022328,0.0022665,0.0023133,6.0917e-05,0.00012731,0.00010647,0.00016537,0.0003574,0.00037068,9.2856e-06,1.3201e-05,1.2235e-05,2.8893e-05,4.8404e-05,4.9628e-05,8.6287e-06,1.1889e-06,1.2145e-06
9169.77,0.0022255,0.0022593,0.0023061,6.1156e-05,0.00012676,0.00010587,0.0001642,0.0003563,0.00036924,9.2688e-06,1.3133e-05,1.2165e-05,2.87e-05,4.8239e-05,4.943e-05,8.4595e-06,1.1781e-06,1.2096e-06
9183.37,0.002218,0.002252,0.0022987,6.1415e-05,0.00012623,0.00010529,0.00016303,0.00035518,0.00036779,9.2544e-06,1.3069e-05,1.2097e-05,2.8515e-05,4.8071e-05,4.9229e-05,6.2576e-06,1.1679e-06,1.2047e-06
9196.98,0.0022105,0.0022447,0.0022912,6.1688e-05,0.00012572,0.00010474,0.00016187,0.00035404,0.00036633,9.2416e-06,1.3006e-05,1.2031e-05,2.834e-05,4.7901e-05,4.9026e-05,3.2112e-06,1.1595e-06,1.1997e-06
9210.58,0.0022029,0.0022372,0.0022836,6.1974e-05,0.00012523,0.00010419,0.00016071,0.0003529,0.00036486,9.2303e-06,1.2945e-05,1.1967e-05,2.8175e-05,4.7731e-05,4.8823e-05,8.2931e-07,1.1536e-06,1.1947e-06
9224.19,0.0021953,0.0022299,0.0022761,6.227e-05,0.00012474,0.00010365,0.00015956,0.00035176,0.0003634,9.2199e-06,1.2884e-05,1.1904e-05,2.802e-05,4.7562e-05,4.8621e-05,3.7003e-10,1.1507e-06,1.1898e-06
9237.79,0.0021879,0.0022226,0.0022687,6.2574e-05,0.00012426,0.00010312,0.00015844,0.00035065,0.00036196,9.2102e-06,1.2824e-05,1.1841e-05,2.7876e-05,4.7395e-05,4.8422e-05,5.1783e-07,1.1504e-06,1.1849e-06
9251.4,0.0021806,0.0022155,0.0022615,6.2883e-05,0.00012378,0.00010259,0.00015733,0.00034957,0.00036055,9.2006e-06,1.2764e-05,1.1778e-05,2.7743e-05,4.7233e-05,4.8228e-05,1.3732e-06,1.1521e-06,1.1801e-06
9265.0,0.0021736,0.0022087,0.0022546,6.3191e-05,0.00012328,0.00010204,0.00015625,0.00034852,0.00035918,9.1905e-06,1.2703e-05,1.1714e-05,2.762e-05,4.7075e-05,4.8038e-05,1.5783e-06,1.1548e-06,1.1755e-06
9278.61,0.0021668,0.002202,0.0022478,6.3493e-05,0.00012276,0.00010149,0.0001552,0.00034751,0.00035785,9.1789e-06,1.264e-05,1.1648e-05,2.7507e-05,4.6923e-05,4.7854e-05,9.2019e-07,1.1572e-06,1.1709e-06
9292.21,0.0021601,0.0021955,0.0022412,6.3762e-05,0.00012217,0.00010087,0.00015417,0.00034653,0.00035655,9.1623e-06,1.257e-05,1.1576e-05,2.74e-05,4.6774e-05,4.7674e-05,1.1317e-07,1.1582e-06,1.1665e-06
9305.82,0.0021539,0.0021895,0.0022351,6.4075e-05,0.00012166,0.00010033,0.00015318,0.00034562,0.00035532,9.1518e-06,1.2508e-05,1.1512e-05,2.7303e-05,4.6635e-05,4.7504e-05,2.4769e-07,1.1571e-06,1.1623e-06
9319.42,0.0021474,0.0021832,0.0022287,6.4673e-05,0.00012166,0.0001002,0.00015218,0.00034466,0.00035405,9.1809e-06,1.2499e-05,1.1497e-05,2.7205e-05,4.649e-05,4.7328e-05,1.9334e-06,1.1532e-06,1.158e-06
9333.03,0.002141,0.002177,0.0022224,6.4917e-05,0.000121,9.9537e-05,0.0001512,0.00034372,0.0003528,9.1596e-06,1.2421e-05,1.1419e-05,2.7109e-05,4.6347e-05,4.7154e-05,4.7495e-06,1.1466e-06,1.1538e-06
9346.63,0.0021345,0.0021707,0.002216,6.5225e-05,0.00012044,9.8962e-05,0.00015022,0.00034277,0.00035153,9.1468e-06,1.2355e-05,1.1351e-05,2.7011e-05,4.6203e-05,4.6979e-05,7.4051e-06,1.1379e-06,1.1495e-06
9360.24,0.0021279,0.0021643,0.0022095,6.5552e-05,0.00011992,9.8412e-05,0.00014924,0.00034181,0.00035026,9.1364e-06,1.2292e-05,1.1286e-05,2.691e-05,4.6057e-05,4.6802e-05,8.516e-06,1.128e-06,1.1451e-06
9373.84,0.0021212,0.0021578,0.0022028,6.5893e-05,0.00011941,9.7878e-05,0.00014827,0.00034082,0.00034895,9.1277e-06,1.2231e-05,1.1224e-05,2.6804e-05,4.5907e-05,4.6622e-05,7.4812e-06,1.118e-06,1.1407e-06
9387.45,0.0021142,0.002151,0.002196,6.6248e-05,0.00011892,9.7358e-05,0.00014728,0.0003398,0.00034762,9.1204e-06,1.2172e-05,1.1163e-05,2.6691e-05,4.5753e-05,4.6438e-05,4.8654e-06,1.1091e-06,1.1362e-06
9401.05,0.0021072,0.0021441,0.0021889,6.6615e-05,0.00011844,9.685e-05,0.0001463,0.00033877,0.00034627,9.1145e-06,1.2114e-05,1.1103e-05,2.6572e-05,4.5597e-05,4.6252e-05,2.0332e-06,1.1022e-06,1.1316e-06
9414.66,0.0021,0.0021372,0.0021818,6.6996e-05,0.00011797,9.6353e-05,0.00014532,0.00033771,0.00034491,9.1098e-06,1.2058e-05,1.1045e-05,2.6444e-05,4.5439e-05,4.6064e-05,2.8755e-07,1.0978e-06,1.127e-06
9428.26,0.0020928,0.0021301,0.0021747,6.7387e-05,0.00011751,9.5865e-05,0.00014435,0.00033665,0.00034354,9.1063e-06,1.2002e-05,1.0987e-05,2.631e-05,4.528e-05,4.5875e-05,9.2146e-08,1.0961e-06,1.1224e-06
9441.87,0.0020856,0.0021231,0.0021676,6.7786e-05,0.00011706,9.5382e-05,0.00014338,0.0003356,0.00034218,9.1034e-06,1.1947e-05,1.0931e-05,2.6169e-05,4.5122e-05,4.5687e-05,8.9013e-07,1.0966e-06,1.1178e-06
9455.47,0.0020785,0.0021162,0.0021605,6.819e-05,0.0001166,9.4899e-05,0.00014244,0.00033456,0.00034083,9.1007e-06,1.1892e-05,1.0874e-05,2.6021e-05,4.4966e-05,4.5501e-05,1.6128e-06,1.0986e-06,1.1132e-06
9469.08,0.0020715,0.0021093,0.0021535,6.8592e-05,0.00011613,9.4404e-05,0.0001415,0.00033353,0.00033949,9.0972e-06,1.1835e-05,1.0816e-05,2.5867e-05,4.4811e-05,4.5317e-05,1.5032e-06,1.101e-06,1.1087e-06
9482.68,0.002064,0.0021021,0.0021462,6.8964e-05,0.0001156,9.386e-05,0.00014055,0.00033245,0.0003381,9.0894e-06,1.1772e-05,1.0752e-05,2.57e-05,4.4649e-05,4.5125e-05,6.739e-07,1.1026e-06,1.104e-06
9496.29,0.002059,0.0020973,0.0021412,6.9357e-05,0.00011511,9.3357e-05,0.00013977,0.00033174,0.00033709,9.0844e-06,1.1714e-05,1.0693e-05,2.5557e-05,4.4537e-05,4.4985e-05,1.6515e-08,1.1037e-06,1.1006e-06
9509.89,0.0020543,0.0020928,0.0021367,6.9959e-05,0.00011496,9.3138e-05,0.00013902,0.00033109,0.00033615,9.1063e-06,1.1692e-05,1.0667e-05,2.5412e-05,4.4434e-05,4.4853e-05,5.2961e-07,1.1027e-06,1.0974e-06
9523.5,0.0020476,0.0020863,0.0021301,7.0342e-05,0.00011443,9.26e-05,0.00013815,0.00033013,0.00033488,9.099e-06,1.1629e-05,1.0604e-05,2.5237e-05,4.4289e-05,4.4679e-05,2.5419e-06,1.098e-06,1.0931e-06
9537.1,0.0020414,0.0020803,0.002124,7.0748e-05,0.00011393,9.2092e-05,0.00013731,0.00032924,0.0003337,9.0944e-06,1.1571e-05,1.0544e-05,2.5064e-05,4.4154e-05,4.4515e-05,5.3697e-06,1.0911e-06,1.0891e-06
9550.71,0.0020353,0.0020744,0.002118,7.1161e-05,0.00011344,9.1593e-05,0.00013649,0.00032837,0.00033252,9.0905e-06,1.1513e-05,1.0486e-05,2.4888e-05,4.4021e-05,4.4353e-05,7.6643e-06,1.0825e-06,1.0851e-06
9564.31,0.0020291,0.0020684,0.0021119,7.1582e-05,0.00011296,9.1101e-05,0.00013568,0.00032749,0.00033134,9.0873e-06,1.1456e-05,1.0428e-05,2.471e-05,4.3887e-05,4.419e-05,8.2277e-06,1.0732e-06,1.0811e-06
9577.92,0.0020228,0.0020623,0.0021057,7.2011e-05,0.00011248,9.0617e-05,0.00013486,0.00032659,0.00033015,9.0849e-06,1.14e-05,1.0371e-05,2.4529e-05,4.3751e-05,4.4025e-05,6.7603e-06,1.064e-06,1.0771e-06
9591.52,0.0020164,0.0020561,0.0020993,7.2451e-05,0.00011201,9.0142e-05,0.00013404,0.00032566,0.00032893,9.0836e-06,1.1345e-05,1.0316e-05,2.4347e-05,4.3611e-05,4.3856e-05,4.0465e-06,1.0561e-06,1.0729e-06
9605.13,0.0020097,0.0020496,0.0020928,7.2902e-05,0.00011155,8.9677e-05,0.00013322,0.00032471,0.00032768,9.0834e-06,1.1291e-05,1.0261e-05,2.4165e-05,4.3468e-05,4.3684e-05,1.4578e-06,1.0501e-06,1.0687e-06
9618.73,0.0020029,0.002043,0.002086,7.3366e-05,0.00011111,8.9222e-05,0.00013239,0.00032373,0.0003264,9.0846e-06,1.1238e-05,1.0208e-05,2.3984e-05,4.3321e-05,4.3509e-05,1.0862e-07,1.0465e-06,1.0644e-06
9632.34,0.001996,0.0020362,0.0020791,7.3842e-05,0.00011067,8.8777e-05,0.00013157,0.00032272,0.0003251,9.0869e-06,1.1187e-05,1.0156e-05,2.3805e-05,4.3172e-05,4.333e-05,2.1858e-07,1.0453e-06,1.06e-06
9645.94,0.0019888,0.0020293,0.002072,7.4328e-05,0.00011024,8.8338e-05,0.00013074,0.00032169,0.00032378,9.0903e-06,1.1136e-05,1.0105e-05,2.363e-05,4.3019e-05,4.3149e-05,1.0908e-06,1.046e-06,1.0556e-06
9659.55,0.0019814,0.002022,0.0020646,7.4821e-05,0.00010982,8.7901e-05,0.00012989,0.00032061,0.00032241,9.0942e-06,1.1085e-05,1.0053e-05,2.3457e-05,4.2859e-05,4.296e-05,1.6922e-06,1.0478e-06,1.051e-06
9673.15,0.0019722,0.0020129,0.0020554,7.531e-05,0.00010937,8.7445e-05,0.00012894,0.00031924,0.00032075,9.0974e-06,1.1032e-05,9.9998e-06,2.3271e-05,4.2662e-05,4.2734e-05,1.4229e-06,1.0488e-06,1.0454e-06
9686.76,0.0019681,0.002009,0.0020514,7.5791e-05,0.00010892,8.6995e-05,0.00012833,0.0003187,0.00031992,9.0994e-06,1.098e-05,9.9472e-06,2.3152e-05,4.2575e-05,4.2618e-05,5.5141e-07,1.0517e-06,1.0426e-06
9700.36,0.0019671,0.0020084,0.0020508,7.6367e-05,0.00010862,8.6677e-05,0.00012794,0.00031867,0.00031961,9.1127e-06,1.0943e-05,9.9099e-06,2.308e-05,4.2557e-05,4.2572e-05,7.7657e-10,1.0546e-06,1.0414e-06
9713.97,0.0019598,0.0020013,0.0020435,7.6866e-05,0.00010817,8.6228e-05,0.00012714,0.00031762,0.00031826,9.1164e-06,1.0891e-05,9.8574e-06,2.294e-05,4.2401e-05,4.2388e-05,6.8227e-07,1.0518e-06,1.0369e-06
9727.57,0.0019535,0.0019951,0.0020373,7.7367e-05,0.00010773,8.5785e-05,0.00012641,0.00031672,0.00031708,9.1201e-06,1.0839e-05,9.8056e-06,2.2822e-05,4.2267e-05,4.2225e-05,2.7849e-06,1.047e-06,1.0329e-06
9741.18,0.0019475,0.0019894,0.0020314,7.7867e-05,0.00010728,8.534e-05,0.00012571,0.00031588,0.00031596,9.1234e-06,1.0787e-05,9.7536e-06,2.2716e-05,4.214e-05,4.207e-05,5.5413e-06,1.0402e-06,1.0291e-06
9754.78,0.0019417,0.0019838,0.0020257,7.8367e-05,0.00010682,8.4894e-05,0.00012502,0.00031507,0.00031486,9.1265e-06,1.0735e-05,9.7015e-06,2.262e-05,4.2017e-05,4.1919e-05,7.6324e-06,1.032e-06,1.0254e-06
9768.39,0.0019359,0.0019782,0.00202,7.8869e-05,0.00010637,8.4449e-05,0.00012435,0.00031426,0.00031377,9.1296e-06,1.0682e-05,9.6495e-06,2.2532e-05,4.1895e-05,4.1769e-05,7.9771e-06,1.0231e-06,1.0217e-06
9781.99,0.00193,0.0019725,0.0020142,7.9374e-05,0.00010591,8.4006e-05,0.00012368,0.00031344,0.00031267,9.1329e-06,1.063e-05,9.5979e-06,2.2451e-05,4.1771e-05,4.1618e-05,6.3954e-06,1.0146e-06,1.018e-06
9795.6,0.001924,0.0019667,0.0020083,7.9887e-05,0.00010546,8.3569e-05,0.000123,0.00031259,0.00031155,9.1367e-06,1.0579e-05,9.547e-06,2.2375e-05,4.1644e-05,4.1463e-05,3.7171e-06,1.0073e-06,1.0142e-06
9809.2,0.0019178,0.0019607,0.0020021,8.0409e-05,0.00010502,8.314e-05,0.00012232,0.00031172,0.0003104,9.1414e-06,1.0528e-05,9.4969e-06,2.2303e-05,4.1513e-05,4.1304e-05,1.2676e-06,1.0019e-06,1.0103e-06
9822.81,0.0019113,0.0019544,0.0019957,8.0942e-05,0.00010459,8.272e-05,0.00012163,0.0003108,0.0003092,9.1472e-06,1.0478e-05,9.4479e-06,2.2232e-05,4.1376e-05,4.114e-05,6.8277e-08,9.9867e-07,1.0063e-06
9836.41,0.0019045,0.0019477,0.001989,8.1488e-05,0.00010417,8.2309e-05,0.00012093,0.00030982,0.00030795,9.1542e-06,1.043e-05,9.3999e-06,2.2161e-05,4.1232e-05,4.0969e-05,2.6721e-07,9.9758e-07,1.0021e-06
9850.02,0.001897,0.0019404,0.0019815,8.2046e-05,0.00010376,8.1906e-05,0.00012019,0.00030874,0.0003066,9.1623e-06,1.0382e-05,9.3527e-06,2.2085e-05,4.1074e-05,4.0785e-05,1.1563e-06,9.9801e-07,9.9759e-07
9863.62,0.0018869,0.0019304,0.0019713,8.2613e-05,0.00010335,8.1502e-05,0.0001193,0.00030723,0.00030483,9.1713e-06,1.0335e-05,9.3056e-06,2.198e-05,4.0858e-05,4.0543e-05,1.7378e-06,9.9814e-07,9.9168e-07
9877.23,0.0018826,0.0019264,0.0019672,8.32e-05,0.00010297,8.1121e-05,0.00011878,0.00030668,0.000304,9.1822e-06,1.029e-05,9.2611e-06,2.1943e-05,4.077e-05,4.0428e-05,1.4602e-06,1.0015e-06,9.8886e-07
9890.83,0.0018854,0.0019296,0.0019704,8.3784e-05,0.00010259,8.0761e-05,0.0001187,0.00030727,0.0003043,9.1921e-06,1.0247e-05,9.2191e-06,2.1988e-05,4.0833e-05,4.0464e-05,5.856e-07,1.0079e-06,9.8971e-07
9904.44,0.0018773,0.0019216,0.0019623,8.4369e-05,0.00010219,8.037e-05,0.00011795,0.00030608,0.00030285,9.2024e-06,1.0201e-05,9.1734e-06,2.1903e-05,4.0661e-05,4.0267e-05,3.7998e-09,1.0069e-06,9.8487e-07
9918.04,0.0018706,0.0019151,0.0019557,8.4955e-05,0.00010179,7.998e-05,0.0001173,0.00030514,0.00030164,9.2124e-06,1.0155e-05,9.1279e-06,2.1833e-05,4.0521e-05,4.0101e-05,6.0478e-07,1.0045e-06,9.808e-07
9931.65,0.0018645,0.0019092,0.0019497,8.5537e-05,0.00010138,7.9587e-05,0.00011669,0.00030429,0.00030052,9.222e-06,1.0108e-05,9.082e-06,2.1765e-05,4.0393e-05,3.9947e-05,2.5898e-06,1e-06,9.7704e-07
