,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5s,5s,5s
7863.69,0.0076779,0.007488,0.0075994,0.0044406,0.0042304,0.0042268,0.00040114,0.00077173,0.00079561,0.0027124,0.0026461,0.0028878,0.0019339,0.0014653,0.001549,8.797e-05,0.00011306,0.00011358,0.00056713,0.00055629,0.00058718,0.00041722,0.00034284,0.00035427,3.2545e-05,2.681e-05,2.7602e-05
7877.29,0.0076517,0.0074616,0.0075732,0.0044304,0.0042197,0.0042163,0.00039725,0.00076743,0.00079051,0.0026942,0.0026345,0.0028756,0.001925,0.0014598,0.0015438,8.7172e-05,0.00011235,0.00011283,0.00056369,0.00055375,0.00058459,0.00041536,0.00034149,0.000353,3.2377e-05,2.6703e-05,2.7502e-05
7890.9,0.0076279,0.0074374,0.0075492,0.0044302,0.0042185,0.0042154,0.00039401,0.0007642,0.00078652,0.0026777,0.0026237,0.0028645,0.0019206,0.0014576,0.0015421,8.6504e-05,0.00011179,0.00011224,0.00056055,0.00055141,0.00058221,0.00041443,0.00034092,0.00035253,3.223e-05,2.6658e-05,2.7465e-05
7904.5,0.0075994,0.0074087,0.0075207,0.0044165,0.0042046,0.0042016,0.00039013,0.0007599,0.00078141,0.0026588,0.0026113,0.0028515,0.0019103,0.0014509,0.0015357,8.5721e-05,0.00011108,0.00011148,0.00055695,0.0005487,0.00057945,0.00041225,0.00033933,0.000351,3.195e-05,2.6532e-05,2.7344e-05
7918.11,0.0075719,0.0073812,0.0074933,0.0044052,0.004193,0.0041901,0.00038636,0.0007557,0.00077642,0.0026404,0.0025994,0.002839,0.001901,0.0014451,0.0015302,8.4971e-05,0.00011039,0.00011074,0.00055347,0.0005461,0.00057679,0.0004103,0.00033792,0.00034966,3.1675e-05,2.6421e-05,2.7239e-05
7931.71,0.0075447,0.0073538,0.007466,0.0043948,0.0041821,0.0041794,0.00038265,0.00075153,0.00077146,0.0026222,0.0025875,0.0028265,0.0018921,0.0014396,0.001525,8.425e-05,0.0001097,0.00011001,0.00055002,0.00054352,0.00057415,0.00040842,0.00033658,0.00034839,3.1418e-05,2.6315e-05,2.7138e-05
7945.32,0.0075173,0.0073263,0.0074387,0.0043847,0.0041716,0.0041691,0.00037899,0.00074739,0.00076653,0.0026041,0.0025756,0.0028141,0.0018834,0.0014342,0.0015199,8.3561e-05,0.00010901,0.00010928,0.00054658,0.00054093,0.0005715,0.00040659,0.00033527,0.00034715,3.1199e-05,2.6213e-05,2.7041e-05
7958.92,0.0074897,0.0072985,0.007411,0.0043748,0.0041612,0.0041589,0.00037538,0.00074329,0.00076166,0.002586,0.0025637,0.0028016,0.0018748,0.0014288,0.0015149,8.2908e-05,0.00010834,0.00010856,0.00054313,0.00053833,0.00056884,0.00040477,0.00033398,0.00034593,3.1031e-05,2.6112e-05,2.6945e-05
7972.53,0.0074616,0.0072702,0.0073829,0.0043649,0.0041509,0.0041487,0.00037182,0.00073925,0.00075684,0.0025679,0.0025516,0.0027889,0.0018662,0.0014235,0.0015099,8.2294e-05,0.00010767,0.00010785,0.00053966,0.00053571,0.00056616,0.00040295,0.00033269,0.00034471,3.0916e-05,2.6011e-05,2.6849e-05
7986.13,0.0074331,0.0072417,0.0073544,0.0043547,0.0041403,0.0041383,0.00036832,0.00073529,0.00075211,0.0025497,0.0025395,0.0027761,0.0018575,0.0014182,0.0015048,8.1717e-05,0.00010701,0.00010715,0.00053619,0.00053307,0.00056345,0.00040112,0.00033139,0.00034348,3.0845e-05,2.5909e-05,2.6752e-05
7999.74,0.0074043,0.0072128,0.0073256,0.0043442,0.0041294,0.0041275,0.00036488,0.00073141,0.00074747,0.0025314,0.0025273,0.0027632,0.0018487,0.0014127,0.0014997,8.1175e-05,0.00010637,0.00010647,0.00053271,0.00053042,0.00056072,0.00039926,0.00033007,0.00034222,3.0802e-05,2.5805e-05,2.6653e-05
8013.34,0.0073752,0.0071836,0.0072965,0.0043332,0.0041179,0.0041162,0.00036149,0.00072762,0.00074291,0.0025132,0.002515,0.0027503,0.0018396,0.001407,0.0014943,8.0663e-05,0.00010574,0.00010579,0.00052921,0.00052776,0.00055798,0.00039735,0.00032871,0.00034092,3.0763e-05,2.5697e-05,2.655e-05
8026.95,0.0073455,0.0071539,0.0072669,0.004321,0.0041054,0.0041039,0.00035814,0.00072389,0.00073842,0.0024947,0.0025025,0.0027371,0.0018301,0.0014011,0.0014886,8.0173e-05,0.00010511,0.00010513,0.00052568,0.00052505,0.0005552,0.00039535,0.00032727,0.00033954,3.0698e-05,2.5584e-05,2.6441e-05
8040.55,0.0073118,0.0071203,0.0072333,0.0043041,0.0040884,0.004087,0.00035477,0.00072018,0.00073395,0.0024749,0.0024888,0.0027225,0.0018186,0.0013936,0.0014812,7.9691e-05,0.00010449,0.00010447,0.00052187,0.00052207,0.00055213,0.00039291,0.00032548,0.00033779,3.0564e-05,2.5443e-05,2.6304e-05
8054.16,0.0072879,0.0070962,0.0072094,0.0042932,0.0040772,0.004076,0.0003515,0.00071644,0.00072945,0.0024584,0.0024783,0.0027115,0.0018097,0.0013881,0.001476,7.9213e-05,0.00010387,0.0001038,0.00051875,0.0005198,0.00054979,0.00039104,0.00032415,0.00033652,3.0423e-05,2.5338e-05,2.6204e-05
8067.76,0.0072738,0.0070816,0.0071951,0.0042982,0.004081,0.00408,0.00034859,0.00071301,0.00072531,0.0024458,0.0024713,0.0027042,0.0018074,0.0013877,0.0014762,7.8778e-05,0.0001033,0.00010319,0.00051642,0.00051824,0.00054821,0.00039062,0.00032402,0.0003365,3.0344e-05,2.5327e-05,2.6201e-05
8081.37,0.0072454,0.0070532,0.0071668,0.0042853,0.0040678,0.0040669,0.00034538,0.00070937,0.00072092,0.002428,0.0024594,0.0026916,0.0017976,0.0013815,0.0014702,7.8291e-05,0.00010269,0.00010254,0.00051302,0.00051566,0.00054555,0.00038856,0.00032254,0.00033507,3.0096e-05,2.521e-05,2.6089e-05
8094.97,0.007219,0.0070266,0.0071403,0.0042741,0.0040562,0.0040555,0.00034222,0.00070571,0.00071652,0.0024109,0.0024482,0.0026798,0.0017886,0.001376,0.0014649,7.7789e-05,0.00010208,0.00010189,0.00050977,0.00051322,0.00054304,0.00038667,0.00032119,0.00033378,2.9836e-05,2.5104e-05,2.5987e-05
8108.58,0.0071932,0.0070008,0.0071146,0.0042636,0.0040453,0.0040448,0.00033908,0.00070203,0.0007121,0.0023941,0.0024373,0.0026682,0.0017799,0.0013706,0.0014598,7.7264e-05,0.00010147,0.00010124,0.00050659,0.00051084,0.00054059,0.00038485,0.00031991,0.00033255,2.9581e-05,2.5003e-05,2.5891e-05
8122.18,0.0071677,0.0069752,0.0070891,0.0042537,0.004035,0.0040345,0.00033598,0.00069833,0.00070768,0.0023775,0.0024265,0.0026568,0.0017714,0.0013655,0.0014549,7.6716e-05,0.00010086,0.00010059,0.00050343,0.00050849,0.00053817,0.00038309,0.00031867,0.00033137,2.9351e-05,2.4906e-05,2.5797e-05
8135.79,0.0071421,0.0069495,0.0070636,0.0042441,0.0040249,0.0040247,0.0003329,0.00069464,0.00070326,0.002361,0.0024157,0.0026453,0.0017631,0.0013605,0.0014502,7.6144e-05,0.00010024,9.994e-05,0.00050029,0.00050614,0.00053574,0.00038136,0.00031746,0.00033022,2.9164e-05,2.4811e-05,2.5707e-05
8149.39,0.0071162,0.0069235,0.0070377,0.0042347,0.0040151,0.004015,0.00032986,0.00069096,0.00069887,0.0023444,0.0024049,0.0026338,0.0017549,0.0013556,0.0014455,7.5551e-05,9.9634e-05,9.9293e-05,0.00049714,0.00050378,0.0005333,0.00037965,0.00031627,0.00032908,2.9029e-05,2.4718e-05,2.5617e-05
8163.0,0.0070899,0.0068971,0.0070114,0.0042253,0.0040052,0.0040053,0.00032687,0.00068733,0.00069452,0.0023279,0.0023939,0.0026221,0.0017466,0.0013506,0.0014409,7.4942e-05,9.9032e-05,9.8653e-05,0.00049397,0.00050139,0.00053083,0.00037795,0.00031508,0.00032795,2.8943e-05,2.4625e-05,2.5528e-05
8176.6,0.0070629,0.0068701,0.0069845,0.0042157,0.0039952,0.0039955,0.00032392,0.00068375,0.00069023,0.0023112,0.0023827,0.0026102,0.0017384,0.0013457,0.0014361,7.4322e-05,9.8439e-05,9.8021e-05,0.00049078,0.00049896,0.00052832,0.00037624,0.00031388,0.00032681,2.8896e-05,2.4531e-05,2.5438e-05
8190.21,0.0070351,0.0068422,0.0069567,0.0042056,0.0039847,0.0039851,0.00032102,0.00068024,0.00068601,0.0022943,0.0023713,0.002598,0.0017299,0.0013406,0.0014313,7.3697e-05,9.7856e-05,9.74e-05,0.00048755,0.00049649,0.00052576,0.00037449,0.00031266,0.00032563,2.8868e-05,2.4434e-05,2.5346e-05
8203.81,0.0070056,0.0068127,0.0069272,0.0041944,0.0039731,0.0039737,0.00031815,0.00067679,0.00068185,0.002277,0.0023594,0.0025852,0.001721,0.0013351,0.001426,7.3073e-05,9.7282e-05,9.6788e-05,0.00048421,0.0004939,0.00052307,0.00037264,0.00031134,0.00032437,2.8831e-05,2.4331e-05,2.5246e-05
8217.42,0.0069644,0.0067718,0.0068862,0.004176,0.0039547,0.0039555,0.00031522,0.00067332,0.00067766,0.0022561,0.0023435,0.0025682,0.0017091,0.0013274,0.0014183,7.244e-05,9.6702e-05,9.6169e-05,0.0004801,0.0004905,0.00051952,0.00037016,0.0003095,0.00032255,2.8724e-05,2.4186e-05,2.5104e-05
8231.02,0.006982,0.0067883,0.0069035,0.0041903,0.0039673,0.0039682,0.00031292,0.00067042,0.00067412,0.0022534,0.0023474,0.0025728,0.0017107,0.0013301,0.0014218,7.1902e-05,9.6217e-05,9.5647e-05,0.00047993,0.00049122,0.00052034,0.00037058,0.00031009,0.00032327,2.8802e-05,2.4231e-05,2.5158e-05
8244.63,0.0069415,0.0067481,0.0068632,0.0041722,0.0039492,0.0039503,0.00031007,0.00066703,0.00067002,0.0022328,0.0023319,0.002556,0.001699,0.0013225,0.0014142,7.1299e-05,9.5652e-05,9.5043e-05,0.00047589,0.00048789,0.00051686,0.00036814,0.00030828,0.00032148,2.861e-05,2.4089e-05,2.5018e-05
8258.23,0.0069132,0.0067199,0.006835,0.0041602,0.003937,0.0039382,0.00030738,0.00066378,0.00066607,0.0022161,0.0023205,0.0025438,0.0016898,0.0013169,0.0014088,7.0734e-05,9.5108e-05,9.4461e-05,0.00047268,0.00048542,0.00051429,0.00036625,0.00030694,0.00032018,2.8414e-05,2.3983e-05,2.4916e-05
8271.84,0.0068873,0.0066939,0.0068091,0.0041493,0.0039257,0.0039271,0.00030473,0.00066053,0.00066214,0.0022001,0.0023099,0.0025324,0.0016811,0.0013116,0.0014037,7.0194e-05,9.4568e-05,9.3883e-05,0.00046963,0.00048311,0.00051189,0.00036445,0.00030567,0.00031895,2.819e-05,2.3883e-05,2.4819e-05
8285.44,0.0068624,0.006669,0.0067843,0.0041389,0.0039149,0.0039165,0.0003021,0.00065728,0.00065821,0.0021845,0.0022997,0.0025215,0.0016726,0.0013065,0.0013988,6.9679e-05,9.4027e-05,9.3304e-05,0.00046666,0.00048088,0.00050958,0.0003627,0.00030445,0.00031777,2.7953e-05,2.3787e-05,2.4727e-05
8299.05,0.0068381,0.0066447,0.0067601,0.0041289,0.0039045,0.0039063,0.00029949,0.00065401,0.00065425,0.0021692,0.0022897,0.0025108,0.0016643,0.0013016,0.001394,6.919e-05,9.3483e-05,9.2723e-05,0.00046374,0.00047871,0.00050732,0.000361,0.00030326,0.00031663,2.7723e-05,2.3694e-05,2.4637e-05
8312.65,0.0068142,0.0066207,0.0067363,0.0041194,0.0038946,0.0038965,0.00029691,0.00065071,0.00065028,0.0021541,0.0022799,0.0025002,0.0016562,0.0012968,0.0013894,6.8725e-05,9.2937e-05,9.2139e-05,0.00046086,0.00047656,0.00050508,0.00035933,0.0003021,0.00031552,2.7521e-05,2.3603e-05,2.4549e-05
8326.26,0.0067903,0.0065968,0.0067124,0.0041102,0.0038849,0.003887,0.00029434,0.00064739,0.0006463,0.002139,0.00227,0.0024896,0.0016482,0.0012921,0.0013849,6.8283e-05,9.2389e-05,9.1554e-05,0.00045799,0.00047443,0.00050286,0.0003577,0.00030098,0.00031444,2.7361e-05,2.3515e-05,2.4464e-05
8339.86,0.0067661,0.0065726,0.0066883,0.0041012,0.0038755,0.0038777,0.0002918,0.00064406,0.00064232,0.002124,0.0022602,0.002479,0.0016404,0.0012876,0.0013806,6.7864e-05,9.1841e-05,9.097e-05,0.00045512,0.00047228,0.00050062,0.00035609,0.00029987,0.00031338,2.7252e-05,2.3429e-05,2.4381e-05
8353.47,0.0067414,0.0065478,0.0066637,0.0040924,0.0038662,0.0038686,0.00028929,0.00064075,0.00063835,0.0021088,0.0022502,0.0024682,0.0016326,0.0012831,0.0013762,6.7463e-05,9.1294e-05,9.0388e-05,0.00045223,0.0004701,0.00049835,0.0003545,0.00029878,0.00031234,2.7188e-05,2.3343e-05,2.4299e-05
8367.07,0.0067157,0.0065221,0.006638,0.0040834,0.0038568,0.0038593,0.00028681,0.00063745,0.0006344,0.0020935,0.0022398,0.0024571,0.0016248,0.0012785,0.0013719,6.7076e-05,9.0751e-05,8.9808e-05,0.00044929,0.00046786,0.00049601,0.0003529,0.00029769,0.00031128,2.7158e-05,2.3257e-05,2.4216e-05
8380.68,0.0066877,0.0064941,0.0066101,0.0040738,0.0038467,0.0038495,0.00028433,0.00063414,0.00063044,0.0020776,0.0022288,0.0024452,0.0016167,0.0012738,0.0013673,6.6694e-05,9.0205e-05,8.9228e-05,0.00044622,0.00046546,0.00049351,0.00035124,0.00029654,0.00031018,2.7139e-05,2.3167e-05,2.4129e-05
8394.28,0.0066439,0.0064508,0.0065665,0.0040593,0.0038321,0.003835,0.00028165,0.00063033,0.00062599,0.0020574,0.0022125,0.0024275,0.0016067,0.0012675,0.0013611,6.6259e-05,8.9589e-05,8.8578e-05,0.00044218,0.00046199,0.00048986,0.00034917,0.00029505,0.00030871,2.7084e-05,2.305e-05,2.4014e-05
8407.89,0.0066668,0.0064726,0.0065892,0.0040639,0.0038355,0.0038385,0.00028017,0.00062913,0.00062414,0.0020559,0.0022184,0.0024341,0.0016043,0.0012672,0.0013613,6.6096e-05,8.9346e-05,8.8297e-05,0.00044231,0.00046312,0.00049109,0.00034874,0.00029495,0.0003087,2.7132e-05,2.3041e-05,2.4012e-05
8421.49,0.0066286,0.0064347,0.0065512,0.0040509,0.0038222,0.0038255,0.00027765,0.0006256,0.00061998,0.0020373,0.0022041,0.0024185,0.0015949,0.0012615,0.0013556,6.5674e-05,8.877e-05,8.7688e-05,0.00043864,0.00046004,0.00048785,0.0003468,0.00029358,0.00030735,2.7023e-05,2.2933e-05,2.3906e-05
8435.1,0.0066011,0.0064073,0.0065237,0.0040404,0.0038114,0.0038148,0.00027537,0.00062255,0.00061629,0.0020218,0.0021933,0.0024068,0.0015866,0.0012565,0.0013508,6.5288e-05,8.8263e-05,8.7147e-05,0.00043564,0.0004577,0.0004854,0.00034508,0.00029239,0.0003062,2.6885e-05,2.2839e-05,2.3816e-05
8448.7,0.0065756,0.0063818,0.0064984,0.0040302,0.0038009,0.0038044,0.00027314,0.0006196,0.00061271,0.0020069,0.0021832,0.0023959,0.0015783,0.0012517,0.0013461,6.4894e-05,8.7771e-05,8.662e-05,0.00043278,0.00045551,0.00048311,0.00034339,0.00029123,0.00030507,2.6704e-05,2.2748e-05,2.3727e-05
8462.31,0.0065512,0.0063575,0.0064741,0.0040202,0.0037904,0.0037942,0.00027096,0.00061669,0.00060916,0.0019924,0.0021735,0.0023854,0.0015702,0.0012469,0.0013415,6.4483e-05,8.7284e-05,8.61e-05,0.00043,0.00045341,0.0004809,0.00034171,0.00029008,0.00030396,2.6492e-05,2.2657e-05,2.364e-05
8475.91,0.0065277,0.006334,0.0064507,0.0040103,0.0037802,0.0037841,0.0002688,0.00061377,0.00060563,0.0019782,0.0021641,0.0023752,0.0015621,0.0012422,0.0013369,6.4052e-05,8.6798e-05,8.5581e-05,0.00042727,0.00045136,0.00047876,0.00034005,0.00028895,0.00030286,2.6266e-05,2.2568e-05,2.3553e-05
8489.52,0.0065048,0.0063111,0.0064279,0.0040007,0.0037702,0.0037742,0.00026666,0.00061084,0.00060208,0.0019642,0.002155,0.0023653,0.0015542,0.0012376,0.0013324,6.3599e-05,8.6311e-05,8.5061e-05,0.0004246,0.00044937,0.00047667,0.00033842,0.00028784,0.00030178,2.6047e-05,2.2481e-05,2.3469e-05
8503.12,0.0064823,0.0062886,0.0064055,0.0039915,0.0037605,0.0037647,0.00026453,0.00060789,0.00059851,0.0019503,0.002146,0.0023555,0.0015464,0.0012331,0.001328,6.3125e-05,8.582e-05,8.4537e-05,0.00042197,0.0004474,0.00047461,0.00033682,0.00028676,0.00030073,2.5854e-05,2.2396e-05,2.3386e-05
8516.73,0.0064599,0.0062662,0.0063832,0.0039825,0.0037511,0.0037555,0.00026242,0.00060489,0.00059491,0.0019366,0.0021371,0.0023458,0.0015388,0.0012287,0.0013238,6.2634e-05,8.5326e-05,8.401e-05,0.00041935,0.00044546,0.00047257,0.00033524,0.0002857,0.00029971,2.5701e-05,2.2314e-05,2.3306e-05
8530.33,0.0064374,0.0062437,0.0063608,0.0039739,0.0037421,0.0037466,0.00026031,0.00060186,0.00059128,0.001923,0.0021282,0.002336,0.0015313,0.0012245,0.0013197,6.2129e-05,8.4827e-05,8.348e-05,0.00041674,0.00044351,0.00047052,0.0003337,0.00028468,0.00029872,2.5594e-05,2.2234e-05,2.3228e-05
8543.94,0.0064143,0.0062206,0.0063379,0.0039656,0.0037333,0.003738,0.00025821,0.00059879,0.00058761,0.0019092,0.002119,0.0023261,0.0015239,0.0012203,0.0013156,6.1615e-05,8.4323e-05,8.2944e-05,0.00041411,0.00044152,0.00046843,0.00033218,0.00028367,0.00029775,2.5531e-05,2.2155e-05,2.3152e-05
8557.54,0.0063896,0.006196,0.0063132,0.0039573,0.0037245,0.0037294,0.00025609,0.0005956,0.00058384,0.0018951,0.0021094,0.0023156,0.0015165,0.0012162,0.0013116,6.1091e-05,8.3805e-05,8.2394e-05,0.00041139,0.00043943,0.00046623,0.00033067,0.00028267,0.00029679,2.5499e-05,2.2077e-05,2.3076e-05
8571.15,0.0063549,0.0061616,0.0062787,0.0039483,0.0037151,0.0037201,0.00025367,0.00059156,0.00057926,0.0018785,0.0020965,0.0023015,0.0015089,0.0012118,0.0013074,6.0489e-05,8.3169e-05,8.1729e-05,0.00040809,0.00043667,0.00046332,0.0003291,0.00028163,0.00029577,2.5477e-05,2.1994e-05,2.2996e-05
8584.75,0.006368,0.0061739,0.0062918,0.0039429,0.0037091,0.0037143,0.00025311,0.00059232,0.00057931,0.0018745,0.0020994,0.0023047,0.0015027,0.0012086,0.0013044,6.0371e-05,8.3199e-05,8.1716e-05,0.00040766,0.00043717,0.00046386,0.00032784,0.00028085,0.00029503,2.5474e-05,2.1933e-05,2.2938e-05
8598.36,0.0063325,0.0061388,0.0062565,0.0039337,0.0036994,0.0037048,0.0002507,0.00058822,0.00057467,0.0018578,0.0020863,0.0022904,0.001495,0.0012042,0.0013001,5.979e-05,8.2556e-05,8.1045e-05,0.00040434,0.00043437,0.0004609,0.00032625,0.00027979,0.000294,2.5422e-05,2.185e-05,2.2858e-05
8611.96,0.0063067,0.006113,0.0062308,0.0039249,0.0036902,0.0036958,0.00024874,0.00058523,0.00057111,0.0018437,0.0020765,0.0022795,0.0014875,0.0011999,0.001296,5.9338e-05,8.2068e-05,8.0526e-05,0.0004016,0.00043222,0.00045864,0.00032471,0.00027877,0.00029301,2.5336e-05,2.1769e-05,2.278e-05
8625.57,0.0062823,0.0060887,0.0062065,0.0039159,0.0036808,0.0036865,0.00024687,0.00058245,0.00056775,0.00183,0.0020671,0.0022692,0.00148,0.0011957,0.0012918,5.8928e-05,8.1608e-05,8.0035e-05,0.00039896,0.00043018,0.00045648,0.00032315,0.00027774,0.00029201,2.5205e-05,2.1688e-05,2.2701e-05
8639.17,0.0062586,0.0060652,0.006183,0.0039067,0.0036712,0.0036771,0.00024506,0.00057976,0.00056449,0.0018165,0.0020579,0.0022592,0.0014724,0.0011913,0.0012875,5.855e-05,8.1163e-05,7.9557e-05,0.00039637,0.0004282,0.00045439,0.00032158,0.00027669,0.00029099,2.5032e-05,2.1606e-05,2.2621e-05
8652.78,0.0062356,0.0060422,0.0061601,0.0038973,0.0036614,0.0036675,0.00024329,0.00057712,0.00056128,0.0018033,0.002049,0.0022495,0.0014647,0.0011869,0.0012832,5.8202e-05,8.0724e-05,7.9087e-05,0.00039382,0.00042626,0.00045234,0.00032,0.00027564,0.00028996,2.4827e-05,2.1523e-05,2.2541e-05
8666.38,0.0062132,0.0060199,0.0061378,0.0038879,0.0036516,0.0036579,0.00024154,0.0005745,0.00055809,0.0017903,0.0020404,0.0022399,0.0014571,0.0011826,0.0012789,5.7877e-05,8.0289e-05,7.862e-05,0.00039132,0.00042437,0.00045034,0.00031842,0.00027459,0.00028894,2.4607e-05,2.1441e-05,2.246e-05
8679.99,0.0061913,0.0059981,0.0061162,0.0038786,0.0036419,0.0036483,0.00023981,0.00057187,0.0005549,0.0017775,0.0020319,0.0022306,0.0014495,0.0011782,0.0012747,5.7572e-05,7.9853e-05,7.8154e-05,0.00038887,0.00042253,0.00044839,0.00031685,0.00027355,0.00028792,2.4392e-05,2.1359e-05,2.238e-05
8693.59,0.00617,0.0059769,0.006095,0.0038695,0.0036324,0.003639,0.0002381,0.00056922,0.00055169,0.0017649,0.0020237,0.0022215,0.001442,0.001174,0.0012705,5.7281e-05,7.9415e-05,7.7684e-05,0.00038645,0.00042073,0.00044648,0.0003153,0.00027253,0.00028692,2.4201e-05,2.1279e-05,2.2302e-05
8707.2,0.0061491,0.005956,0.0060742,0.0038606,0.0036232,0.0036299,0.00023638,0.00056651,0.00054844,0.0017524,0.0020155,0.0022126,0.0014346,0.0011698,0.0012664,5.6998e-05,7.897e-05,7.721e-05,0.00038407,0.00041895,0.0004446,0.00031379,0.00027153,0.00028594,2.4047e-05,2.1201e-05,2.2225e-05
8720.8,0.0061282,0.0059352,0.0060535,0.0038522,0.0036143,0.0036212,0.00023467,0.00056374,0.00054512,0.00174,0.0020075,0.0022037,0.0014273,0.0011658,0.0012624,5.6715e-05,7.8516e-05,7.6727e-05,0.0003817,0.00041718,0.00044273,0.0003123,0.00027056,0.000285,2.3937e-05,2.1125e-05,2.2151e-05
8734.41,0.0061068,0.0059139,0.0060323,0.003844,0.0036057,0.0036127,0.00023292,0.00056081,0.00054167,0.0017276,0.0019992,0.0021946,0.0014202,0.0011618,0.0012586,5.642e-05,7.8042e-05,7.6225e-05,0.00037932,0.00041539,0.00044083,0.00031084,0.00026962,0.00028408,2.387e-05,2.1051e-05,2.2079e-05
8748.01,0.0060826,0.0058898,0.0060082,0.0038361,0.0035973,0.0036045,0.00023094,0.00055722,0.0005376,0.0017144,0.0019901,0.0021845,0.0014132,0.001158,0.0012548,5.6057e-05,7.7478e-05,7.5636e-05,0.00037677,0.00041341,0.00043872,0.00030941,0.00026869,0.00028317,2.3837e-05,2.0979e-05,2.2008e-05
8761.62,0.0060593,0.0058666,0.0059851,0.0038288,0.0035895,0.0035969,0.00022941,0.00055479,0.00053463,0.0017018,0.0019813,0.0021748,0.0014065,0.0011544,0.0012513,5.5799e-05,7.7073e-05,7.5202e-05,0.00037431,0.0004115,0.00043669,0.00030804,0.00026782,0.00028232,2.3824e-05,2.091e-05,2.1941e-05
8775.22,0.0060504,0.0058576,0.0059763,0.003821,0.0035813,0.0035888,0.00022867,0.0005544,0.00053359,0.0016928,0.0019773,0.0021702,0.0013996,0.0011506,0.0012476,5.5728e-05,7.6946e-05,7.5038e-05,0.0003727,0.00041057,0.0004357,0.00030662,0.00026691,0.00028143,2.3807e-05,2.0838e-05,2.1871e-05
8788.83,0.0060274,0.0058347,0.0059535,0.0038133,0.0035731,0.0035808,0.00022697,0.0005514,0.00053009,0.0016802,0.0019686,0.0021606,0.0013927,0.0011468,0.0012439,5.5388e-05,7.6464e-05,7.4531e-05,0.00037026,0.00040868,0.0004337,0.00030522,0.00026601,0.00028056,2.3771e-05,2.0767e-05,2.1802e-05
8802.43,0.006005,0.0058124,0.0059312,0.0038054,0.0035648,0.0035727,0.0002254,0.0005487,0.00052689,0.0016679,0.0019601,0.0021513,0.0013858,0.0011431,0.0012402,5.506e-05,7.6024e-05,7.4064e-05,0.00036788,0.00040684,0.00043174,0.00030381,0.0002651,0.00027967,2.3702e-05,2.0696e-05,2.1733e-05
8816.04,0.0059827,0.0057903,0.0059091,0.0037973,0.0035562,0.0035643,0.0002239,0.00054614,0.00052381,0.0016557,0.0019518,0.002142,0.0013788,0.0011392,0.0012364,5.4726e-05,7.5603e-05,7.3616e-05,0.00036551,0.00040502,0.0004298,0.00030239,0.00026417,0.00027876,2.3591e-05,2.0623e-05,2.1662e-05
8829.64,0.0059606,0.0057683,0.0058872,0.0037889,0.0035474,0.0035556,0.00022245,0.00054367,0.00052082,0.0016435,0.0019434,0.0021327,0.0013717,0.0011353,0.0012325,5.4383e-05,7.5195e-05,7.3181e-05,0.00036316,0.00040321,0.00042788,0.00030094,0.00026323,0.00027783,2.3439e-05,2.0548e-05,2.1589e-05
8843.25,0.0059388,0.0057466,0.0058655,0.0037801,0.0035382,0.0035467,0.00022104,0.00054125,0.0005179,0.0016315,0.0019352,0.0021236,0.0013645,0.0011313,0.0012286,5.4028e-05,7.4795e-05,7.2754e-05,0.00036083,0.00040142,0.00042597,0.00029948,0.00026227,0.00027689,2.3255e-05,2.0473e-05,2.1515e-05
8856.85,0.0059173,0.0057252,0.0058443,0.0037712,0.0035289,0.0035375,0.00021966,0.00053888,0.00051501,0.0016196,0.0019272,0.0021147,0.0013573,0.0011272,0.0012246,5.3663e-05,7.4401e-05,7.2332e-05,0.00035853,0.00039967,0.0004241,0.00029801,0.0002613,0.00027593,2.3052e-05,2.0397e-05,2.144e-05
8870.46,0.0058964,0.0057044,0.0058235,0.0037622,0.0035195,0.0035283,0.00021831,0.00053651,0.00051214,0.0016078,0.0019193,0.0021059,0.00135,0.0011232,0.0012205,5.3287e-05,7.4009e-05,7.1913e-05,0.00035627,0.00039795,0.00042227,0.00029653,0.00026032,0.00027497,2.2848e-05,2.032e-05,2.1365e-05
8884.06,0.005876,0.0056842,0.0058033,0.0037531,0.0035101,0.003519,0.00021696,0.00053413,0.00050925,0.0015963,0.0019117,0.0020973,0.0013428,0.0011191,0.0012165,5.2903e-05,7.3616e-05,7.1493e-05,0.00035405,0.00039628,0.00042048,0.00029506,0.00025935,0.00027401,2.2663e-05,2.0244e-05,2.1289e-05
8897.67,0.0058561,0.0056644,0.0057837,0.0037442,0.0035008,0.0035099,0.00021562,0.0005317,0.00050633,0.0015849,0.0019042,0.002089,0.0013356,0.0011151,0.0012125,5.2512e-05,7.3216e-05,7.1068e-05,0.00035187,0.00039464,0.00041873,0.0002936,0.00025839,0.00027306,2.2509e-05,2.0169e-05,2.1215e-05
8911.27,0.0058365,0.005645,0.0057643,0.0037353,0.0034916,0.0035008,0.00021426,0.00052917,0.00050331,0.0015737,0.0018968,0.0020808,0.0013285,0.0011111,0.0012085,5.2114e-05,7.2804e-05,7.0629e-05,0.00034971,0.00039303,0.00041701,0.00029215,0.00025743,0.00027212,2.2394e-05,2.0095e-05,2.1141e-05
