,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
1632.6,,,,,,,0.13812,0.13453,0.13026,0.085914,0.086521,0.082915,0.020855,0.021722,0.020732,0.036971,0.037248,0.036267,0.031075,0.031515,0.030377,0.0090819,0.0093343,0.0089767,0.0021629,0.0021942,0.002116,0.0014234,0.0014583,0.0014032
1646.2,,,,,,,0.13566,0.13204,0.12784,0.085013,0.08556,0.081987,0.020676,0.021525,0.020541,0.036196,0.036459,0.035494,0.03062,0.031047,0.029926,0.0089608,0.009209,0.0088551,0.0021294,0.0021596,0.0020826,0.0014025,0.0014368,0.0013823
1659.81,,,,,,,0.13326,0.1296,0.12546,0.084118,0.084604,0.081065,0.020499,0.021328,0.02035,0.03544,0.03569,0.03474,0.030172,0.030587,0.029481,0.0088412,0.0090853,0.008735,0.0020971,0.0021256,0.0020498,0.0013819,0.0014156,0.0013618
1673.41,,,,,,,0.13091,0.12722,0.12314,0.083239,0.083666,0.080159,0.020324,0.021135,0.020162,0.034705,0.034941,0.034007,0.029734,0.030137,0.029046,0.0087245,0.0089644,0.0086177,0.0020653,0.0020924,0.0020177,0.0013618,0.001395,0.0013418
1687.02,,,,,,,0.12861,0.1249,0.12088,0.082373,0.082741,0.079268,0.020152,0.020945,0.019977,0.033989,0.034213,0.033294,0.029305,0.029696,0.02862,0.0086101,0.0088459,0.0085027,0.0020333,0.00206,0.0019864,0.0013422,0.0013748,0.0013223
1700.62,,,,,,,0.12636,0.12262,0.11866,0.081519,0.081829,0.078388,0.019982,0.020756,0.019794,0.033292,0.033503,0.032599,0.028884,0.029264,0.028203,0.008498,0.0087297,0.0083899,0.0020014,0.0020282,0.0019557,0.001323,0.001355,0.0013031
1714.23,,,,,,,0.12416,0.1204,0.1165,0.080675,0.080926,0.077518,0.019813,0.02057,0.019613,0.032612,0.032811,0.031922,0.028471,0.028839,0.027793,0.0083877,0.0086154,0.008279,0.0019703,0.001997,0.0019257,0.0013042,0.0013356,0.0012843
1727.83,,,,,,,0.12202,0.11823,0.11439,0.079854,0.080049,0.076672,0.01965,0.020389,0.019437,0.031954,0.032142,0.031266,0.02807,0.028427,0.027395,0.0082809,0.0085046,0.0081715,0.001941,0.0019668,0.0018965,0.0012859,0.0013169,0.0012661
1741.44,,,,,,,0.11991,0.11611,0.11233,0.079035,0.079174,0.075829,0.019487,0.020207,0.019261,0.031309,0.031486,0.030624,0.027674,0.02802,0.027002,0.0081752,0.0083949,0.0080651,0.0019127,0.0019371,0.0018678,0.0012679,0.0012983,0.0012482
1755.04,,,,,,,0.11786,0.11403,0.11031,0.078231,0.078314,0.075001,0.019326,0.020029,0.019088,0.030683,0.030848,0.03,0.027286,0.027621,0.026617,0.0080717,0.0082875,0.0079609,0.0018851,0.0019079,0.0018397,0.0012503,0.0012802,0.0012306
1768.65,,,,,,,0.11585,0.112,0.10834,0.077439,0.077467,0.074185,0.019168,0.019853,0.018917,0.030072,0.030226,0.029392,0.026907,0.027231,0.02624,0.0079704,0.0081823,0.0078589,0.0018574,0.0018795,0.0018122,0.0012331,0.0012625,0.0012135
1782.25,,,,,,,0.11388,0.11001,0.10641,0.076658,0.076632,0.07338,0.019012,0.019679,0.018749,0.029476,0.02962,0.028799,0.026535,0.026848,0.025871,0.007871,0.0080791,0.0077587,0.0018295,0.0018516,0.0017853,0.0012163,0.0012452,0.0011967
1795.86,,,,,,,0.11195,0.10806,0.10452,0.075884,0.075804,0.072583,0.018857,0.019507,0.018582,0.028893,0.029028,0.02822,0.026168,0.026471,0.025507,0.0077732,0.0079773,0.0076601,0.001802,0.0018241,0.0017588,0.0011997,0.0012281,0.0011802
1809.46,,,,,,,0.11007,0.10617,0.10268,0.075132,0.074999,0.071808,0.018706,0.019339,0.018419,0.02833,0.028455,0.02766,0.025813,0.026105,0.025153,0.0076782,0.0078786,0.0075644,0.0017758,0.0017975,0.0017332,0.0011837,0.0012116,0.0011641
1823.07,,,,,,,0.10822,0.10431,0.10087,0.07438,0.074195,0.071034,0.018556,0.019171,0.018256,0.027777,0.027892,0.02711,0.025461,0.025743,0.024804,0.0075841,0.0077807,0.0074694,0.0017506,0.0017712,0.0017078,0.0011678,0.0011952,0.0011483
1836.67,,,,,,,0.10641,0.10249,0.099108,0.07364,0.073403,0.070272,0.018407,0.019005,0.018095,0.027238,0.027344,0.026574,0.025116,0.025388,0.024461,0.0074918,0.0076848,0.0073764,0.0017263,0.0017455,0.0016829,0.0011523,0.0011792,0.0011328
1850.28,,,,,,,0.10464,0.10071,0.097382,0.072912,0.072624,0.069522,0.018261,0.018842,0.017937,0.026713,0.02681,0.026053,0.024778,0.02504,0.024125,0.0074014,0.0075906,0.0072852,0.0017021,0.0017203,0.0016586,0.0011371,0.0011635,0.0011176
1863.88,,,,,,,0.10291,0.098968,0.095693,0.072193,0.071855,0.068783,0.018116,0.01868,0.017781,0.026201,0.02629,0.025544,0.024446,0.024699,0.023796,0.0073127,0.0074983,0.0071957,0.0016776,0.0016956,0.0016347,0.0011222,0.0011482,0.0011027
1877.49,,,,,,,0.10121,0.097259,0.094037,0.071484,0.071096,0.068053,0.017974,0.018521,0.017626,0.0257,0.02578,0.025047,0.024121,0.024363,0.023472,0.0072255,0.0074075,0.0071077,0.0016531,0.0016713,0.0016113,0.0011075,0.0011331,0.0010881
1891.09,,,,,,,0.099559,0.095599,0.092429,0.070789,0.070351,0.067337,0.017834,0.018364,0.017475,0.025215,0.025287,0.024565,0.023803,0.024036,0.023156,0.0071403,0.0073187,0.0070216,0.0016294,0.0016476,0.0015885,0.0010933,0.0011183,0.0010739
1904.7,,,,,,,0.097928,0.09396,0.090842,0.070097,0.069611,0.066626,0.017694,0.018208,0.017324,0.024738,0.024802,0.024092,0.023488,0.023712,0.022843,0.0070561,0.007231,0.0069366,0.0016067,0.0016243,0.0015659,0.0010792,0.0011038,0.0010598
1918.3,,,,,,,0.096332,0.09236,0.089293,0.069415,0.068882,0.065925,0.017557,0.018054,0.017175,0.024274,0.02433,0.023631,0.02318,0.023395,0.022537,0.0069735,0.0071448,0.0068532,0.001585,0.0016014,0.0015438,0.0010654,0.0010896,0.001046
1931.91,,,,,,,0.094771,0.090794,0.087778,0.068744,0.068163,0.065234,0.017421,0.017902,0.017027,0.02382,0.023869,0.023181,0.022878,0.023083,0.022237,0.0068924,0.0070602,0.0067713,0.0015637,0.0015789,0.0015222,0.0010519,0.0010756,0.0010325
1945.51,,,,,,,0.093243,0.089262,0.086296,0.068082,0.067455,0.064554,0.017287,0.017752,0.016882,0.023378,0.02342,0.022743,0.022582,0.022778,0.021942,0.0068129,0.0069772,0.0066909,0.0015423,0.0015569,0.001501,0.0010386,0.0010619,0.0010192
1959.12,,,,,,,0.091745,0.087762,0.084845,0.06743,0.066757,0.063883,0.017155,0.017604,0.016739,0.022947,0.022981,0.022315,0.022291,0.022478,0.021653,0.0067348,0.0068958,0.006612,0.0015207,0.0015353,0.0014801,0.0010256,0.0010485,0.0010062
1972.72,,,,,,,0.090285,0.086299,0.083431,0.066788,0.06607,0.063224,0.017025,0.017457,0.016598,0.022527,0.022555,0.021899,0.022006,0.022184,0.02137,0.0066582,0.0068158,0.0065345,0.0014994,0.0015142,0.0014598,0.0010128,0.0010353,0.0009935
1986.33,,,,,,,0.088842,0.084856,0.082036,0.066153,0.065389,0.062571,0.016897,0.017313,0.016458,0.022114,0.022136,0.021489,0.021726,0.021895,0.021091,0.0065829,0.0067371,0.0064583,0.0014787,0.0014934,0.0014397,0.0010003,0.0010224,0.00098099
1999.93,,,,,,,0.087431,0.083445,0.080673,0.065526,0.064718,0.061927,0.016769,0.01717,0.01632,0.021712,0.021727,0.021091,0.02145,0.021611,0.020816,0.0065088,0.0066597,0.0063834,0.001459,0.001473,0.00142,0.00098803,0.0010097,0.0009687
2013.54,,,,,,,0.086049,0.082064,0.079339,0.064907,0.064056,0.061291,0.016644,0.017028,0.016183,0.021319,0.021328,0.020702,0.02118,0.021332,0.020547,0.006436,0.0065835,0.0063097,0.0014402,0.001453,0.0014007,0.00097596,0.00099719,0.00095663
2027.14,,,,,,,0.084694,0.080711,0.078033,0.064297,0.063402,0.060664,0.01652,0.016888,0.016048,0.020935,0.020938,0.020322,0.020914,0.021058,0.020283,0.0063645,0.0065087,0.0062373,0.0014215,0.0014333,0.0013817,0.00096411,0.00098494,0.00094479
2040.75,,,,,,,0.083367,0.079387,0.076754,0.063695,0.062759,0.060047,0.016397,0.01675,0.015915,0.02056,0.020557,0.019951,0.020653,0.020789,0.020023,0.0062942,0.0064352,0.0061662,0.0014027,0.0014141,0.0013632,0.0009525,0.00097293,0.00093317
2054.35,,,,,,,0.082065,0.078088,0.075501,0.063103,0.062124,0.059438,0.016277,0.016614,0.015784,0.020194,0.020185,0.019588,0.020397,0.020525,0.019769,0.0062253,0.0063631,0.0060964,0.0013838,0.0013952,0.0013449,0.00094111,0.00096114,0.00092177
2067.96,,,,,,,0.080791,0.076818,0.074276,0.062518,0.061498,0.058838,0.016158,0.01648,0.015654,0.019836,0.019822,0.019235,0.020146,0.020265,0.019519,0.0061576,0.0062922,0.0060278,0.0013651,0.0013766,0.001327,0.00092995,0.00094958,0.00091059
2081.56,,,,,,,0.079538,0.075571,0.073072,0.06194,0.060879,0.058245,0.01604,0.016347,0.015526,0.019486,0.019467,0.018888,0.019898,0.02001,0.019273,0.006091,0.0062224,0.0059603,0.0013471,0.0013584,0.0013095,0.00091898,0.00093822,0.00089961
2095.17,,,,,,,0.078309,0.074347,0.071892,0.061369,0.060268,0.05766,0.015924,0.016215,0.015399,0.019143,0.019119,0.01855,0.019655,0.019759,0.019031,0.0060254,0.0061537,0.0058939,0.00133,0.0013405,0.0012922,0.0009082,0.00092705,0.00088881
2108.77,,,,,,,0.077103,0.073148,0.070736,0.060804,0.059664,0.057081,0.015808,0.016085,0.015274,0.018808,0.018779,0.018219,0.019416,0.019512,0.018793,0.0059608,0.006086,0.0058285,0.0013135,0.0013229,0.0012752,0.00089761,0.00091606,0.00087819
2122.38,,,,,,,0.07592,0.071972,0.069603,0.060247,0.059067,0.05651,0.015694,0.015956,0.015149,0.018481,0.018447,0.017895,0.019181,0.019269,0.018559,0.0058973,0.0060194,0.0057641,0.0012971,0.0013056,0.0012586,0.00088721,0.00090526,0.00086775
2135.98,,,,,,,0.074761,0.070821,0.068494,0.059696,0.058478,0.055946,0.015581,0.015828,0.015026,0.018161,0.018122,0.017579,0.018949,0.01903,0.018328,0.0058348,0.0059538,0.0057007,0.0012806,0.0012887,0.0012422,0.00087699,0.00089464,0.00085749
2149.59,,,,,,,0.073625,0.069693,0.067407,0.059156,0.057901,0.055393,0.015472,0.015704,0.014906,0.017848,0.017805,0.01727,0.018723,0.018797,0.018103,0.0057738,0.0058898,0.0056388,0.001264,0.0012721,0.0012262,0.00086704,0.00088429,0.00084749
2163.19,,,,,,,0.072509,0.068586,0.066342,0.05862,0.057327,0.054845,0.015362,0.015579,0.014786,0.017542,0.017495,0.016968,0.0185,0.018566,0.017881,0.0057134,0.0058264,0.0055775,0.0012475,0.0012557,0.0012104,0.0008572,0.00087405,0.00083759
2176.8,,,,,,,0.071414,0.067501,0.065296,0.058092,0.056762,0.054304,0.015253,0.015456,0.014668,0.017242,0.017191,0.016672,0.01828,0.01834,0.017663,0.005654,0.0057641,0.0055173,0.0012317,0.0012397,0.001195,0.00084755,0.000864,0.00082788
2190.4,,,,,,,0.070338,0.066435,0.064271,0.057569,0.056203,0.05377,0.015146,0.015335,0.014551,0.016949,0.016893,0.016383,0.018064,0.018117,0.017448,0.0055956,0.0057027,0.0054581,0.0012167,0.0012239,0.0011798,0.00083808,0.00085412,0.00081834
2204.01,,,,,,,0.069282,0.06539,0.063265,0.057053,0.055651,0.053241,0.01504,0.015214,0.014435,0.016662,0.016602,0.0161,0.017852,0.017897,0.017237,0.0055381,0.0056422,0.0053996,0.0012022,0.0012084,0.0011648,0.00082876,0.00084439,0.00080895
2217.61,,,,,,,0.068246,0.064365,0.062279,0.056541,0.055104,0.052719,0.014935,0.015095,0.01432,0.016381,0.016318,0.015823,0.017642,0.017681,0.017028,0.0054813,0.0055826,0.005342,0.0011879,0.0011931,0.0011501,0.00081958,0.00083481,0.0007997
2231.22,,,,,,,0.067229,0.063361,0.061313,0.056036,0.054564,0.052203,0.01483,0.014976,0.014206,0.016106,0.016039,0.015553,0.017436,0.017468,0.016823,0.0054253,0.0055237,0.0052852,0.0011733,0.0011781,0.0011356,0.00081055,0.00082537,0.00079058
2244.82,,,,,,,0.066234,0.062379,0.060369,0.055544,0.054038,0.0517,0.014729,0.014861,0.014096,0.015838,0.015768,0.015288,0.017236,0.017261,0.016624,0.0053711,0.0054666,0.0052301,0.0011588,0.0011635,0.0011216,0.00080181,0.00081623,0.00078176
2258.43,,,,,,,0.065256,0.061413,0.05944,0.055052,0.053513,0.051199,0.014628,0.014746,0.013985,0.015575,0.015501,0.01503,0.017037,0.017055,0.016426,0.005317,0.0054097,0.0051752,0.0011442,0.001149,0.0011076,0.00079311,0.00080714,0.00077298
2272.03,,,,,,,0.064295,0.060466,0.05853,0.054568,0.052996,0.050705,0.014528,0.014632,0.013876,0.015317,0.015241,0.014776,0.016841,0.016853,0.016231,0.0052639,0.0053539,0.0051213,0.0011301,0.0011349,0.001094,0.00078458,0.00079822,0.00076437
2285.64,,,,,,,0.063351,0.059536,0.057636,0.05409,0.052485,0.050217,0.014429,0.014519,0.013768,0.015065,0.014985,0.014528,0.016649,0.016655,0.01604,0.0052117,0.0052989,0.0050682,0.0011167,0.0011209,0.0010805,0.0007762,0.00078944,0.00075591
2299.24,,,,,,,0.062424,0.058623,0.056759,0.053617,0.051979,0.049735,0.014331,0.014408,0.013661,0.014818,0.014735,0.014285,0.01646,0.016459,0.015852,0.0051602,0.0052447,0.0050159,0.0011038,0.0011072,0.0010673,0.00076795,0.00078081,0.00074758
2312.85,,,,,,,0.061512,0.057726,0.055897,0.053148,0.051479,0.049257,0.014234,0.014297,0.013555,0.014576,0.01449,0.014047,0.016273,0.016266,0.015666,0.0051094,0.0051911,0.0049643,0.0010912,0.0010937,0.0010543,0.00075981,0.00077229,0.00073937
2326.45,,,,,,,0.060614,0.056844,0.05505,0.052678,0.050979,0.04878,0.014136,0.014186,0.013448,0.014338,0.01425,0.013813,0.016087,0.016074,0.015481,0.0050586,0.0051376,0.0049127,0.0010783,0.0010802,0.0010414,0.0007517,0.0007638,0.00073118
2340.06,,,,,,,0.059743,0.055989,0.054229,0.052234,0.050504,0.048327,0.014045,0.014082,0.013348,0.014108,0.014017,0.013587,0.01591,0.015891,0.015305,0.0050107,0.0050871,0.004864,0.0010656,0.0010675,0.001029,0.00074403,0.00075577,0.00072344
2353.66,,,,,,,0.058881,0.055142,0.053417,0.051783,0.050022,0.047868,0.013952,0.013975,0.013246,0.013881,0.013787,0.013364,0.015732,0.015707,0.015129,0.0049622,0.005036,0.0048147,0.0010526,0.0010546,0.0010167,0.00073628,0.00074766,0.00071562
2367.27,,,,,,,0.058035,0.054312,0.05262,0.051338,0.049548,0.047416,0.013859,0.013869,0.013145,0.013658,0.013562,0.013145,0.015557,0.015527,0.014955,0.0049146,0.0049857,0.0047662,0.0010399,0.001042,0.0010045,0.00072868,0.0007397,0.00070795
2380.87,,,,,,,0.057202,0.053497,0.051838,0.050899,0.04908,0.04697,0.013768,0.013765,0.013045,0.01344,0.013341,0.012931,0.015386,0.015349,0.014784,0.0048677,0.0049362,0.0047186,0.0010278,0.0010296,0.00099262,0.0007212,0.00073188,0.00070041
2394.48,,,,,,,0.056384,0.052696,0.051069,0.050465,0.048617,0.046529,0.013678,0.013662,0.012946,0.013226,0.013125,0.012721,0.015216,0.015174,0.014616,0.0048215,0.0048875,0.0046716,0.0010163,0.0010174,0.00098088,0.00071384,0.00072418,0.00069299
2408.08,,,,,,,0.055578,0.051908,0.050313,0.050034,0.048159,0.046092,0.013588,0.01356,0.012848,0.013016,0.012913,0.012515,0.015049,0.015002,0.01445,0.0047759,0.0048393,0.0046252,0.0010052,0.0010054,0.0009693,0.00070658,0.00071658,0.00068567
2421.69,,,,,,,0.054785,0.051133,0.04957,0.049606,0.047703,0.045658,0.013499,0.013458,0.012751,0.01281,0.012705,0.012313,0.014884,0.014831,0.014285,0.0047307,0.0047916,0.0045793,0.0009939,0.00099352,0.00095786,0.00069939,0.00070906,0.00067842
2435.29,,,,,,,0.054016,0.050382,0.04885,0.049194,0.047264,0.04524,0.013414,0.013359,0.012657,0.01261,0.012503,0.012118,0.014724,0.014666,0.014127,0.0046871,0.0047456,0.0045349,0.00098265,0.00098204,0.00094681,0.00069245,0.0007018,0.00067143
2448.9,,,,,,,0.053252,0.049636,0.048135,0.048778,0.046821,0.044818,0.013327,0.01326,0.012562,0.012413,0.012304,0.011924,0.014564,0.014501,0.013968,0.0046434,0.0046994,0.0044904,0.00097107,0.00097056,0.00093576,0.0006855,0.00069453,0.00066443
2462.5,,,,,,,0.052502,0.048906,0.047435,0.048368,0.046384,0.044403,0.013241,0.013162,0.012468,0.01222,0.012108,0.011735,0.014407,0.014338,0.013812,0.0046004,0.0046539,0.0044467,0.00095965,0.00095928,0.00092491,0.00067867,0.00068738,0.00065755
2476.11,,,,,,,0.051766,0.048188,0.046748,0.047963,0.045953,0.043993,0.013156,0.013065,0.012376,0.01203,0.011917,0.011549,0.014253,0.014179,0.013658,0.0045581,0.0046091,0.0044036,0.00094868,0.0009482,0.00091424,0.00067195,0.00068035,0.00065079
2489.71,,,,,,,0.051041,0.047483,0.046072,0.047563,0.045528,0.043588,0.013073,0.012969,0.012284,0.011844,0.011729,0.011367,0.0141,0.014021,0.013507,0.0045164,0.0045651,0.0043612,0.00093827,0.00093729,0.00090375,0.00066533,0.00067344,0.00064413
2503.32,,,,,,,0.050327,0.046789,0.045407,0.047167,0.045107,0.043188,0.01299,0.012874,0.012193,0.011662,0.011545,0.011188,0.01395,0.013866,0.013358,0.0044753,0.0045216,0.0043194,0.00092828,0.00092654,0.0008934,0.00065881,0.00066662,0.00063757
2516.92,,,,,,,0.049618,0.046101,0.044747,0.046769,0.044685,0.042787,0.012908,0.01278,0.012103,0.011481,0.011363,0.011011,0.0138,0.013712,0.01321,0.0044346,0.0044785,0.0042779,0.00091831,0.00091582,0.00088309,0.00065236,0.00065988,0.00063108
2530.53,,,,,,,0.048943,0.045445,0.04412,0.046391,0.044283,0.042405,0.012828,0.012688,0.012015,0.011308,0.011189,0.010843,0.013657,0.013564,0.013068,0.004395,0.0044366,0.0042376,0.00090852,0.00090557,0.00087323,0.00064609,0.00065331,0.00062476
2544.13,,,,,,,0.048264,0.044787,0.04349,0.046007,0.043875,0.042017,0.012747,0.012595,0.011927,0.011136,0.011015,0.010674,0.013513,0.013415,0.012925,0.0043555,0.0043947,0.0041974,0.00089832,0.00089527,0.00086333,0.00063983,0.00064676,0.00061847
2557.74,,,,,,,0.047598,0.044142,0.042872,0.045627,0.043472,0.041635,0.012667,0.012504,0.01184,0.010967,0.010845,0.010509,0.013372,0.013269,0.012784,0.0043165,0.0043535,0.0041577,0.00088807,0.00088513,0.00085358,0.00063366,0.00064032,0.00061227
2571.34,,,,,,,0.046945,0.043509,0.042266,0.045253,0.043075,0.041258,0.012588,0.012413,0.011754,0.010802,0.010678,0.010348,0.013232,0.013125,0.012646,0.0042781,0.0043128,0.0041186,0.00087805,0.00087516,0.00084399,0.00062759,0.00063397,0.00060616
2584.95,,,,,,,0.046302,0.042888,0.041671,0.044883,0.042683,0.040886,0.01251,0.012324,0.011669,0.01064,0.010515,0.01019,0.013095,0.012983,0.01251,0.0042403,0.0042728,0.0040801,0.00086849,0.00086536,0.00083456,0.00062162,0.00062772,0.00060016
2598.55,,,,,,,0.045669,0.042276,0.041086,0.044518,0.042296,0.040518,0.012434,0.012235,0.011584,0.010481,0.010354,0.010034,0.01296,0.012843,0.012376,0.0042031,0.0042333,0.0040422,0.00085943,0.00085571,0.00082528,0.00061574,0.00062157,0.00059425
2612.16,,,,,,,0.045044,0.041673,0.040508,0.044156,0.041913,0.040154,0.012357,0.012148,0.011501,0.010324,0.010196,0.0098811,0.012826,0.012705,0.012243,0.0041664,0.0041944,0.0040048,0.00085065,0.00084618,0.00081612,0.00060995,0.00061551,0.00058842
2625.76,,,,,,,0.044439,0.041089,0.03995,0.043801,0.041537,0.039798,0.012282,0.012061,0.011419,0.010172,0.010044,0.0097331,0.012695,0.01257,0.012114,0.0041303,0.0041561,0.0039681,0.00084195,0.00083685,0.00080715,0.00060425,0.00060955,0.00058269
2639.37,,,,,,,0.043835,0.040507,0.039393,0.043447,0.041162,0.039442,0.012208,0.011976,0.011337,0.010021,0.0098917,0.009586,0.012566,0.012436,0.011985,0.0040945,0.0041182,0.0039317,0.00083302,0.00082759,0.00079826,0.00059862,0.00060365,0.00057702
2652.97,,,,,,,0.043241,0.039936,0.038847,0.043096,0.040792,0.039091,0.012134,0.01189,0.011256,0.0098731,0.0097429,0.0094418,0.012438,0.012304,0.011858,0.0040592,0.0040807,0.0038957,0.00082387,0.00081847,0.0007895,0.00059305,0.00059783,0.00057143
2666.58,,,,,,,0.042658,0.039375,0.03831,0.04275,0.040425,0.038743,0.01206,0.011806,0.011176,0.0097281,0.009597,0.0093006,0.012311,0.012174,0.011733,0.0040244,0.0040437,0.0038602,0.00081471,0.00080948,0.00078086,0.00058757,0.00059208,0.00056591
2680.18,,,,,,,0.042085,0.038825,0.037784,0.042407,0.040063,0.0384,0.011988,0.011723,0.011097,0.0095859,0.009454,0.0091621,0.012187,0.012046,0.01161,0.00399,0.0040072,0.0038252,0.00080578,0.00080064,0.00077236,0.00058216,0.00058642,0.00056048
2693.79,,,,,,,0.041522,0.038284,0.037267,0.042069,0.039706,0.038062,0.011916,0.01164,0.011018,0.0094464,0.0093137,0.0090262,0.012065,0.011919,0.011489,0.0039561,0.0039712,0.0037907,0.00079728,0.00079193,0.000764,0.00057683,0.00058085,0.00055512
2707.39,,,,,,,0.040966,0.037751,0.036757,0.041735,0.039354,0.037728,0.011845,0.011558,0.010941,0.0093092,0.0091757,0.0088927,0.011944,0.011795,0.01137,0.0039227,0.0039358,0.0037566,0.00078919,0.00078337,0.00075577,0.00057159,0.00057535,0.00054985
2721.0,,,,,,,0.040424,0.037231,0.03626,0.041405,0.039005,0.037398,0.011775,0.011478,0.010864,0.0091754,0.0090413,0.0087625,0.011825,0.011672,0.011252,0.0038899,0.0039009,0.0037232,0.00078134,0.00077493,0.00074767,0.00056644,0.00056996,0.00054467
2734.6,,,,,,,0.039885,0.036716,0.035767,0.041078,0.038661,0.037072,0.011706,0.011398,0.010789,0.0090429,0.0089082,0.0086337,0.011708,0.011551,0.011136,0.0038574,0.0038664,0.0036902,0.00077347,0.00076661,0.00073967,0.00056136,0.00056462,0.00053955
2748.21,,,,,,,0.039355,0.036209,0.035283,0.040754,0.038319,0.036749,0.011637,0.011319,0.010714,0.0089128,0.0087775,0.0085072,0.011592,0.011432,0.011021,0.0038253,0.0038324,0.0036575,0.00076542,0.00075839,0.00073179,0.00055634,0.00055936,0.0005345
2761.81,,,,,,,0.038834,0.03571,0.034806,0.040433,0.037981,0.036429,0.011569,0.01124,0.010639,0.0087851,0.0086493,0.0083831,0.011478,0.011314,0.010908,0.0037936,0.0037987,0.0036252,0.00075718,0.00075029,0.000724,0.00055139,0.00055416,0.00052951
2775.42,,,,,,,0.038321,0.035221,0.034338,0.040115,0.037647,0.036112,0.011501,0.011162,0.010565,0.0086597,0.0085234,0.0082613,0.011365,0.011198,0.010797,0.0037623,0.0037653,0.0035933,0.00074894,0.00074229,0.00071632,0.0005465,0.00054902,0.00052458
2789.02,,,,,,,0.037816,0.03474,0.033878,0.0398,0.037316,0.035799,0.011434,0.011085,0.010492,0.0085367,0.0084,0.0081419,0.011254,0.011083,0.010686,0.0037313,0.0037324,0.0035617,0.00074093,0.00073441,0.00070876,0.00054167,0.00054395,0.00051971
2802.63,,,,,,,0.03732,0.034267,0.033427,0.039488,0.036988,0.035489,0.011367,0.011008,0.010419,0.008416,0.0082788,0.0080247,0.011144,0.010969,0.010578,0.0037007,0.0036999,0.0035306,0.00073332,0.00072665,0.0007013,0.00053691,0.00053894,0.00051491
2816.23,,,,,,,0.036831,0.033802,0.032982,0.039182,0.036666,0.035185,0.011302,0.010932,0.010348,0.0082973,0.0081598,0.0079095,0.011036,0.010858,0.010471,0.0036706,0.0036679,0.0035,0.00072612,0.00071903,0.00069399,0.00053224,0.00053402,0.00051019
2829.84,,,,,,,0.036352,0.033346,0.032546,0.038879,0.036348,0.034884,0.011237,0.010858,0.010277,0.0081811,0.0080432,0.0077968,0.010929,0.010748,0.010366,0.0036412,0.0036366,0.0034699,0.00071915,0.00071152,0.00068678,0.00052766,0.00052919,0.00050557
2843.44,,,,,,,0.035878,0.032896,0.032116,0.038578,0.036033,0.034586,0.011173,0.010784,0.010207,0.0080665,0.0079283,0.0076857,0.010824,0.01064,0.010262,0.0036119,0.0036054,0.0034401,0.00071217,0.00070411,0.00067966,0.00052312,0.00052441,0.00050098
2857.05,,,,,,,0.035411,0.032453,0.031693,0.038281,0.035721,0.034291,0.01111,0.010711,0.010138,0.0079538,0.0078154,0.0075765,0.01072,0.010533,0.01016,0.0035829,0.0035746,0.0034106,0.00070503,0.00069679,0.00067263,0.00051865,0.00051968,0.00049645
2870.65,,,,,,,0.034951,0.032017,0.031276,0.037985,0.035411,0.033999,0.011046,0.010638,0.010069,0.007843,0.0077044,0.0074691,0.010618,0.010427,0.010058,0.0035543,0.0035441,0.0033815,0.00069772,0.00068956,0.0006657,0.00051423,0.00051501,0.00049198
2884.26,,,,,,,0.034498,0.031588,0.030866,0.037692,0.035105,0.033709,0.010984,0.010566,0.010001,0.0077341,0.0075954,0.0073637,0.010516,0.010323,0.0099582,0.003526,0.003514,0.0033527,0.00069039,0.00068243,0.00065885,0.00050986,0.0005104,0.00048756
2897.86,,,,,,,0.034052,0.031166,0.030463,0.037402,0.034801,0.033422,0.010921,0.010494,0.0099326,0.0076272,0.0074883,0.0072602,0.010416,0.010219,0.0098592,0.003498,0.0034842,0.0033241,0.00068324,0.00067539,0.00065209,0.00050553,0.00050583,0.00048318
2911.47,,,,,,,0.033614,0.030751,0.030067,0.037113,0.034499,0.033137,0.010858,0.010421,0.0098644,0.0075223,0.0073833,0.0071586,0.010316,0.010117,0.0097611,0.00347,0.0034544,0.0032956,0.00067641,0.00066841,0.0006454,0.00050122,0.00050128,0.00047882
