,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s
9754.78,0.0013056,0.0012987,0.001341,1.7458e-05,4.3838e-05,3.0616e-05,4.8192e-05,0.00015688,0.00016443,1.0831e-06,2.118e-06,1.6367e-06,6.3717e-06,1.6993e-05,1.7702e-05
9768.39,0.0013012,0.0012946,0.0013368,1.7741e-05,4.3684e-05,3.0452e-05,4.7784e-05,0.00015648,0.00016383,1.0747e-06,2.1094e-06,1.6278e-06,6.3238e-06,1.6946e-05,1.7637e-05
9781.99,0.0012969,0.0012904,0.0013326,1.8028e-05,4.3527e-05,3.0287e-05,4.7382e-05,0.00015608,0.00016324,1.0661e-06,2.1008e-06,1.6189e-06,6.2764e-06,1.6899e-05,1.7572e-05
9795.6,0.0012926,0.0012862,0.0013283,1.832e-05,4.3371e-05,3.0124e-05,4.6982e-05,0.00015567,0.00016264,1.0594e-06,2.0923e-06,1.6101e-06,6.2292e-06,1.6852e-05,1.7506e-05
9809.2,0.0012881,0.001282,0.001324,1.8617e-05,4.3217e-05,2.9962e-05,4.6582e-05,0.00015526,0.00016203,1.0562e-06,2.0839e-06,1.6013e-06,6.1818e-06,1.6804e-05,1.7439e-05
9822.81,0.0012834,0.0012775,0.0013194,1.892e-05,4.3065e-05,2.9804e-05,4.6182e-05,0.00015482,0.0001614,1.0581e-06,2.0757e-06,1.5928e-06,6.1341e-06,1.6753e-05,1.737e-05
9836.41,0.0012785,0.0012728,0.0013146,1.9229e-05,4.2917e-05,2.9649e-05,4.5776e-05,0.00015435,0.00016074,1.0661e-06,2.0677e-06,1.5844e-06,6.0856e-06,1.6699e-05,1.7297e-05
9850.02,0.0012732,0.0012676,0.0013093,1.9544e-05,4.2772e-05,2.9496e-05,4.5358e-05,0.00015382,0.00016001,1.0803e-06,2.0598e-06,1.5761e-06,6.0352e-06,1.6639e-05,1.7218e-05
9863.62,0.0012659,0.0012605,0.0013021,1.9863e-05,4.2626e-05,2.9343e-05,4.4877e-05,0.00015306,0.00015905,1.1003e-06,2.0519e-06,1.5678e-06,5.9761e-06,1.6553e-05,1.7113e-05
9877.23,0.0012622,0.0012571,0.0012986,2.0199e-05,4.2506e-05,2.9207e-05,4.4531e-05,0.00015274,0.00015855,1.126e-06,2.0452e-06,1.5604e-06,5.935e-06,1.6516e-05,1.7059e-05
9890.83,0.0012643,0.0012594,0.001301,2.0536e-05,4.2377e-05,2.9071e-05,4.439e-05,0.00015312,0.00015877,1.1547e-06,2.0381e-06,1.5531e-06,5.921e-06,1.6554e-05,1.7081e-05
9904.44,0.0012583,0.0012535,0.001295,2.0874e-05,4.224e-05,2.8926e-05,4.3966e-05,0.00015251,0.00015797,1.1847e-06,2.0306e-06,1.5452e-06,5.8691e-06,1.6485e-05,1.6993e-05
9918.04,0.0012533,0.0012487,0.0012901,2.1218e-05,4.2104e-05,2.8782e-05,4.3582e-05,0.00015203,0.00015729,1.214e-06,2.0231e-06,1.5374e-06,5.8225e-06,1.6429e-05,1.6919e-05
9931.65,0.0012486,0.0012442,0.0012855,2.1565e-05,4.1966e-05,2.8638e-05,4.3217e-05,0.00015159,0.00015666,1.2403e-06,2.0155e-06,1.5296e-06,5.778e-06,1.6379e-05,1.6851e-05
9945.25,0.0012442,0.00124,0.0012813,2.1915e-05,4.1825e-05,2.8492e-05,4.2864e-05,0.00015118,0.00015607,1.2619e-06,2.0077e-06,1.5217e-06,5.7352e-06,1.6332e-05,1.6786e-05
9958.86,0.00124,0.001236,0.0012772,2.2268e-05,4.168e-05,2.8345e-05,4.2521e-05,0.00015079,0.0001555,1.2773e-06,1.9998e-06,1.5137e-06,5.6935e-06,1.6287e-05,1.6723e-05
9972.46,0.0012358,0.0012321,0.0012732,2.2624e-05,4.1531e-05,2.8197e-05,4.2186e-05,0.00015042,0.00015494,1.2862e-06,1.9916e-06,1.5057e-06,5.6528e-06,1.6243e-05,1.6662e-05
9986.07,0.0012318,0.0012283,0.0012693,2.2982e-05,4.1378e-05,2.8047e-05,4.1858e-05,0.00015005,0.00015439,1.2888e-06,1.9834e-06,1.4976e-06,5.6127e-06,1.6201e-05,1.6602e-05
9999.67,0.0012277,0.0012244,0.0012653,2.3344e-05,4.1224e-05,2.7897e-05,4.1533e-05,0.00014969,0.00015384,1.2861e-06,1.975e-06,1.4895e-06,5.573e-06,1.6158e-05,1.6542e-05
