,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s,5s,5s,5s
8108.58,0.0034677,0.0034263,0.003441,0.00284,0.0029643,0.0029323,6.3063e-05,8.5638e-05,0.00010195,0.00095394,0.00075523,0.00084632,0.0010091,0.0007093,0.0007249,0.00010824,8.6195e-05,9.6087e-05,0.00014632,0.00010328,0.00010542,9.3471e-06,2.8563e-06,2.9549e-06
8122.18,0.003454,0.0034108,0.0034256,0.0028314,0.0029547,0.0029226,6.2578e-05,8.5223e-05,0.00010128,0.00094726,0.000751,0.00084208,0.0010051,0.00070615,0.00072203,0.00010746,8.5706e-05,9.5598e-05,0.00014572,0.0001028,0.00010499,2.3685e-06,2.8415e-06,2.9429e-06
8135.79,0.0034406,0.0033955,0.0034104,0.002823,0.0029454,0.0029131,6.2099e-05,8.4807e-05,0.00010061,0.00094066,0.00074684,0.00083791,0.0010011,0.00070306,0.00071923,0.00010667,8.5225e-05,9.5117e-05,0.00014513,0.00010234,0.00010457,1.4938e-08,2.8353e-06,2.9311e-06
8149.39,0.0034274,0.0033804,0.0033954,0.0028148,0.0029363,0.0029039,6.1628e-05,8.4389e-05,9.9936e-05,0.00093411,0.00074272,0.00083378,0.0009973,0.00070004,0.00071649,0.00010588,8.4748e-05,9.4641e-05,0.00014456,0.00010189,0.00010416,8.1284e-07,2.8364e-06,2.9196e-06
8163.0,0.0034141,0.0033652,0.0033803,0.0028069,0.0029274,0.0028949,6.1163e-05,8.3972e-05,9.9262e-05,0.00092759,0.00073862,0.00082966,0.00099355,0.00069708,0.00071382,0.00010509,8.4273e-05,9.4166e-05,0.000144,0.00010145,0.00010376,1.7514e-06,2.8417e-06,2.9083e-06
8176.6,0.0034007,0.00335,0.0033651,0.0027993,0.0029188,0.0028861,6.0705e-05,8.3557e-05,9.8592e-05,0.00092106,0.00073449,0.00082551,0.00098986,0.00069419,0.00071121,0.0001043,8.3797e-05,9.3687e-05,0.00014344,0.00010101,0.00010337,1.1217e-06,2.8477e-06,2.8973e-06
8190.21,0.0033869,0.0033343,0.0033496,0.0027917,0.0029103,0.0028775,6.0251e-05,8.3145e-05,9.7925e-05,0.00091447,0.00073031,0.00082128,0.00098621,0.00069133,0.00070864,0.0001035,8.3313e-05,9.32e-05,0.0001429,0.00010059,0.00010299,2.7539e-08,2.8505e-06,2.8864e-06
8203.81,0.0033722,0.0033179,0.0033332,0.0027842,0.0029017,0.0028688,5.9799e-05,8.2732e-05,9.7259e-05,0.00090771,0.00072595,0.00081685,0.00098255,0.00068847,0.00070606,0.00010269,8.281e-05,9.269e-05,0.00014235,0.00010016,0.0001026,1.3689e-06,2.8469e-06,2.8756e-06
8217.42,0.003352,0.0032961,0.0033115,0.0027758,0.0028923,0.0028593,5.9329e-05,8.2272e-05,9.6537e-05,0.00089971,0.00072047,0.00081113,0.0009786,0.00068542,0.00070328,0.00010175,8.218e-05,9.2034e-05,0.00014176,9.9701e-05,0.00010219,7.1417e-06,2.8344e-06,2.8639e-06
8231.02,0.0033586,0.0033003,0.0033159,0.0027714,0.002887,0.0028538,5.8948e-05,8.2126e-05,9.6179e-05,0.00089792,0.00072057,0.00081175,0.00097602,0.00068334,0.00070149,0.00010152,8.2184e-05,9.2096e-05,0.00014137,9.9386e-05,0.00010192,1.6283e-05,2.8178e-06,2.8562e-06
8244.63,0.0033383,0.0032784,0.0032941,0.0027629,0.0028775,0.0028442,5.8479e-05,8.1675e-05,9.5468e-05,0.00088994,0.00071509,0.00080602,0.00097201,0.00068027,0.00069869,0.00010061,8.1554e-05,9.1439e-05,0.00014077,9.8927e-05,0.0001015,2.4753e-05,2.7907e-06,2.8445e-06
8258.23,0.0033235,0.0032618,0.0032776,0.002755,0.0028685,0.0028351,5.8025e-05,8.1299e-05,9.4843e-05,0.00088325,0.00071077,0.00080159,0.0009682,0.00067734,0.00069603,9.9861e-05,8.1056e-05,9.093e-05,0.0001402,9.849e-05,0.0001011,2.8131e-05,2.7608e-06,2.8333e-06
8271.84,0.0033097,0.0032462,0.0032621,0.002747,0.0028596,0.002826,5.7571e-05,8.0937e-05,9.4237e-05,0.00087679,0.00070665,0.0007974,0.00096437,0.00067442,0.00069337,9.915e-05,8.0581e-05,9.0447e-05,0.00013963,9.8053e-05,0.0001007,2.4552e-05,2.7311e-06,2.8221e-06
8285.44,0.0032963,0.003231,0.003247,0.002739,0.0028505,0.0028168,5.7117e-05,8.0582e-05,9.3637e-05,0.00087046,0.00070266,0.00079333,0.00096051,0.00067148,0.00069069,9.8466e-05,8.012e-05,8.9979e-05,0.00013905,9.7614e-05,0.0001003,1.6009e-05,2.705e-06,2.8108e-06
8299.05,0.0032834,0.0032163,0.0032324,0.002731,0.0028414,0.0028076,5.6664e-05,8.023e-05,9.304e-05,0.00086424,0.00069875,0.00078936,0.00095663,0.00066854,0.00068801,9.7804e-05,7.9669e-05,8.9522e-05,0.00013848,9.7175e-05,9.9903e-05,6.9549e-06,2.6854e-06,2.7996e-06
8312.65,0.0032708,0.0032019,0.0032181,0.002723,0.0028324,0.0027985,5.6213e-05,7.9876e-05,9.2443e-05,0.0008581,0.00069493,0.00078548,0.00095277,0.00066562,0.00068535,9.7158e-05,7.9227e-05,8.9075e-05,0.0001379,9.6739e-05,9.9506e-05,1.3005e-06,2.6736e-06,2.7884e-06
8326.26,0.0032584,0.0031877,0.003204,0.0027152,0.0028234,0.0027895,5.5766e-05,7.952e-05,9.1843e-05,0.00085204,0.00069117,0.00078167,0.00094894,0.00066274,0.00068272,9.6524e-05,7.8794e-05,8.8636e-05,0.00013734,9.6308e-05,9.9114e-05,3.4877e-08,2.6696e-06,2.7774e-06
8339.86,0.0032462,0.0031737,0.0031902,0.0027076,0.0028147,0.0027806,5.5324e-05,7.9161e-05,9.1241e-05,0.00084604,0.00068746,0.0007779,0.00094518,0.00065991,0.00068015,9.5895e-05,7.8365e-05,8.8202e-05,0.00013678,9.5885e-05,9.8729e-05,1.1611e-06,2.6718e-06,2.7666e-06
8353.47,0.0032341,0.0031598,0.0031763,0.0027002,0.0028062,0.002772,5.4887e-05,7.8798e-05,9.0635e-05,0.00084006,0.00068377,0.00077415,0.00094149,0.00065714,0.00067764,9.5264e-05,7.7938e-05,8.777e-05,0.00013623,9.5472e-05,9.8354e-05,1.8347e-06,2.6773e-06,2.756e-06
8367.07,0.0032217,0.0031457,0.0031623,0.002693,0.002798,0.0027637,5.4456e-05,7.843e-05,9.0024e-05,0.00083407,0.00068006,0.00077036,0.00093788,0.00065443,0.00067519,9.4624e-05,7.7509e-05,8.7334e-05,0.0001357,9.5068e-05,9.7988e-05,9.3045e-07,2.6827e-06,2.7457e-06
8380.68,0.0032088,0.003131,0.0031477,0.0026861,0.00279,0.0027556,5.403e-05,7.8048e-05,8.9397e-05,0.00082796,0.00067622,0.00076643,0.00093434,0.00065179,0.0006728,9.3959e-05,7.7066e-05,8.6882e-05,0.00013517,9.4672e-05,9.7631e-05,1.2163e-10,2.6846e-06,2.7356e-06
8394.28,0.0031913,0.0031119,0.0031288,0.0026793,0.0027821,0.0027476,5.3608e-05,7.7535e-05,8.8627e-05,0.00082095,0.00067149,0.00076146,0.00093086,0.00064919,0.00067045,9.3178e-05,7.6522e-05,8.6313e-05,0.00013465,9.4283e-05,9.728e-05,1.8881e-06,2.6804e-06,2.7257e-06
8407.89,0.0031928,0.0031112,0.0031283,0.0026725,0.0027743,0.0027397,5.319e-05,7.7646e-05,8.8551e-05,0.00081817,0.00067066,0.00076095,0.00092738,0.0006466,0.00066811,9.2866e-05,7.6421e-05,8.6247e-05,0.00013414,9.3897e-05,9.6931e-05,8.1198e-06,2.6685e-06,2.7159e-06
8421.49,0.0031766,0.0030934,0.0031105,0.0026658,0.0027665,0.0027318,5.2771e-05,7.7182e-05,8.7836e-05,0.0008114,0.00066619,0.00075627,0.0009239,0.00064403,0.00066578,9.2086e-05,7.5906e-05,8.5711e-05,0.00013362,9.3512e-05,9.6583e-05,1.7148e-05,2.6493e-06,2.7061e-06
8435.1,0.0031633,0.0030784,0.0030956,0.002659,0.0027586,0.0027237,5.235e-05,7.6833e-05,8.7249e-05,0.00080533,0.00066234,0.0007523,0.00092038,0.00064143,0.00066344,9.1373e-05,7.5462e-05,8.5254e-05,0.0001331,9.3125e-05,9.6232e-05,2.4901e-05,2.6243e-06,2.6963e-06
8448.7,0.0031504,0.0030638,0.0030812,0.0026521,0.0027505,0.0027156,5.1928e-05,7.6509e-05,8.6689e-05,0.0007994,0.00065861,0.00074845,0.00091681,0.00063881,0.00066106,9.0665e-05,7.5031e-05,8.4811e-05,0.00013258,9.2733e-05,9.5877e-05,2.7331e-05,2.5965e-06,2.6863e-06
8462.31,0.0031379,0.0030496,0.0030671,0.002645,0.0027423,0.0027072,5.1503e-05,7.6197e-05,8.6144e-05,0.00079355,0.00065494,0.00074466,0.00091317,0.00063615,0.00065864,8.9958e-05,7.4608e-05,8.4376e-05,0.00013204,9.2336e-05,9.5516e-05,2.3118e-05,2.5692e-06,2.6761e-06
8475.91,0.0031255,0.0030356,0.0030532,0.0026377,0.0027338,0.0026987,5.1076e-05,7.5892e-05,8.5607e-05,0.00078777,0.00065133,0.00074094,0.00090948,0.00063346,0.00065618,8.9255e-05,7.4192e-05,8.3948e-05,0.0001315,9.1935e-05,9.515e-05,1.4559e-05,2.5455e-06,2.6658e-06
8489.52,0.0031135,0.0030218,0.0030396,0.0026304,0.0027253,0.0026901,5.0647e-05,7.559e-05,8.5075e-05,0.00078206,0.00064779,0.00073729,0.00090574,0.00063075,0.0006537,8.8559e-05,7.3783e-05,8.3529e-05,0.00013094,9.1531e-05,9.4781e-05,5.9948e-06,2.5279e-06,2.6554e-06
8503.12,0.0031018,0.0030084,0.0030262,0.0026229,0.0027167,0.0026814,5.0218e-05,7.5288e-05,8.4542e-05,0.00077642,0.00064432,0.00073371,0.00090198,0.00062803,0.00065121,8.7873e-05,7.3383e-05,8.3117e-05,0.00013039,9.1126e-05,9.441e-05,9.568e-07,2.5176e-06,2.645e-06
8516.73,0.0030903,0.0029952,0.0030132,0.0026155,0.0027081,0.0026728,4.9789e-05,7.4984e-05,8.4008e-05,0.00077086,0.00064091,0.00073021,0.00089822,0.00062532,0.00064872,8.7201e-05,7.299e-05,8.2714e-05,0.00012984,9.0722e-05,9.404e-05,9.2838e-08,2.5144e-06,2.6346e-06
8530.33,0.0030791,0.0029822,0.0030004,0.0026082,0.0026997,0.0026642,4.9364e-05,7.4674e-05,8.3468e-05,0.00076535,0.00063756,0.00072676,0.0008945,0.00062264,0.00064627,8.6545e-05,7.2604e-05,8.2317e-05,0.00012929,9.0324e-05,9.3675e-05,1.3182e-06,2.5167e-06,2.6243e-06
8543.94,0.0030679,0.0029693,0.0029876,0.0026011,0.0026913,0.0026558,4.8941e-05,7.4355e-05,8.2919e-05,0.00075987,0.00063424,0.00072334,0.00089082,0.00062001,0.00064386,8.5902e-05,7.2221e-05,8.1924e-05,0.00012875,8.9931e-05,9.3316e-05,1.927e-06,2.5219e-06,2.6142e-06
8557.54,0.0030567,0.0029564,0.0029748,0.0025941,0.0026831,0.0026475,4.8521e-05,7.4013e-05,8.2346e-05,0.00075437,0.0006309,0.0007199,0.00088717,0.0006174,0.00064147,8.5269e-05,7.1836e-05,8.1528e-05,0.00012821,8.9542e-05,9.2961e-05,9.6085e-07,2.5267e-06,2.6042e-06
8571.15,0.0030439,0.0029419,0.0029604,0.0025864,0.0026742,0.0026385,4.8089e-05,7.3534e-05,8.1625e-05,0.00074841,0.00062725,0.00071608,0.00088329,0.00061464,0.00063892,8.4597e-05,7.1415e-05,8.109e-05,0.00012764,8.9131e-05,9.2582e-05,5.6682e-11,2.5274e-06,2.5936e-06
8584.75,0.0030386,0.0029348,0.0029535,0.0025832,0.00267,0.0026342,4.7743e-05,7.3798e-05,8.1712e-05,0.00074484,0.00062523,0.00071411,0.00088097,0.00061297,0.00063751,8.4206e-05,7.1181e-05,8.0861e-05,0.0001273,8.888e-05,9.2368e-05,1.7878e-06,2.5265e-06,2.5875e-06
8598.36,0.0030256,0.0029202,0.002939,0.002576,0.0026615,0.0026257,4.732e-05,7.3298e-05,8.097e-05,0.00073892,0.00062156,0.00071027,0.00087723,0.00061032,0.00063508,8.3561e-05,7.0758e-05,8.0421e-05,0.00012675,8.8486e-05,9.2006e-05,7.7686e-06,2.5145e-06,2.5774e-06
8611.96,0.0030139,0.0029069,0.0029259,0.0025696,0.002654,0.002618,4.6914e-05,7.2969e-05,8.0414e-05,0.00073346,0.0006182,0.00070677,0.0008738,0.00060789,0.00063287,8.2978e-05,7.0371e-05,8.0019e-05,0.00012625,8.8124e-05,9.1677e-05,1.6471e-05,2.4964e-06,2.5681e-06
8625.57,0.0030024,0.0028937,0.0029128,0.0025634,0.0026465,0.0026105,4.651e-05,7.267e-05,7.9892e-05,0.00072807,0.00061487,0.00070331,0.0008704,0.0006055,0.00063069,8.2408e-05,6.9987e-05,7.962e-05,0.00012575,8.7766e-05,9.1352e-05,2.4028e-05,2.4732e-06,2.559e-06
8639.17,0.0029908,0.0028805,0.0028998,0.0025571,0.002639,0.0026029,4.6105e-05,7.2387e-05,7.9388e-05,0.00072271,0.00061155,0.00069984,0.00086698,0.00060309,0.0006285,8.1846e-05,6.9605e-05,7.9223e-05,0.00012525,8.7408e-05,9.1026e-05,2.6554e-05,2.4473e-06,2.5498e-06
8652.78,0.0029793,0.0028674,0.0028868,0.0025507,0.0026314,0.0025952,4.5698e-05,7.2115e-05,7.8896e-05,0.00071739,0.00060825,0.00069639,0.00086351,0.00060066,0.00062628,8.1287e-05,6.9225e-05,7.8827e-05,0.00012474,8.7046e-05,9.0696e-05,2.2698e-05,2.4218e-06,2.5405e-06
8666.38,0.0029678,0.0028543,0.0028739,0.0025441,0.0026235,0.0025873,4.5289e-05,7.1851e-05,7.8413e-05,0.0007121,0.00060498,0.00069297,0.00085999,0.00059819,0.00062402,8.0729e-05,6.8848e-05,7.8434e-05,0.00012423,8.6679e-05,9.036e-05,1.4531e-05,2.3996e-06,2.5311e-06
8679.99,0.0029566,0.0028415,0.0028611,0.0025373,0.0026155,0.0025792,4.4876e-05,7.1591e-05,7.7936e-05,0.00070686,0.00060176,0.0006896,0.0008564,0.00059569,0.00062172,8.0171e-05,6.8476e-05,7.8047e-05,0.0001237,8.6306e-05,9.0018e-05,6.1625e-06,2.3828e-06,2.5215e-06
8693.59,0.0029455,0.0028288,0.0028486,0.0025304,0.0026074,0.002571,4.4462e-05,7.1334e-05,7.7461e-05,0.00070168,0.00059859,0.00068629,0.00085275,0.00059316,0.00061939,7.9611e-05,6.811e-05,7.7666e-05,0.00012317,8.593e-05,8.9672e-05,1.0692e-06,2.3728e-06,2.5117e-06
8707.2,0.0029348,0.0028164,0.0028364,0.0025234,0.0025991,0.0025626,4.4045e-05,7.1074e-05,7.6984e-05,0.00069656,0.00059548,0.00068304,0.00084907,0.00059061,0.00061703,7.9047e-05,6.7752e-05,7.7293e-05,0.00012263,8.555e-05,8.9322e-05,6.4025e-08,2.3694e-06,2.5019e-06
8720.8,0.0029243,0.0028043,0.0028244,0.0025162,0.0025907,0.0025542,4.3628e-05,7.0807e-05,7.6501e-05,0.00069149,0.00059243,0.00067985,0.00084536,0.00058804,0.00061466,7.8478e-05,6.74e-05,7.6927e-05,0.00012209,8.5169e-05,8.8969e-05,1.2794e-06,2.3711e-06,2.492e-06
8734.41,0.002914,0.0027923,0.0028126,0.0025089,0.002582,0.0025455,4.3207e-05,7.0523e-05,7.6001e-05,0.00068644,0.00058942,0.00067671,0.00084157,0.00058542,0.00061223,7.79e-05,6.7054e-05,7.6566e-05,0.00012154,8.478e-05,8.8609e-05,2.0529e-06,2.3754e-06,2.4819e-06
8748.01,0.0029036,0.0027803,0.0028008,0.0024999,0.0025717,0.0025352,4.2759e-05,7.0162e-05,7.542e-05,0.00068126,0.0005864,0.00067355,0.00083724,0.00058243,0.00060941,7.7296e-05,6.6705e-05,7.6203e-05,0.0001209,8.4338e-05,8.8192e-05,1.2153e-06,2.3781e-06,2.4702e-06
8761.62,0.0028934,0.0027685,0.0027891,0.0024955,0.0025661,0.0025295,4.2388e-05,6.9896e-05,7.4942e-05,0.00067639,0.00058345,0.00067046,0.00083442,0.0005805,0.0006077,7.6717e-05,6.6364e-05,7.5848e-05,0.00012049,8.405e-05,8.7936e-05,4.3091e-08,2.3821e-06,2.463e-06
8775.22,0.0028844,0.002758,0.0027787,0.0024937,0.0025631,0.0025264,4.2061e-05,6.9913e-05,7.4763e-05,0.00067217,0.0005808,0.00066769,0.00083247,0.00057918,0.00060661,7.6202e-05,6.6059e-05,7.553e-05,0.0001202,8.3849e-05,8.7771e-05,1.1654e-06,2.3832e-06,2.4583e-06
8788.83,0.0028742,0.0027462,0.0027671,0.0024869,0.002555,0.0025182,4.165e-05,6.9608e-05,7.4244e-05,0.00066722,0.00057786,0.00066461,0.00082885,0.0005767,0.00060432,7.5601e-05,6.572e-05,7.5176e-05,0.00011967,8.3481e-05,8.7431e-05,6.2941e-06,2.373e-06,2.4488e-06
8802.43,0.002864,0.0027344,0.0027554,0.0024808,0.0025476,0.0025108,4.1251e-05,6.9333e-05,7.3759e-05,0.00066234,0.00057493,0.00066152,0.00082546,0.0005744,0.0006022,7.5005e-05,6.5383e-05,7.4822e-05,0.00011918,8.3138e-05,8.7116e-05,1.4482e-05,2.3569e-06,2.44e-06
8816.04,0.0028536,0.0027224,0.0027436,0.0024749,0.0025405,0.0025036,4.0856e-05,6.9073e-05,7.329e-05,0.00065748,0.00057198,0.00065842,0.00082216,0.00057215,0.00060015,7.4411e-05,6.5043e-05,7.4465e-05,0.00011869,8.2804e-05,8.6811e-05,2.2289e-05,2.3358e-06,2.4314e-06
8829.64,0.0028431,0.0027104,0.0027317,0.0024691,0.0025334,0.0024965,4.0463e-05,6.8823e-05,7.2833e-05,0.00065262,0.00056902,0.00065529,0.00081889,0.00056993,0.00059812,7.3822e-05,6.4702e-05,7.4106e-05,0.00011821,8.2474e-05,8.6509e-05,2.5819e-05,2.3118e-06,2.4229e-06
8843.25,0.0028325,0.0026983,0.0027198,0.0024633,0.0025263,0.0024893,4.0069e-05,6.8583e-05,7.2387e-05,0.00064777,0.00056605,0.00065214,0.00081559,0.0005677,0.00059608,7.324e-05,6.4361e-05,7.3745e-05,0.00011773,8.2142e-05,8.6206e-05,2.3212e-05,2.2877e-06,2.4144e-06
8856.85,0.0028218,0.0026861,0.0027078,0.0024574,0.002519,0.002482,3.9673e-05,6.8351e-05,7.195e-05,0.00064294,0.00056309,0.00064899,0.00081225,0.00056545,0.00059401,7.2669e-05,6.402e-05,7.3384e-05,0.00011724,8.1807e-05,8.5898e-05,1.5859e-05,2.2662e-06,2.4057e-06
8870.46,0.0028112,0.002674,0.0026958,0.0024512,0.0025116,0.0024745,3.9274e-05,6.8126e-05,7.152e-05,0.00063814,0.00056014,0.00064586,0.00080885,0.00056315,0.00059189,7.211e-05,6.3681e-05,7.3025e-05,0.00011674,8.1466e-05,8.5584e-05,7.4771e-06,2.2494e-06,2.3969e-06
8884.06,0.0028007,0.0026621,0.002684,0.0024448,0.0025038,0.0024667,3.8872e-05,6.7904e-05,7.1095e-05,0.00063338,0.00055723,0.00064277,0.00080537,0.00056081,0.00058972,7.1567e-05,6.3346e-05,7.267e-05,0.00011623,8.1118e-05,8.5262e-05,1.7213e-06,2.2387e-06,2.3879e-06
8897.67,0.0027904,0.0026503,0.0026724,0.0024381,0.0024958,0.0024587,3.8465e-05,6.7683e-05,7.0671e-05,0.00062865,0.00055436,0.00063972,0.00080179,0.0005584,0.00058748,7.1039e-05,6.3016e-05,7.232e-05,0.00011571,8.0761e-05,8.493e-05,2.346e-10,2.2341e-06,2.3786e-06
8911.27,0.0027803,0.0026387,0.0026609,0.002431,0.0024873,0.0024502,3.8052e-05,6.7456e-05,7.0241e-05,0.00062394,0.00055153,0.00063671,0.00079806,0.00055589,0.00058513,7.0524e-05,6.269e-05,7.1975e-05,0.00011517,8.039e-05,8.4583e-05,9.9387e-07,2.2344e-06,2.3688e-06
8924.88,0.0027702,0.002627,0.0026495,0.0024224,0.0024773,0.0024402,3.7616e-05,6.7204e-05,6.9786e-05,0.00061917,0.0005487,0.00063369,0.00079385,0.00055305,0.00058243,7.001e-05,6.2364e-05,7.163e-05,0.00011455,7.997e-05,8.4184e-05,2.0988e-06,2.2366e-06,2.3577e-06
8938.48,0.0027615,0.0026167,0.0026393,0.0024172,0.0024708,0.0024336,3.7234e-05,6.6964e-05,6.9347e-05,0.00061479,0.00054616,0.00063101,0.00079077,0.000551,0.00058056,6.9548e-05,6.2072e-05,7.1321e-05,0.0001141,7.9665e-05,8.3906e-05,1.6625e-06,2.2426e-06,2.3498e-06
8952.09,0.0027531,0.002607,0.0026297,0.0024194,0.0024719,0.0024345,3.6966e-05,6.6921e-05,6.9113e-05,0.00061099,0.00054377,0.00062848,0.00079011,0.00055064,0.00058047,6.9154e-05,6.1797e-05,7.1031e-05,0.00011399,7.9605e-05,8.3886e-05,3.0405e-07,2.2534e-06,2.3493e-06
8965.69,0.0027435,0.0025958,0.0026187,0.002411,0.0024621,0.0024247,3.6534e-05,6.6651e-05,6.8643e-05,0.00060634,0.00054105,0.00062559,0.00078596,0.00054786,0.00057782,6.8668e-05,6.1484e-05,7.0699e-05,0.00011339,7.9194e-05,8.3495e-05,3.9322e-07,2.2499e-06,2.3383e-06
8979.3,0.0027341,0.0025849,0.0026081,0.0024044,0.0024542,0.0024168,3.6132e-05,6.6409e-05,6.8204e-05,0.00060186,0.00053842,0.00062278,0.00078244,0.00054551,0.00057563,6.8201e-05,6.118e-05,7.0378e-05,0.00011287,7.8846e-05,8.3171e-05,4.0804e-06,2.2421e-06,2.3292e-06
8992.9,0.0027248,0.0025741,0.0025974,0.0023985,0.0024469,0.0024095,3.5739e-05,6.6175e-05,6.7774e-05,0.00059743,0.0005358,0.00061999,0.00077912,0.00054331,0.00057359,6.7736e-05,6.0879e-05,7.0057e-05,0.00011238,7.852e-05,8.2869e-05,1.1325e-05,2.2287e-06,2.3207e-06
9006.51,0.0027154,0.0025632,0.0025867,0.002393,0.00244,0.0024025,3.5352e-05,6.5947e-05,6.7352e-05,0.00059302,0.00053318,0.00061718,0.00077591,0.00054119,0.00057163,6.7267e-05,6.0577e-05,6.9736e-05,0.00011191,7.8205e-05,8.2579e-05,1.9453e-05,2.2102e-06,2.3126e-06
9020.11,0.0027058,0.0025522,0.0025759,0.0023876,0.0024332,0.0023958,3.4968e-05,6.5725e-05,6.6936e-05,0.00058862,0.00053054,0.00061435,0.00077276,0.00053912,0.00056973,6.6792e-05,6.0272e-05,6.9411e-05,0.00011145,7.7898e-05,8.2296e-05,2.4607e-05,2.1883e-06,2.3046e-06
9033.72,0.0026961,0.0025411,0.0025649,0.0023823,0.0024266,0.0023891,3.4586e-05,6.551e-05,6.6529e-05,0.00058422,0.00052787,0.00061149,0.00076963,0.00053707,0.00056784,6.6307e-05,5.9966e-05,6.9083e-05,0.00011099,7.7593e-05,8.2015e-05,2.4139e-05,2.1655e-06,2.2968e-06
9047.32,0.0026862,0.0025298,0.0025538,0.0023769,0.0024198,0.0023823,3.4202e-05,6.5302e-05,6.613e-05,0.00057982,0.00052519,0.00060861,0.00076649,0.00053501,0.00056593,6.5812e-05,5.9658e-05,6.8753e-05,0.00011052,7.7287e-05,8.1733e-05,1.8304e-05,2.1442e-06,2.2889e-06
9060.93,0.0026763,0.0025185,0.0025426,0.0023714,0.0024129,0.0023754,3.3817e-05,6.5102e-05,6.574e-05,0.00057544,0.00052251,0.00060571,0.00076329,0.00053291,0.000564,6.5308e-05,5.9348e-05,6.8421e-05,0.00011005,7.6976e-05,8.1447e-05,1.0081e-05,2.1268e-06,2.2808e-06
9074.53,0.0026662,0.0025071,0.0025314,0.0023656,0.0024058,0.0023682,3.3429e-05,6.4909e-05,6.5356e-05,0.00057106,0.00051982,0.0006028,0.00076001,0.00053077,0.000562,6.4796e-05,5.9039e-05,6.8088e-05,0.00010957,7.6658e-05,8.1151e-05,3.2745e-06,2.1146e-06,2.2725e-06
9088.14,0.0026562,0.0024957,0.0025202,0.0023593,0.0023981,0.0023606,3.3035e-05,6.4719e-05,6.4977e-05,0.00056668,0.00051713,0.00059989,0.0007566,0.00052852,0.0005599,6.4275e-05,5.873e-05,6.7755e-05,0.00010907,7.6326e-05,8.0841e-05,1.8981e-07,2.1082e-06,2.2638e-06
9101.74,0.0026459,0.0024841,0.0025087,0.0023521,0.0023895,0.002352,3.2629e-05,6.4528e-05,6.4598e-05,0.00056225,0.0005144,0.00059693,0.00075287,0.00052607,0.00055758,6.3742e-05,5.8416e-05,6.7416e-05,0.00010852,7.5964e-05,8.0498e-05,4.7901e-07,2.1063e-06,2.2542e-06
9115.35,0.0026331,0.0024701,0.0024949,0.0023393,0.0023752,0.0023378,3.2146e-05,6.4316e-05,6.4193e-05,0.00055722,0.00051119,0.0005934,0.00074735,0.00052237,0.00055392,6.3138e-05,5.8047e-05,6.7013e-05,0.00010771,7.5421e-05,7.9963e-05,1.8623e-06,2.1033e-06,2.2392e-06
9128.95,0.0026352,0.0024702,0.0024952,0.0023551,0.0023899,0.0023521,3.2054e-05,6.4234e-05,6.3938e-05,0.00055565,0.0005109,0.00059326,0.00075096,0.00052505,0.00055704,6.2922e-05,5.8012e-05,6.6993e-05,0.00010822,7.5801e-05,8.0406e-05,2.1615e-06,2.1278e-06,2.2516e-06
9142.56,0.0026223,0.0024561,0.0024813,0.0023417,0.002375,0.0023373,3.1564e-05,6.4007e-05,6.3522e-05,0.00055062,0.00050768,0.00058972,0.00074525,0.00052122,0.00055325,6.2316e-05,5.7643e-05,6.6589e-05,0.00010739,7.5241e-05,7.9852e-05,9.4977e-07,2.125e-06,2.236e-06
9156.16,0.0026128,0.0024453,0.0024707,0.0023344,0.0023663,0.0023286,3.1159e-05,6.3808e-05,6.3138e-05,0.00054638,0.00050515,0.00058697,0.00074152,0.00051877,0.00055092,6.1802e-05,5.7351e-05,6.6274e-05,0.00010684,7.488e-05,7.9509e-05,3.0693e-10,2.1245e-06,2.2264e-06
9169.77,0.0026039,0.0024351,0.0024606,0.0023282,0.0023586,0.002321,3.0769e-05,6.361e-05,6.2757e-05,0.00054228,0.00050273,0.00058436,0.0007381,0.00051656,0.00054883,6.131e-05,5.7074e-05,6.5975e-05,0.00010634,7.4552e-05,7.9201e-05,1.7503e-06,2.1199e-06,2.2178e-06
9183.37,0.0025953,0.002425,0.0024507,0.0023224,0.0023515,0.0023138,3.0386e-05,6.341e-05,6.2376e-05,0.00053824,0.00050037,0.00058179,0.00073485,0.00051446,0.00054687,6.0832e-05,5.6802e-05,6.5681e-05,0.00010585,7.4241e-05,7.891e-05,7.2934e-06,2.1098e-06,2.2096e-06
9196.98,0.0025866,0.002415,0.0024409,0.002317,0.0023447,0.002307,3.0008e-05,6.3211e-05,6.1996e-05,0.00053424,0.00049801,0.00057923,0.00073171,0.00051243,0.00054498,6.0367e-05,5.6531e-05,6.5388e-05,0.00010539,7.3942e-05,7.8631e-05,1.5186e-05,2.0945e-06,2.2018e-06
9210.58,0.0025779,0.0024049,0.002431,0.0023119,0.0023381,0.0023005,2.9634e-05,6.3012e-05,6.1619e-05,0.00053025,0.00049565,0.00057667,0.00072865,0.00051048,0.00054316,5.9912e-05,5.626e-05,6.5094e-05,0.00010494,7.3652e-05,7.8362e-05,2.2019e-05,2.0752e-06,2.1942e-06
