,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s
4993.03,0.0080917,0.0084052,0.0084764,0.0058772,0.0058018,0.0058678,0.0003225,0.00023448,0.00026338,0.0025505,0.0021473,0.002066,0.0016316,0.0015722,0.0015002,8.3856e-05,7.0511e-05,6.767e-05,0.00017449,0.00016867,0.00016047
5006.64,0.0080316,0.0083474,0.0084182,0.0058461,0.0057748,0.0058407,0.00031787,0.00023145,0.00026048,0.0025327,0.0021296,0.0020497,0.001624,0.0015632,0.0014916,8.3238e-05,6.9917e-05,6.7124e-05,0.00017346,0.00016768,0.00015952
5020.24,0.0079719,0.0082899,0.0083602,0.0058151,0.005748,0.0058136,0.00031335,0.00022846,0.00025763,0.002515,0.0021119,0.0020335,0.0016165,0.0015542,0.0014831,8.2557e-05,6.9327e-05,6.6583e-05,0.00017245,0.00016668,0.00015857
5033.85,0.0079126,0.0082329,0.0083027,0.0057841,0.0057211,0.0057866,0.00030893,0.00022553,0.00025482,0.0024974,0.0020945,0.0020174,0.0016089,0.0015453,0.0014745,8.1847e-05,6.8743e-05,6.6046e-05,0.00017148,0.00016569,0.00015763
5047.45,0.0078539,0.0081764,0.0082457,0.0057531,0.0056941,0.0057594,0.00030459,0.00022265,0.00025206,0.0024799,0.0020772,0.0020015,0.0016013,0.0015363,0.001466,8.1149e-05,6.8165e-05,6.5516e-05,0.00017058,0.0001647,0.00015668
5061.06,0.007796,0.0081206,0.0081893,0.005722,0.0056671,0.0057322,0.00030034,0.00021981,0.00024934,0.0024627,0.0020601,0.0019858,0.0015938,0.0015274,0.0014575,8.0503e-05,6.7595e-05,6.4991e-05,0.00016975,0.00016371,0.00015574
5074.66,0.0077388,0.0080655,0.0081337,0.0056909,0.00564,0.0057048,0.00029615,0.000217,0.00024664,0.0024457,0.0020433,0.0019703,0.0015861,0.0015184,0.0014489,7.9932e-05,6.7032e-05,6.4474e-05,0.00016899,0.00016272,0.0001548
5088.27,0.0076821,0.0080109,0.0080786,0.0056584,0.0056115,0.0056762,0.00029197,0.00021418,0.00024392,0.0024288,0.0020266,0.0019549,0.0015782,0.0015091,0.0014401,7.9432e-05,6.6474e-05,6.3962e-05,0.00016824,0.0001617,0.00015382
5101.87,0.0076279,0.0079586,0.0080258,0.0056356,0.0055926,0.0056571,0.00028825,0.00021169,0.00024156,0.0024126,0.0020106,0.0019402,0.0015729,0.0015024,0.0014337,7.8999e-05,6.594e-05,6.3471e-05,0.00016783,0.00016095,0.00015311
5115.48,0.0075723,0.007905,0.0079717,0.0056029,0.0055639,0.0056282,0.00028412,0.00020889,0.00023883,0.002396,0.0019942,0.0019252,0.0015649,0.0014931,0.0014248,7.856e-05,6.5392e-05,6.2969e-05,0.00016714,0.00015992,0.00015213
5129.08,0.0075177,0.0078522,0.0079183,0.0055731,0.005538,0.005602,0.00028017,0.00020621,0.00023624,0.0023797,0.0019781,0.0019104,0.0015576,0.0014845,0.0014167,7.8097e-05,6.4854e-05,6.2476e-05,0.00016653,0.00015897,0.00015123
5142.69,0.0074634,0.0077997,0.0078653,0.0055438,0.0055127,0.0055765,0.00027628,0.00020358,0.00023369,0.0023634,0.0019621,0.0018957,0.0015506,0.0014762,0.0014087,7.7577e-05,6.4319e-05,6.1986e-05,0.00016591,0.00015804,0.00015035
5156.29,0.0074093,0.0077474,0.0078125,0.0055149,0.0054876,0.0055512,0.00027245,0.00020099,0.00023119,0.0023472,0.0019462,0.0018811,0.0015436,0.0014679,0.0014008,7.699e-05,6.3788e-05,6.1499e-05,0.00016525,0.00015713,0.00014948
5169.9,0.0073556,0.0076953,0.0077599,0.0054862,0.0054627,0.005526,0.00026868,0.00019845,0.00022872,0.0023311,0.0019304,0.0018665,0.0015366,0.0014596,0.001393,7.635e-05,6.3261e-05,6.1015e-05,0.00016453,0.00015621,0.00014861
5183.5,0.0073021,0.0076435,0.0077075,0.0054574,0.0054377,0.0055008,0.00026496,0.00019595,0.0002263,0.002315,0.0019147,0.0018521,0.0015297,0.0014514,0.0013852,7.5689e-05,6.2737e-05,6.0535e-05,0.00016375,0.0001553,0.00014775
5197.11,0.0072491,0.007592,0.0076554,0.0054285,0.0054127,0.0054755,0.00026128,0.00019349,0.00022391,0.002299,0.0018991,0.0018378,0.0015227,0.0014432,0.0013773,7.5046e-05,6.2218e-05,6.0058e-05,0.0001629,0.00015439,0.00014689
5210.71,0.0071965,0.0075409,0.0076038,0.0053994,0.0053873,0.0054498,0.00025764,0.00019107,0.00022155,0.0022832,0.0018837,0.0018236,0.0015157,0.0014349,0.0013695,7.4455e-05,6.1704e-05,5.9586e-05,0.00016199,0.00015347,0.00014602
5224.32,0.007144,0.0074899,0.0075522,0.005369,0.0053606,0.0054229,0.000254,0.00018867,0.00021922,0.0022673,0.0018683,0.0018094,0.0015082,0.0014262,0.0013613,7.3929e-05,6.1191e-05,5.9115e-05,0.00016101,0.00015252,0.00014511
5237.92,0.0070929,0.0074402,0.0075019,0.0053381,0.0053335,0.0053955,0.00025036,0.00018627,0.00021687,0.0022519,0.0018533,0.0017956,0.0015007,0.0014175,0.001353,7.3478e-05,6.069e-05,5.8655e-05,0.00016,0.00015156,0.0001442
5251.53,0.0070454,0.0073942,0.0074554,0.0053176,0.0053166,0.0053784,0.00024694,0.00018405,0.00021471,0.0022376,0.0018393,0.0017828,0.0014961,0.0014115,0.0013473,7.3102e-05,6.0223e-05,5.8228e-05,0.00015932,0.00015089,0.00014357
5265.13,0.0069953,0.0073455,0.0074061,0.0052888,0.0052916,0.0053531,0.00024339,0.00018174,0.00021245,0.0022224,0.0018245,0.0017693,0.0014891,0.0014033,0.0013395,7.2703e-05,5.9733e-05,5.7779e-05,0.00015842,0.00014999,0.00014272
5278.74,0.006946,0.0072975,0.0073576,0.005261,0.0052674,0.0053286,0.00023988,0.00017947,0.00021022,0.0022075,0.0018101,0.001756,0.0014824,0.0013954,0.0013321,7.228e-05,5.925e-05,5.7336e-05,0.0001576,0.00014912,0.00014189
5292.34,0.0068971,0.0072498,0.0073094,0.0052338,0.0052437,0.0053047,0.00023639,0.00017723,0.00020801,0.0021926,0.0017957,0.0017428,0.0014759,0.0013877,0.0013247,7.1804e-05,5.8771e-05,5.6898e-05,0.00015686,0.00014827,0.00014108
5305.95,0.0068485,0.0072024,0.0072613,0.0052068,0.0052204,0.0052811,0.00023294,0.00017502,0.00020584,0.0021779,0.0017814,0.0017297,0.0014694,0.00138,0.0013175,7.1267e-05,5.8296e-05,5.6463e-05,0.0001562,0.00014742,0.00014029
5319.55,0.0068,0.0071551,0.0072134,0.0051801,0.0051972,0.0052576,0.00022952,0.00017285,0.0002037,0.0021631,0.0017672,0.0017166,0.001463,0.0013725,0.0013103,7.0681e-05,5.7823e-05,5.6029e-05,0.0001556,0.00014659,0.00013949
5333.16,0.0067517,0.0071078,0.0071656,0.0051534,0.0051741,0.0052342,0.00022616,0.00017072,0.00020159,0.0021484,0.0017531,0.0017037,0.0014566,0.0013649,0.0013031,7.0076e-05,5.7352e-05,5.5598e-05,0.00015505,0.00014575,0.00013871
5346.76,0.0067036,0.0070607,0.0071179,0.0051266,0.0051508,0.0052105,0.00022283,0.00016862,0.00019952,0.0021337,0.001739,0.0016907,0.0014502,0.0013573,0.0012959,6.9486e-05,5.6884e-05,5.5168e-05,0.00015452,0.00014492,0.00013791
5360.37,0.0066552,0.0070132,0.0070698,0.005099,0.0051267,0.0051861,0.00021955,0.00016655,0.00019748,0.0021189,0.0017249,0.0016777,0.0014435,0.0013495,0.0012886,6.8938e-05,5.6415e-05,5.4737e-05,0.00015398,0.00014406,0.00013711
5373.97,0.0066081,0.006967,0.007023,0.0050713,0.0051024,0.0051615,0.00021631,0.00016451,0.00019546,0.0021044,0.0017111,0.001665,0.0014368,0.0013417,0.0012811,6.8465e-05,5.5957e-05,5.4317e-05,0.00015341,0.0001432,0.00013629
5387.58,0.0065671,0.0069272,0.0069827,0.0050508,0.0050854,0.0051443,0.00021316,0.00016253,0.00019349,0.0020919,0.0016989,0.0016539,0.0014322,0.0013358,0.0012756,6.8114e-05,5.5552e-05,5.3947e-05,0.00015304,0.00014254,0.00013568
5401.18,0.0065201,0.006881,0.0069359,0.0050231,0.0050611,0.0051196,0.00021001,0.00016055,0.00019152,0.0020775,0.0016852,0.0016413,0.0014255,0.001328,0.0012682,6.774e-05,5.5096e-05,5.3529e-05,0.00015239,0.00014169,0.00013487
5414.79,0.0064747,0.0068365,0.0068908,0.0049966,0.0050379,0.0050961,0.00020691,0.00015859,0.00018957,0.0020635,0.0016719,0.0016291,0.0014191,0.0013205,0.0012611,6.7391e-05,5.4655e-05,5.3125e-05,0.00015172,0.00014086,0.00013409
5428.39,0.0064301,0.0067927,0.0068464,0.0049706,0.0050153,0.0050732,0.00020387,0.00015666,0.00018764,0.0020498,0.0016588,0.0016171,0.0014129,0.0013132,0.0012542,6.7024e-05,5.4221e-05,5.2727e-05,0.000151,0.00014006,0.00013333
5442.0,0.006386,0.0067493,0.0068025,0.0049451,0.0049932,0.0050507,0.00020087,0.00015475,0.00018572,0.0020362,0.0016459,0.0016053,0.0014068,0.001306,0.0012474,6.6613e-05,5.3791e-05,5.2334e-05,0.00015025,0.00013926,0.00013259
5455.6,0.0063422,0.0067062,0.0067588,0.00492,0.0049713,0.0050285,0.00019793,0.00015287,0.00018383,0.0020227,0.001633,0.0015935,0.0014008,0.0012989,0.0012407,6.6146e-05,5.3364e-05,5.1944e-05,0.00014946,0.00013848,0.00013185
5469.21,0.0062986,0.0066632,0.0067152,0.0048951,0.0049498,0.0050066,0.00019504,0.00015101,0.00018196,0.0020092,0.0016202,0.0015818,0.0013949,0.0012919,0.0012341,6.5632e-05,5.294e-05,5.1556e-05,0.00014865,0.00013771,0.00013113
5482.81,0.006255,0.0066202,0.0066716,0.0048704,0.0049283,0.0049848,0.00019222,0.00014918,0.00018012,0.0019957,0.0016075,0.0015701,0.001389,0.0012849,0.0012276,6.5093e-05,5.2517e-05,5.1168e-05,0.00014784,0.00013694,0.00013041
5496.42,0.0062111,0.0065768,0.0066276,0.0048455,0.0049067,0.0049628,0.00018946,0.00014738,0.00017831,0.001982,0.0015947,0.0015583,0.001383,0.0012779,0.001221,6.4559e-05,5.2093e-05,5.0779e-05,0.00014704,0.00013618,0.00012968
5510.02,0.006165,0.0065309,0.0065811,0.0048194,0.0048837,0.0049395,0.00018675,0.00014561,0.00017651,0.0019677,0.0015814,0.001546,0.0013767,0.0012706,0.001214,6.4036e-05,5.1651e-05,5.0372e-05,0.00014623,0.00013537,0.00012892
5523.63,0.0061354,0.0065027,0.0065523,0.0048011,0.0048687,0.0049242,0.0001842,0.00014392,0.00017481,0.0019586,0.0015722,0.0015378,0.0013727,0.0012653,0.0012091,6.374e-05,5.1346e-05,5.0099e-05,0.00014571,0.00013479,0.00012838
5537.23,0.0060881,0.0064554,0.0065044,0.0047741,0.0048448,0.0048999,0.00018159,0.00014219,0.00017306,0.0019438,0.0015586,0.0015252,0.0013661,0.0012578,0.001202,6.3313e-05,5.0895e-05,4.9683e-05,0.00014498,0.00013397,0.0001276
5550.84,0.0060458,0.0064134,0.0064619,0.0047491,0.0048229,0.0048777,0.00017906,0.00014049,0.00017134,0.0019306,0.0015462,0.0015139,0.0013601,0.0012508,0.0011954,6.2978e-05,5.0487e-05,4.9308e-05,0.00014437,0.0001332,0.00012688
5564.44,0.0060046,0.0063726,0.0064204,0.0047246,0.0048015,0.0048559,0.00017658,0.00013882,0.00016965,0.0019177,0.0015342,0.0015028,0.0013542,0.0012439,0.0011889,6.2668e-05,5.0088e-05,4.8943e-05,0.00014383,0.00013244,0.00012617
5578.05,0.0059641,0.0063325,0.0063797,0.0047003,0.0047803,0.0048343,0.00017415,0.00013717,0.00016797,0.001905,0.0015224,0.001492,0.0013484,0.0012371,0.0011825,6.2347e-05,4.9695e-05,4.8584e-05,0.00014333,0.0001317,0.00012547
5591.65,0.0059243,0.0062929,0.0063396,0.0046764,0.0047594,0.0048131,0.00017175,0.00013554,0.00016631,0.0018925,0.0015107,0.0014813,0.0013427,0.0012304,0.0011762,6.1989e-05,4.9308e-05,4.823e-05,0.00014287,0.00013096,0.00012478
5605.26,0.0058848,0.0062536,0.0062997,0.0046529,0.0047389,0.0047922,0.0001694,0.00013393,0.00016465,0.0018801,0.0014991,0.0014706,0.0013371,0.0012238,0.00117,6.1578e-05,4.8924e-05,4.7879e-05,0.00014242,0.00013024,0.0001241
5618.86,0.0058454,0.0062146,0.0062601,0.0046297,0.0047187,0.0047716,0.00016708,0.00013233,0.00016302,0.0018677,0.0014876,0.0014601,0.0013316,0.0012173,0.0011639,6.1119e-05,4.8542e-05,4.7531e-05,0.00014197,0.00012953,0.00012343
5632.47,0.0058061,0.0061754,0.0062203,0.0046067,0.0046987,0.0047513,0.0001648,0.00013076,0.0001614,0.0018553,0.0014761,0.0014496,0.0013261,0.0012109,0.0011578,6.0627e-05,4.8162e-05,4.7183e-05,0.0001415,0.00012882,0.00012277
5646.07,0.0057662,0.0061355,0.0061799,0.0045839,0.0046788,0.004731,0.00016254,0.0001292,0.0001598,0.0018427,0.0014645,0.0014389,0.0013207,0.0012044,0.0011518,6.0124e-05,4.7777e-05,4.683e-05,0.00014098,0.00012812,0.00012211
5659.68,0.0057265,0.0060958,0.0061395,0.0045608,0.0046586,0.0047104,0.00016034,0.00012769,0.00015824,0.0018301,0.001453,0.0014282,0.0013152,0.001198,0.0011457,5.9647e-05,4.7395e-05,4.6479e-05,0.0001404,0.00012741,0.00012145
5673.28,0.0056953,0.0060652,0.0061084,0.0045398,0.0046406,0.004692,0.00015825,0.00012626,0.00015678,0.0018203,0.0014436,0.0014197,0.0013103,0.0011921,0.0011402,5.9303e-05,4.7083e-05,4.6198e-05,0.00013983,0.00012676,0.00012084
5686.89,0.0056552,0.0060249,0.0060675,0.0045169,0.0046205,0.0046715,0.00015608,0.00012476,0.00015523,0.0018076,0.0014319,0.001409,0.0013048,0.0011857,0.0011342,5.8917e-05,4.6699e-05,4.5844e-05,0.00013914,0.00012605,0.00012019
5700.49,0.005617,0.0059865,0.0060285,0.0044941,0.0046006,0.0046512,0.00015395,0.00012331,0.00015373,0.0017954,0.0014208,0.0013988,0.0012993,0.0011793,0.0011282,5.8593e-05,4.633e-05,4.5506e-05,0.00013842,0.00012536,0.00011953
5714.1,0.0055795,0.005949,0.0059904,0.0044714,0.0045807,0.0046309,0.00015186,0.00012188,0.00015225,0.0017835,0.0014099,0.0013888,0.0012939,0.001173,0.0011222,5.8297e-05,4.5968e-05,4.5175e-05,0.00013767,0.00012466,0.00011888
5727.7,0.0055427,0.0059121,0.0059529,0.0044488,0.0045609,0.0046107,0.00014978,0.00012047,0.00015078,0.0017717,0.0013991,0.0013789,0.0012885,0.0011666,0.0011163,5.8002e-05,4.5612e-05,4.4849e-05,0.00013692,0.00012397,0.00011824
5741.31,0.0055065,0.0058758,0.005916,0.0044264,0.0045412,0.0045907,0.00014772,0.00011907,0.00014933,0.0017601,0.0013885,0.0013692,0.0012831,0.0011604,0.0011105,5.7679e-05,4.5261e-05,4.4528e-05,0.00013618,0.00012329,0.0001176
5754.91,0.0054707,0.0058399,0.0058796,0.0044043,0.0045219,0.0045709,0.00014567,0.00011769,0.00014789,0.0017487,0.0013781,0.0013596,0.0012778,0.0011542,0.0011047,5.731e-05,4.4914e-05,4.4212e-05,0.00013548,0.00012261,0.00011697
5768.52,0.0054353,0.0058043,0.0058434,0.0043825,0.0045028,0.0045514,0.00014364,0.00011632,0.00014645,0.0017373,0.0013677,0.0013501,0.0012726,0.0011481,0.001099,5.6893e-05,4.457e-05,4.3898e-05,0.00013483,0.00012195,0.00011635
5782.12,0.0053999,0.0057687,0.0058072,0.0043611,0.004484,0.0045323,0.00014162,0.00011496,0.00014503,0.001726,0.0013574,0.0013406,0.0012675,0.0011421,0.0010934,5.6437e-05,4.4228e-05,4.3585e-05,0.00013424,0.0001213,0.00011573
5795.73,0.005364,0.0057325,0.0057704,0.0043399,0.0044656,0.0045134,0.00013961,0.0001136,0.00014359,0.0017144,0.0013469,0.001331,0.0012625,0.0011362,0.0010878,5.5957e-05,4.3882e-05,4.3268e-05,0.00013371,0.00012065,0.00011513
5809.33,0.0053276,0.0056957,0.005733,0.0043189,0.0044472,0.0044946,0.00013764,0.00011229,0.0001422,0.0017027,0.0013363,0.0013212,0.0012575,0.0011304,0.0010823,5.5481e-05,4.3533e-05,4.2947e-05,0.00013323,0.00012001,0.00011453
5822.94,0.0052986,0.0056668,0.0057036,0.0042982,0.0044291,0.0044761,0.00013582,0.00011111,0.000141,0.0016933,0.0013276,0.0013134,0.0012526,0.0011246,0.0010769,5.5117e-05,4.3244e-05,4.2686e-05,0.0001328,0.00011938,0.00011394
5836.54,0.0052633,0.005631,0.0056672,0.0042774,0.0044109,0.0044575,0.00013388,0.00010982,0.00013963,0.0016819,0.0013174,0.0013039,0.0012476,0.0011187,0.0010715,5.4732e-05,4.2905e-05,4.2375e-05,0.0001324,0.00011874,0.00011335
5850.15,0.0052287,0.005596,0.0056317,0.0042565,0.0043926,0.0044388,0.00013199,0.00010857,0.0001383,0.0016707,0.0013073,0.0012946,0.0012426,0.0011129,0.001066,5.4403e-05,4.2573e-05,4.207e-05,0.00013201,0.00011811,0.00011276
5863.75,0.0051946,0.0055615,0.0055966,0.0042356,0.0043743,0.00442,0.00013013,0.00010734,0.000137,0.0016596,0.0012974,0.0012855,0.0012376,0.0011071,0.0010606,5.4111e-05,4.2245e-05,4.1769e-05,0.00013161,0.00011747,0.00011216
5877.36,0.0051611,0.0055274,0.005562,0.0042147,0.0043558,0.0044012,0.0001283,0.00010613,0.00013572,0.0016487,0.0012876,0.0012765,0.0012326,0.0011013,0.0010551,5.3833e-05,4.1921e-05,4.1472e-05,0.00013119,0.00011683,0.00011157
5890.96,0.005128,0.0054939,0.0055279,0.0041938,0.0043374,0.0043823,0.0001265,0.00010494,0.00013444,0.0016379,0.0012779,0.0012677,0.0012275,0.0010954,0.0010497,5.3545e-05,4.1601e-05,4.118e-05,0.00013073,0.0001162,0.00011098
5904.57,0.0050955,0.0054608,0.0054943,0.004173,0.0043191,0.0043636,0.00012472,0.00010376,0.00013318,0.0016273,0.0012684,0.0012589,0.0012225,0.0010897,0.0010443,5.3225e-05,4.1286e-05,4.0892e-05,0.00013023,0.00011556,0.00011039
5918.17,0.0050634,0.0054282,0.0054611,0.0041524,0.0043009,0.004345,0.00012297,0.00010258,0.00013193,0.0016168,0.001259,0.0012503,0.0012176,0.0010839,0.0010389,5.2862e-05,4.0975e-05,4.0608e-05,0.00012968,0.00011494,0.00010981
5931.78,0.0050316,0.0053959,0.0054282,0.0041321,0.004283,0.0043266,0.00012124,0.00010142,0.00013067,0.0016064,0.0012497,0.0012418,0.0012127,0.0010783,0.0010336,5.2459e-05,4.0667e-05,4.0326e-05,0.00012909,0.00011432,0.00010923
5945.38,0.0049996,0.0053634,0.0053951,0.0041119,0.0042652,0.0043084,0.00011952,0.00010024,0.00012939,0.0015959,0.0012404,0.0012332,0.0012078,0.0010726,0.0010284,5.2025e-05,4.0359e-05,4.0043e-05,0.00012846,0.00011371,0.00010866
5958.99,0.0049671,0.0053302,0.0053614,0.0040926,0.0042483,0.0042911,0.00011785,9.9083e-05,0.00012813,0.0015852,0.0012309,0.0012245,0.0012033,0.0010673,0.0010234,5.1581e-05,4.0047e-05,3.9757e-05,0.00012783,0.00011312,0.00010812
5972.59,0.0049391,0.0053017,0.0053323,0.0040737,0.0042317,0.0042741,0.00011638,9.813e-05,0.00012715,0.0015759,0.0012226,0.0012169,0.0011987,0.001062,0.0010184,5.1201e-05,3.9771e-05,3.9506e-05,0.0001272,0.00011254,0.00010758
5986.2,0.0049077,0.0052696,0.0052997,0.0040543,0.0042147,0.0042566,0.00011479,9.7014e-05,0.00012593,0.0015656,0.0012134,0.0012085,0.0011941,0.0010566,0.0010134,5.0825e-05,3.9469e-05,3.9229e-05,0.00012655,0.00011195,0.00010703
5999.8,0.0048767,0.0052378,0.0052674,0.0040351,0.0041977,0.0042392,0.00011325,9.5932e-05,0.00012475,0.0015553,0.0012044,0.0012002,0.0011895,0.0010512,0.0010084,5.0497e-05,3.917e-05,3.8955e-05,0.00012592,0.00011137,0.00010649
6013.41,0.0048458,0.0052062,0.0052352,0.0040158,0.0041808,0.0042218,0.00011175,9.4872e-05,0.0001236,0.0015451,0.0011954,0.0011919,0.0011849,0.0010458,0.0010034,5.0212e-05,3.8874e-05,3.8682e-05,0.00012532,0.00011078,0.00010595
6027.01,0.0048152,0.0051748,0.0052033,0.0039965,0.0041637,0.0042044,0.00011029,9.3832e-05,0.00012247,0.0015349,0.0011865,0.0011837,0.0011802,0.0010405,0.00099841,4.9954e-05,3.858e-05,3.8412e-05,0.00012475,0.0001102,0.0001054
6040.62,0.004785,0.0051438,0.0051718,0.0039772,0.0041466,0.0041868,0.00010886,9.2807e-05,0.00012135,0.0015249,0.0011777,0.0011756,0.0011755,0.0010351,0.00099339,4.9703e-05,3.8289e-05,3.8145e-05,0.00012424,0.00010961,0.00010486
6054.22,0.0047552,0.0051132,0.0051406,0.0039578,0.0041294,0.0041691,0.00010747,9.1795e-05,0.00012024,0.001515,0.001169,0.0011676,0.0011708,0.0010297,0.00098836,4.9435e-05,3.8001e-05,3.7881e-05,0.00012377,0.00010903,0.00010431
6067.83,0.0047259,0.005083,0.0051099,0.0039384,0.0041121,0.0041514,0.0001061,9.0793e-05,0.00011914,0.0015052,0.0011604,0.0011597,0.0011661,0.0010243,0.00098334,4.9134e-05,3.7717e-05,3.7621e-05,0.00012334,0.00010844,0.00010377
6081.43,0.004697,0.0050533,0.0050796,0.003919,0.0040948,0.0041337,0.00010476,8.9797e-05,0.00011805,0.0014955,0.0011519,0.0011519,0.0011614,0.0010189,0.00097832,4.8794e-05,3.7438e-05,3.7365e-05,0.00012295,0.00010785,0.00010322
6095.04,0.0046684,0.0050238,0.0050496,0.0038991,0.004077,0.0041154,0.00010342,8.8786e-05,0.00011692,0.0014859,0.0011436,0.0011442,0.0011565,0.0010134,0.00097318,4.8418e-05,3.716e-05,3.7111e-05,0.00012256,0.00010726,0.00010266
6108.64,0.0046399,0.0049944,0.0050197,0.0038807,0.0040607,0.0040986,0.00010212,8.7785e-05,0.00011581,0.0014763,0.0011352,0.0011366,0.0011521,0.0010083,0.00096841,4.8023e-05,3.6885e-05,3.6859e-05,0.00012223,0.0001067,0.00010215
6122.25,0.0046127,0.0049663,0.0049911,0.0038653,0.0040475,0.004085,0.00010101,8.6973e-05,0.00011494,0.0014671,0.0011272,0.0011292,0.0011485,0.0010039,0.00096438,4.7642e-05,3.6622e-05,3.6618e-05,0.00012198,0.00010622,0.00010171
6135.85,0.0045848,0.0049375,0.0049617,0.0038467,0.0040309,0.004068,9.9771e-05,8.6008e-05,0.00011387,0.0014577,0.0011191,0.0011217,0.001144,0.00099874,0.00095958,4.7275e-05,3.6352e-05,3.637e-05,0.00012161,0.00010566,0.00010119
6149.46,0.0045569,0.0049087,0.0049324,0.0038287,0.004015,0.0040516,9.8568e-05,8.507e-05,0.00011282,0.0014483,0.0011109,0.0011142,0.0011396,0.00099373,0.00095491,4.6947e-05,3.6084e-05,3.6124e-05,0.00012123,0.00010511,0.00010068
6163.06,0.0045292,0.0048799,0.0049031,0.0038109,0.0039992,0.0040353,9.7395e-05,8.4152e-05,0.00011179,0.0014389,0.0011028,0.0011068,0.0011353,0.00098876,0.0009503,4.6661e-05,3.5817e-05,3.5878e-05,0.0001208,0.00010457,0.00010018
6176.67,0.0045015,0.0048511,0.0048738,0.0037931,0.0039834,0.0040191,9.6245e-05,8.325e-05,0.00011078,0.0014295,0.0010948,0.0010993,0.001131,0.00098382,0.00094571,4.6414e-05,3.555e-05,3.5633e-05,0.00012033,0.00010403,9.9681e-05
6190.27,0.004474,0.0048225,0.0048447,0.0037754,0.0039676,0.0040028,9.5116e-05,8.2365e-05,0.00010979,0.0014202,0.0010867,0.0010919,0.0011266,0.00097886,0.00094111,4.6187e-05,3.5286e-05,3.539e-05,0.00011981,0.00010349,9.9183e-05
6203.88,0.0044466,0.0047941,0.0048158,0.0037575,0.0039516,0.0039864,9.4005e-05,8.1494e-05,0.00010882,0.0014109,0.0010788,0.0010846,0.0011223,0.00097388,0.00093649,4.5962e-05,3.5023e-05,3.5148e-05,0.00011925,0.00010295,9.8681e-05
6217.48,0.0044196,0.0047659,0.0047871,0.0037394,0.0039355,0.0039698,9.2908e-05,8.0634e-05,0.00010785,0.0014017,0.0010709,0.0010773,0.0011178,0.00096887,0.00093183,4.5719e-05,3.4763e-05,3.4909e-05,0.00011866,0.0001024,9.8177e-05
6231.09,0.004393,0.0047381,0.0047588,0.0037212,0.0039191,0.0039529,9.182e-05,7.9783e-05,0.0001069,0.0013926,0.0010631,0.0010702,0.0011133,0.00096379,0.00092711,4.5442e-05,3.4506e-05,3.4674e-05,0.00011805,0.00010185,9.7666e-05
6244.69,0.0043666,0.0047106,0.0047308,0.0037021,0.0039017,0.0039351,9.0729e-05,7.893e-05,0.00010593,0.0013835,0.0010554,0.0010631,0.0011086,0.00095851,0.0009222,4.5127e-05,3.4251e-05,3.4439e-05,0.0001174,0.00010128,9.7135e-05
6258.3,0.0043412,0.004684,0.0047037,0.0036842,0.0038856,0.0039186,8.9656e-05,7.808e-05,0.00010496,0.0013748,0.0010479,0.0010562,0.0011042,0.00095354,0.00091758,4.4786e-05,3.4004e-05,3.4213e-05,0.00011681,0.00010074,9.6635e-05
6271.9,0.0043165,0.0046583,0.0046775,0.0036722,0.0038757,0.0039083,8.8728e-05,7.7349e-05,0.00010415,0.0013663,0.0010407,0.0010495,0.0011015,0.00095009,0.00091443,4.4436e-05,3.3766e-05,3.3995e-05,0.00011643,0.00010036,9.629e-05
6285.51,0.0042912,0.0046317,0.0046504,0.0036539,0.0038592,0.0038912,8.7674e-05,7.652e-05,0.0001032,0.0013576,0.0010332,0.0010427,0.0010969,0.00094501,0.00090971,4.4076e-05,3.3521e-05,3.3769e-05,0.00011589,9.9809e-05,9.578e-05
6299.11,0.0042661,0.0046054,0.0046237,0.0036367,0.0038437,0.0038753,8.6649e-05,7.5712e-05,0.00010227,0.0013489,0.0010259,0.0010359,0.0010927,0.00094022,0.00090527,4.3741e-05,3.3278e-05,3.3547e-05,0.00011542,9.9289e-05,9.5299e-05
6312.72,0.0042412,0.0045792,0.004597,0.00362,0.0038287,0.0038598,8.5643e-05,7.4917e-05,0.00010136,0.0013403,0.0010186,0.0010292,0.0010886,0.00093555,0.00090094,4.3441e-05,3.3038e-05,3.3326e-05,0.00011501,9.8782e-05,9.4831e-05
6326.32,0.0042162,0.004553,0.0045703,0.0036035,0.0038139,0.0038446,8.4652e-05,7.4136e-05,0.00010046,0.0013316,0.0010113,0.0010225,0.0010845,0.00093095,0.00089668,4.318e-05,3.2798e-05,3.3105e-05,0.00011465,9.8282e-05,9.4369e-05
6339.93,0.0041913,0.0045268,0.0045436,0.0035871,0.0037993,0.0038295,8.3676e-05,7.3369e-05,9.9579e-05,0.001323,0.001004,0.0010158,0.0010805,0.00092637,0.00089244,4.2952e-05,3.2559e-05,3.2884e-05,0.00011433,9.7786e-05,9.3911e-05
6353.53,0.0041665,0.0045006,0.004517,0.0035707,0.0037846,0.0038143,8.2714e-05,7.2615e-05,9.8709e-05,0.0013143,0.00099679,0.0010091,0.0010765,0.0009218,0.00088821,4.2743e-05,3.232e-05,3.2664e-05,0.00011402,9.7289e-05,9.3453e-05
